Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Kyle Boyer,24,14,51,48,2,8,0,0,1,4,1,1,1,10,.167,.196,.229,.425,11,1,1,0,1,0,,0
Tim Cantu,21,31,75,64,13,13,2,0,1,8,1,1,5,23,.203,.297,.281,.579,18,1,4,1,1,0,,0
Andrew Davie*,21,10,26,26,1,4,0,0,1,2,0,0,0,10,.154,.154,.269,.423,7,0,0,0,0,0,,0
Jose Delgado#,20,6,22,19,1,3,1,0,0,3,0,1,2,10,.158,.227,.211,.438,4,0,0,0,1,0,,0
Sean Dobson,21,62,258,227,35,61,8,1,0,18,11,5,24,27,.269,.352,.313,.664,71,4,5,2,0,0,,0
Mike Ferris*,21,40,166,146,18,29,5,0,3,14,2,1,19,44,.199,.295,.295,.590,43,3,1,0,0,0,,0
Tony Granadillo,19,14,54,51,6,12,3,0,0,0,0,0,2,11,.235,.264,.294,.558,15,1,0,1,0,0,,0
Casey Grimm*,23,57,217,188,21,47,7,0,4,26,1,0,26,44,.250,.336,.351,.687,66,2,0,0,3,2,,0
Sam Herbert,22,18,59,53,6,13,1,0,1,6,4,3,4,11,.245,.305,.321,.626,17,0,1,0,1,0,,0
Jarrett Hoffpauir,21,9,39,36,8,13,3,0,3,6,1,0,3,2,.361,.410,.694,1.105,25,1,0,0,0,0,,1
Kevin House,21,11,26,24,5,5,1,1,0,0,2,0,0,9,.208,.240,.333,.573,8,0,1,1,0,0,,0
Joe Mather,21,3,8,8,0,1,0,0,0,0,2,0,0,2,.125,.125,.125,.250,1,0,0,0,0,0,,1
Jacob Mullinax,22,56,244,224,32,65,9,4,3,36,5,1,11,52,.290,.336,.406,.742,91,3,6,0,3,1,,0
Cody Palmer,22,32,101,90,10,17,7,0,3,11,0,0,8,33,.189,.270,.367,.637,33,1,2,1,0,0,,0
Chris Patrick,22,57,222,206,30,66,13,2,1,22,1,3,11,27,.320,.362,.417,.779,86,3,3,1,1,0,,0
Marcos Rodriguez*,21,20,75,65,6,14,4,1,0,6,1,0,9,15,.215,.320,.308,.628,20,6,1,0,0,0,,0
Matt Shepherd#,21,71,287,254,27,59,8,0,0,23,17,7,23,44,.232,.295,.264,.559,67,1,1,6,3,0,,0
Steven Sherman*,22,62,246,217,22,57,8,3,3,27,3,0,24,41,.263,.339,.369,.707,80,3,2,1,2,0,,0
Wes Swackhamer*,21,55,230,212,17,47,13,0,2,23,4,0,16,56,.222,.274,.311,.585,66,2,0,0,2,0,,0
Cory Taillon,22,20,68,58,9,12,1,0,0,4,1,0,9,12,.207,.313,.224,.538,13,0,0,1,0,0,,0
Tee Thomas,23,2,6,6,1,2,1,0,0,0,0,0,0,2,.333,.333,.500,.833,3,1,0,0,0,0,,0
Brady Toops*,22,33,108,97,11,20,3,2,0,9,2,1,8,26,.206,.271,.278,.549,27,3,1,1,1,1,,0
Levi Webber,22,58,200,179,26,44,10,1,6,21,2,2,19,48,.246,.315,.413,.728,74,2,0,0,2,0,,0
Simon Williams,22,6,21,17,3,6,0,0,0,3,0,1,4,5,.353,.476,.353,.829,6,0,0,0,0,0,,0
Tanner Wootan#,21,1,4,4,1,1,1,0,0,0,0,0,0,1,.250,.250,.500,.750,2,0,0,0,0,0,,0
Brandon Yarbrough*,19,5,15,14,1,2,0,0,0,1,0,0,1,5,.143,.200,.143,.343,2,0,0,0,0,0,,0
26 Players,21.6,75,2828,2533,312,621,109,15,32,273,61,27,229,570,.245,.313,.338,.651,856,38,29,16,21,4,,0
