Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Stetson Allie,23,117,486,407,60,100,16,0,21,62,9,6,71,127,.246,.362,.440,.801,179,11,4,2,2,3,0,2014,AA,PIT
Clint Barmes,35,2,6,6,0,2,0,0,0,0,0,0,0,0,.333,.333,.333,.667,2,1,0,0,0,0,1,2014,AA,PIT
Ryan Beckman,24,45,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,2014,AA,PIT
Josh Bell#,21,24,102,94,13,27,2,0,0,7,4,1,8,12,.287,.343,.309,.652,29,1,0,0,0,0,1,2014,AA,PIT
Matt Benedict,25,30,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,0,2014,AA,PIT
Kelson Brown,26,51,137,129,8,38,3,1,0,8,3,2,4,18,.295,.321,.333,.654,43,3,1,3,0,0,0,2014,AA,PIT
Keon Broxton,24,127,471,407,67,112,22,9,15,52,25,6,59,122,.275,.369,.484,.853,197,7,3,0,2,6,1,2014,AA,PIT
Ramon Cabrera#,24,12,49,46,5,11,5,0,1,5,0,1,3,6,.239,.286,.413,.699,19,0,0,0,0,0,1,2014,AA,PIT
Orlando Castro*,22,2,2,1,0,1,0,0,0,1,0,0,0,0,1.000,1.000,1.000,2.000,1,0,0,1,0,0,0,2014,AA,PIT
Jarek Cunningham,24,101,354,309,46,76,16,4,8,27,3,4,27,69,.246,.319,.401,.720,124,6,8,6,4,2,0,2014,AA,PIT
Matt Curry*,25,58,211,188,22,44,8,1,4,23,1,1,20,50,.234,.305,.351,.656,66,9,0,1,2,1,0,2014,AA,PIT
Emmanuel De Leon#,23,31,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0,2014,AA,PIT
Elias Diaz,23,91,367,326,41,107,20,0,6,54,3,2,30,51,.328,.378,.445,.823,145,11,1,2,8,0,1,2014,AA,PIT
Zack Dodson*,23,24,17,15,1,2,0,0,0,1,0,0,1,9,.133,.188,.133,.321,2,0,0,1,0,0,0,2014,AA,PIT
Kawika Emsley-Pai#,25,3,12,8,2,0,0,0,0,0,0,0,4,4,.000,.333,.000,.333,0,0,0,0,0,0,0,2014,AA,PIT
Dan Gamache*,23,39,155,138,22,38,11,0,6,27,0,1,11,32,.275,.340,.486,.825,67,1,3,2,1,0,0,2014,AA,PIT
Willy Garcia,21,126,474,439,59,119,27,5,18,63,8,4,24,145,.271,.311,.478,.789,210,13,3,4,4,2,1,2014,AA,PIT
Alen Hanson#,21,118,527,482,64,135,21,12,11,58,25,11,31,88,.280,.326,.442,.768,213,2,3,8,3,0,1,2014,AA,PIT
Tom Harlan*,24,11,7,7,1,1,0,0,0,1,0,0,0,2,.143,.143,.143,.286,1,0,0,0,0,0,0,2014,AA,PIT
Ralph Henriquez#,27,25,86,85,7,11,2,0,2,6,1,0,1,23,.129,.140,.224,.363,19,3,0,0,0,0,0,2014,AA,PIT
Justin Howard*,26,63,180,159,18,37,10,0,3,10,1,0,15,41,.233,.317,.352,.669,56,4,5,0,1,0,0,2014,AA,PIT
Jeff Inman,26,18,1,0,0,0,0,0,0,1,0,0,0,0,,.000,,,0,0,0,0,1,0,0,2014,AA,PIT
Kenn Kasparek,28,31,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,0,2014,AA,PIT
Nick Kingham,22,12,6,6,1,2,1,0,0,0,0,0,0,3,.333,.333,.500,.833,3,0,0,0,0,0,1,2014,AA,PIT
Pat Ludwig,24,8,6,4,1,1,1,0,0,2,0,0,0,3,.250,.250,.500,.750,2,0,0,2,0,0,0,2014,AA,PIT
Drew Maggi,25,110,414,347,60,97,12,0,3,25,37,19,50,58,.280,.382,.340,.722,118,9,9,6,2,0,0,2014,AA,PIT
Brandon Mann*,30,14,2,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,1,0,0,0,0,0,1,2014,AA,PIT
Joan Montero,25,28,3,3,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,0,0,0,0,0,0,0,2014,AA,PIT
A.J. Morris,27,14,6,6,1,2,1,0,0,1,0,0,0,3,.333,.333,.500,.833,3,0,0,0,0,0,1,2014,AA,PIT
Charlie Morton,30,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1,2014,AA,PIT
Gift Ngoepe,24,131,499,437,58,104,17,9,9,52,13,8,51,135,.238,.319,.380,.699,166,6,2,7,2,0,1,2014,AA,PIT
Carlos Paulino,24,22,78,71,5,21,4,0,1,13,0,1,3,19,.296,.316,.394,.710,28,0,0,2,2,0,0,2014,AA,PIT
Jhonathan Ramos*,24,31,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0,2014,AA,PIT
Joely Rodriguez*,22,30,21,20,1,3,0,0,0,0,1,0,1,14,.150,.190,.150,.340,3,0,0,0,0,0,1,2014,AA,PIT
Mel Rojas#,24,53,220,195,26,59,11,1,5,36,6,4,23,34,.303,.379,.446,.825,87,5,1,1,0,0,0,2014,AA,PIT
Tyler Sample*,25,11,8,7,0,0,0,0,0,0,0,0,1,6,.000,.125,.000,.125,0,0,0,0,0,0,0,2014,AA,PIT
Adrian Sampson,22,24,23,17,3,3,0,0,0,1,1,0,3,3,.176,.333,.176,.510,3,0,1,2,0,0,1,2014,AA,PIT
Angel Sanchez,24,6,5,4,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,0,0,0,1,0,0,1,2014,AA,PIT
Junior Sosa*,23,12,28,25,2,9,3,0,0,1,1,0,1,3,.360,.385,.480,.865,12,1,0,2,0,0,0,2014,AA,PIT
Andy Vasquez*,26,98,295,272,38,73,18,1,11,38,17,6,15,61,.268,.304,.463,.768,126,10,0,6,2,3,0,2014,AA,PIT
Yao Hsun Yang*,31,11,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0,2014,AA,PIT
