Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Clayton Richard*,33,8,15,.348,4.79,32,32,0,2,1,0,197.1,240,114,105,24,59,6,151,8,1,7,858,1.515,10.9,1.1,2.7,6.9,2.56,1
Jhoulys Chacin,29,13,10,.565,3.89,32,32,0,0,0,0,180.1,157,82,78,19,72,5,153,14,1,7,765,1.270,7.8,0.9,3.6,7.6,2.13,1
Luis Perdomo,24,8,11,.421,4.67,29,29,0,0,0,0,163.2,182,97,85,17,65,3,118,8,2,11,716,1.509,10.0,0.9,3.6,6.5,1.82,1
Dinelson Lamet,24,7,8,.467,4.57,21,21,0,0,0,0,114.1,88,63,58,18,54,2,139,6,0,9,485,1.242,6.9,1.4,4.3,10.9,2.57,1
Trevor Cahill,29,4,3,.571,3.69,11,11,0,0,0,0,61.0,58,29,25,6,24,1,72,3,0,14,263,1.344,8.6,0.9,3.5,10.6,3.00,1
Travis Wood*,30,3,4,.429,6.71,11,11,0,0,0,0,52.1,62,44,39,15,25,0,36,1,0,0,241,1.662,10.7,2.6,4.3,6.2,1.44,1
Brad Hand*,27,3,4,.429,2.16,72,0,32,0,0,21,79.1,54,20,19,9,20,1,104,7,0,4,311,0.933,6.1,1.0,2.3,11.8,5.20,1
Craig Stammen,33,2,3,.400,3.14,60,0,9,0,0,0,80.1,68,29,28,12,28,3,74,2,0,2,329,1.195,7.6,1.3,3.1,8.3,2.64,1
Jose Torres*,23,7,4,.636,4.21,62,0,16,0,0,1,68.1,63,34,32,13,16,0,63,4,3,2,284,1.156,8.3,1.7,2.1,8.3,3.94,1
Kirby Yates,30,4,5,.444,3.72,61,0,12,0,0,1,55.2,42,26,23,10,19,2,87,2,1,0,226,1.096,6.8,1.6,3.1,14.1,4.58,1
Phil Maton,24,3,2,.600,4.19,46,0,12,0,0,1,43.0,41,23,20,10,14,0,46,1,0,0,180,1.279,8.6,2.1,2.9,9.6,3.29,1
Jered Weaver,34,0,5,.000,7.44,9,9,0,0,0,0,42.1,51,41,35,16,12,0,23,4,0,0,191,1.488,10.8,3.4,2.6,4.9,1.92,1
Miguel Diaz,22,1,1,.500,7.34,31,3,8,0,0,0,41.2,44,35,34,11,25,0,33,3,1,5,192,1.656,9.5,2.4,5.4,7.1,1.32,1
Brandon Maurer,26,1,4,.200,5.72,42,0,33,0,0,20,39.1,39,25,25,4,8,1,38,1,0,1,162,1.195,8.9,0.9,1.8,8.7,4.75,1
Ryan Buchter*,30,3,3,.500,3.05,42,0,5,0,0,1,38.1,28,15,13,7,18,0,47,1,1,0,161,1.200,6.6,1.6,4.2,11.0,2.61,1
Kevin Quackenbush,28,0,2,.000,7.86,20,0,4,0,0,0,26.1,32,23,23,5,16,0,23,1,0,3,125,1.823,10.9,1.7,5.5,7.9,1.44,1
Jarred Cosart,27,0,2,.000,4.88,7,6,0,0,0,0,24.0,26,15,13,0,19,0,15,2,1,1,114,1.875,9.8,0.0,7.1,5.6,0.79,1
Jordan Lyles,26,1,3,.250,9.39,5,5,0,0,0,0,23.0,35,24,24,5,10,0,22,0,0,2,113,1.957,13.7,2.0,3.9,8.6,2.20,1
Kyle McGrath*,24,0,0,,2.84,17,0,8,0,0,0,19.0,14,6,6,2,6,1,16,0,0,1,75,1.053,6.6,0.9,2.8,7.6,2.67,1
Buddy Baumann*,29,2,1,.667,2.55,23,0,2,0,0,0,17.2,11,5,5,4,7,2,21,3,0,0,72,1.019,5.6,2.0,3.6,10.7,3.00,1
Jose Valdez,27,0,0,,7.94,13,0,4,0,0,0,17.0,20,16,15,7,4,0,16,2,0,1,75,1.412,10.6,3.7,2.1,8.5,4.00,1
Carter Capps,26,0,0,,6.57,11,0,6,0,0,0,12.1,12,9,9,2,2,0,7,0,0,1,49,1.135,8.8,1.5,1.5,5.1,3.50,1
Zach Lee,25,1,0,1.000,5.63,3,1,0,0,0,0,8.0,8,5,5,1,8,0,6,0,0,0,41,2.000,9.0,1.1,9.0,6.8,0.75,1
Cory Mazzoni,27,0,0,,13.50,6,0,3,0,0,0,8.0,17,16,12,5,4,0,4,1,0,0,46,2.625,19.1,5.6,4.5,4.5,1.00,1
Dillon Overton*,25,0,1,.000,7.71,1,1,0,0,0,0,4.2,9,4,4,2,2,1,3,1,0,0,24,2.357,17.4,3.9,3.9,5.8,1.50,1
Kyle Lloyd,26,0,0,,9.00,1,1,0,0,0,0,4.0,6,4,4,1,2,0,2,0,0,0,20,2.000,13.5,2.3,4.5,4.5,1.00,1
Christian Bethancourt,25,0,0,,14.73,4,0,1,0,0,0,3.2,6,9,6,1,8,0,2,0,0,2,25,3.818,14.7,2.5,19.6,4.9,0.25,1
Tim Melville,27,0,0,,7.71,2,0,1,0,0,0,2.1,3,3,2,0,3,0,3,0,0,0,12,2.571,11.6,0.0,11.6,11.6,1.00,1
Erick Aybar,33,0,0,,0.00,2,0,2,0,0,0,1.1,0,0,0,0,1,0,0,0,0,0,4,0.750,0.0,0.0,6.8,0.0,0.00,1
Luis Sardinas,24,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,4,1.000,9.0,0.0,0.0,0.0,,1
Jose Ruiz,22,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0,0,4,1.000,0.0,0.0,9.0,9.0,1.00,1
Jake Esch,27,0,0,,,1,0,0,0,0,0,0.0,0,0,0,0,2,0,0,0,0,0,2,,,,,,0.00,1
