Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Corey Kluber,31,18,4,.818,2.25,29,29,0,5,3,0,203.2,141,56,51,21,36,2,265,5,0,4,777,0.869,6.2,0.9,1.6,11.7,7.36,1,2017,MLB,CLE
Carlos Carrasco,30,18,6,.750,3.29,32,32,0,1,0,0,200.0,173,73,73,21,46,2,226,10,0,10,798,1.095,7.8,0.9,2.1,10.2,4.91,1,2017,MLB,CLE
Trevor Bauer,26,17,9,.654,4.19,32,31,1,0,0,0,176.1,181,84,82,25,60,0,196,5,1,3,749,1.367,9.2,1.3,3.1,10.0,3.27,1,2017,MLB,CLE
Josh Tomlin,32,10,9,.526,4.98,26,26,0,1,0,0,141.0,166,80,78,23,14,0,109,4,0,1,585,1.277,10.6,1.5,0.9,7.0,7.79,1,2017,MLB,CLE
Mike Clevinger,26,12,6,.667,3.11,27,21,1,0,0,0,121.2,92,46,42,13,60,2,137,3,0,3,502,1.249,6.8,1.0,4.4,10.1,2.28,1,2017,MLB,CLE
Danny Salazar,27,5,6,.455,4.28,23,19,3,0,0,0,103.0,94,51,49,14,44,0,145,3,0,6,439,1.340,8.2,1.2,3.8,12.7,3.30,1,2017,MLB,CLE
Cody Allen,28,3,7,.300,2.94,69,0,55,0,0,30,67.1,57,24,22,9,21,0,92,2,0,9,282,1.158,7.6,1.2,2.8,12.3,4.38,1,2017,MLB,CLE
Bryan Shaw,29,4,6,.400,3.52,79,0,16,0,0,3,76.2,71,36,30,5,22,3,73,0,0,3,312,1.213,8.3,0.6,2.6,8.6,3.32,1,2017,MLB,CLE
Andrew Miller*,32,4,3,.571,1.44,57,0,6,0,0,2,62.2,31,11,10,3,21,0,95,5,0,1,244,0.830,4.5,0.4,3.0,13.6,4.52,1,2017,MLB,CLE
Dan Otero,32,3,0,1.000,2.85,52,0,14,0,0,0,60.0,63,23,19,6,9,4,38,0,0,0,242,1.200,9.5,0.9,1.4,5.7,4.22,1,2017,MLB,CLE
Nick Goody,25,1,2,.333,2.80,56,0,14,0,0,0,54.2,39,20,17,7,20,2,72,3,0,4,221,1.079,6.4,1.2,3.3,11.9,3.60,1,2017,MLB,CLE
Zach McAllister,29,2,2,.500,2.61,50,0,18,0,0,0,62.0,53,18,18,8,21,0,66,1,0,3,249,1.194,7.7,1.2,3.0,9.6,3.14,1,2017,MLB,CLE
Shawn Armstrong,26,1,0,1.000,4.38,21,0,14,0,0,0,24.2,23,12,12,5,10,0,20,1,0,1,108,1.338,8.4,1.8,3.6,7.3,2.00,1,2017,MLB,CLE
Boone Logan*,32,1,0,1.000,4.71,38,0,4,0,0,0,21.0,20,13,11,2,9,0,28,1,0,0,91,1.381,8.6,0.9,3.9,12.0,3.11,1,2017,MLB,CLE
Ryan Merritt*,25,2,0,1.000,1.74,5,4,1,0,0,0,20.2,26,6,4,0,4,0,7,0,0,0,89,1.452,11.3,0.0,1.7,3.0,1.75,1,2017,MLB,CLE
Tyler Olson*,27,1,0,1.000,0.00,30,0,4,0,0,1,20.0,13,0,0,0,6,0,18,1,0,0,77,0.950,5.9,0.0,2.7,8.1,3.00,1,2017,MLB,CLE
Joe Smith,33,0,0,,3.44,21,0,2,0,0,1,18.1,16,7,7,1,0,0,20,0,0,0,70,0.873,7.9,0.5,0.0,9.8,,1,2017,MLB,CLE
Craig Breslow*,36,0,0,,4.15,7,0,1,0,0,0,4.1,3,2,2,0,2,0,5,0,0,0,16,1.154,6.2,0.0,4.2,10.4,2.50,1,2017,MLB,CLE
Kyle Crockett*,25,0,0,,10.80,4,0,0,0,0,0,1.2,4,2,2,0,1,0,2,1,0,0,11,3.000,21.6,0.0,5.4,10.8,2.00,1,2017,MLB,CLE
Michael Martinez,34,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,4,1.000,9.0,0.0,0.0,0.0,,1,2017,MLB,CLE
