Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Justin Verlander,34,10,8,.556,3.82,28,28,0,0,0,0,172.0,153,76,73,23,67,4,176,3,0,5,729,1.279,8.0,1.2,3.5,9.2,2.63,1,2017,MLB,DET
Michael Fulmer,24,10,12,.455,3.83,25,25,0,1,0,0,164.2,150,80,70,13,40,2,114,8,1,3,676,1.154,8.2,0.7,2.2,6.2,2.85,1,2017,MLB,DET
Jordan Zimmermann,31,8,13,.381,6.08,29,29,0,0,0,0,160.0,204,111,108,29,44,2,103,7,0,3,713,1.550,11.5,1.6,2.5,5.8,2.34,1,2017,MLB,DET
Matthew Boyd*,26,6,11,.353,5.27,26,25,0,1,1,0,135.0,157,84,79,18,53,3,110,3,0,2,605,1.556,10.5,1.2,3.5,7.3,2.08,1,2017,MLB,DET
Anibal Sanchez,33,3,7,.300,6.41,28,17,6,0,0,0,105.1,139,81,75,26,29,1,104,4,1,5,482,1.595,11.9,2.2,2.5,8.9,3.59,1,2017,MLB,DET
Daniel Norris*,24,5,8,.385,5.31,22,18,1,0,0,0,101.2,120,64,60,12,44,3,86,3,0,1,460,1.613,10.6,1.1,3.9,7.6,1.95,1,2017,MLB,DET
Justin Wilson*,29,3,4,.429,2.68,42,0,26,0,0,13,40.1,22,12,12,5,16,0,55,0,0,3,157,0.942,4.9,1.1,3.6,12.3,3.44,1,2017,MLB,DET
Shane Greene,28,4,3,.571,2.66,71,0,26,0,0,9,67.2,50,21,20,6,34,4,73,4,0,1,283,1.241,6.7,0.8,4.5,9.7,2.15,1,2017,MLB,DET
Warwick Saupold,27,3,2,.600,4.88,45,0,10,0,0,0,62.2,64,36,34,9,31,5,44,6,0,4,280,1.516,9.2,1.3,4.5,6.3,1.42,1,2017,MLB,DET
Alex Wilson,30,2,5,.286,4.50,66,0,11,0,0,2,60.0,67,34,30,7,15,5,42,3,0,4,260,1.367,10.1,1.1,2.3,6.3,2.80,1,2017,MLB,DET
Daniel Stumpf*,26,0,1,.000,3.82,55,0,13,0,0,0,37.2,37,16,16,5,15,1,33,2,1,2,160,1.381,8.8,1.2,3.6,7.9,2.20,1,2017,MLB,DET
Chad Bell*,28,0,3,.000,6.93,28,4,6,0,0,0,62.1,81,49,48,12,31,3,57,3,0,1,293,1.797,11.7,1.7,4.5,8.2,1.84,1,2017,MLB,DET
Buck Farmer,26,5,5,.500,6.75,11,11,0,0,0,0,48.0,55,38,36,9,20,0,49,4,0,1,219,1.563,10.3,1.7,3.8,9.2,2.45,1,2017,MLB,DET
Drew VerHagen,26,0,3,.000,5.77,24,2,4,0,0,0,34.1,42,22,22,10,9,1,25,0,0,4,145,1.485,11.0,2.6,2.4,6.6,2.78,1,2017,MLB,DET
Blaine Hardy*,30,1,0,1.000,5.94,35,0,9,0,0,0,33.1,46,24,22,7,13,1,28,0,0,1,156,1.770,12.4,1.9,3.5,7.6,2.15,1,2017,MLB,DET
Francisco Rodriguez,35,2,5,.286,7.82,28,0,20,0,0,7,25.1,31,23,22,9,11,1,23,1,0,2,118,1.658,11.0,3.2,3.9,8.2,2.09,1,2017,MLB,DET
Joe Jimenez,22,0,2,.000,12.32,24,0,6,0,0,0,19.0,31,28,26,4,9,0,17,2,0,0,99,2.105,14.7,1.9,4.3,8.1,1.89,1,2017,MLB,DET
Bruce Rondon,26,1,3,.250,10.91,21,0,3,0,0,1,15.2,21,19,19,1,10,2,22,1,1,1,76,1.979,12.1,0.6,5.7,12.6,2.20,1,2017,MLB,DET
Myles Jaye,25,1,2,.333,12.08,5,2,0,0,0,0,12.2,18,18,17,2,10,0,4,3,0,2,71,2.211,12.8,1.4,7.1,2.8,0.40,1,2017,MLB,DET
Artie Lewicki,25,0,1,.000,6.10,4,1,1,0,0,0,10.1,19,8,7,1,4,0,6,0,0,0,52,2.226,16.5,0.9,3.5,5.2,1.50,1,2017,MLB,DET
Zac Reininger,24,0,0,,7.45,10,0,3,0,0,0,9.2,16,8,8,3,3,0,5,0,0,2,47,1.966,14.9,2.8,2.8,4.7,1.67,1,2017,MLB,DET
Jeff Ferrell,26,0,0,,6.75,11,0,4,0,0,0,9.1,17,7,7,2,5,1,6,0,0,0,49,2.357,16.4,1.9,4.8,5.8,1.20,1,2017,MLB,DET
Victor Alcantara,24,0,0,,8.59,6,0,2,0,0,0,7.1,12,7,7,1,4,0,5,2,0,1,39,2.182,14.7,1.2,4.9,6.1,1.25,1,2017,MLB,DET
Arcenio Leon,30,0,0,,12.15,6,0,3,0,0,0,6.2,7,9,9,0,6,1,2,0,0,0,31,1.950,9.5,0.0,8.1,2.7,0.33,1,2017,MLB,DET
Edward Mujica,33,0,0,,9.95,5,0,1,0,0,0,6.1,11,7,7,4,0,0,7,0,0,0,30,1.737,15.6,5.7,0.0,9.9,,1,2017,MLB,DET
Jairo Labourt*,23,0,0,,4.50,6,0,4,0,0,0,6.0,4,3,3,0,7,1,4,0,0,5,28,1.833,6.0,0.0,10.5,6.0,0.57,1,2017,MLB,DET
Kyle Ryan*,25,0,0,,7.94,8,0,0,0,0,0,5.2,9,5,5,0,7,1,1,0,0,0,29,2.824,14.3,0.0,11.1,1.6,0.14,1,2017,MLB,DET
Andrew Romine,31,0,0,,0.00,2,0,1,0,0,0,1.0,1,0,0,0,1,0,0,1,0,0,6,2.000,9.0,0.0,9.0,0.0,0.00,1,2017,MLB,DET
William Cuevas,26,0,0,,108.00,1,0,0,0,0,0,0.1,3,4,4,0,0,0,1,1,0,0,5,9.000,81.0,0.0,0.0,27.0,,1,2017,MLB,DET
