Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Adam Acosta,22,0,0,,4.66,10,2,3,0,0,0,19.1,16,11,10,1,8,0,23,1,1,1,80,1.241,7.4,0.5,3.7,10.7,2.88,0,2004,Rookie,STL
Phillip Andersen,20,5,1,.833,4.01,13,13,0,0,0,0,60.2,55,30,27,8,26,0,52,7,1,2,256,1.335,8.2,1.2,3.9,7.7,2.00,0,2004,Rookie,STL
Justin Brown,23,2,4,.333,6.66,8,8,0,0,0,0,25.2,28,20,19,1,19,0,19,3,0,2,122,1.831,9.8,0.4,6.7,6.7,1.00,0,2004,Rookie,STL
Domingo Capellan,21,2,3,.400,6.16,25,0,10,0,0,1,30.2,27,24,21,3,14,0,30,1,0,5,134,1.337,7.9,0.9,4.1,8.8,2.14,0,2004,Rookie,STL
Steward Chacin,18,0,0,,13.50,1,0,1,0,0,0,1.1,2,3,2,0,4,0,1,0,0,0,10,4.500,13.5,0.0,27.0,6.8,0.25,0,2004,Rookie,STL
Bo Dickerson*,22,0,1,.000,6.00,3,2,1,0,0,0,6.0,4,6,4,0,5,0,6,0,0,4,27,1.500,6.0,0.0,7.5,9.0,1.20,0,2004,Rookie,STL
Luis Gomez,21,0,1,.000,4.60,12,0,3,0,0,0,15.2,16,9,8,4,3,0,17,2,1,0,68,1.213,9.2,2.3,1.7,9.8,5.67,0,2004,Rookie,STL
Jessen Grant,22,0,1,.000,5.79,14,0,2,0,0,0,14.0,12,10,9,3,11,0,14,1,0,2,66,1.643,7.7,1.9,7.1,9.0,1.27,0,2004,Rookie,STL
Michael Gross,22,1,1,.500,5.68,16,0,7,0,0,3,19.0,26,17,12,1,4,0,13,0,0,1,87,1.579,12.3,0.5,1.9,6.2,3.25,0,2004,Rookie,STL
Eric Haberer*,21,2,2,.500,4.69,9,9,0,0,0,0,40.1,47,30,21,3,13,0,37,0,0,3,182,1.488,10.5,0.7,2.9,8.3,2.85,0,2004,Rookie,STL
Jason John,22,1,2,.333,4.38,9,0,2,0,0,0,12.1,11,8,6,1,7,2,17,3,0,1,58,1.459,8.0,0.7,5.1,12.4,2.43,0,2004,Rookie,STL
Tim Lemon,23,1,4,.200,7.21,13,8,1,0,0,0,48.2,66,46,39,8,22,0,29,5,0,8,230,1.808,12.2,1.5,4.1,5.4,1.32,0,2004,Rookie,STL
Josh Markham*,19,0,0,,11.57,2,0,0,0,0,0,2.1,5,4,3,1,0,0,0,1,0,0,13,2.143,19.3,3.9,0.0,0.0,,0,2004,Rookie,STL
Chris Noonan*,23,3,4,.429,4.46,16,2,1,0,0,0,36.1,42,21,18,2,14,1,26,4,1,4,169,1.541,10.4,0.5,3.5,6.4,1.86,0,2004,Rookie,STL
Brian Parish,22,1,2,.333,6.75,20,0,7,0,0,0,18.2,17,21,14,2,20,0,17,3,1,3,96,1.982,8.2,1.0,9.6,8.2,0.85,0,2004,Rookie,STL
Gregg Pleeter,22,4,0,1.000,4.60,18,0,0,0,0,0,43.0,29,24,22,6,19,0,43,2,0,3,176,1.116,6.1,1.3,4.0,9.0,2.26,0,2004,Rookie,STL
John Powell,19,2,2,.500,7.52,14,6,1,0,0,0,32.1,36,31,27,4,28,0,26,4,0,5,161,1.979,10.0,1.1,7.8,7.2,0.93,0,2004,Rookie,STL
Quinton Robertson,22,2,0,1.000,4.11,7,6,0,0,0,0,35.0,36,18,16,2,7,0,27,1,0,2,154,1.229,9.3,0.5,1.8,6.9,3.86,0,2004,Rookie,STL
Matt Scherer,21,2,5,.286,4.03,13,12,0,0,0,0,60.1,62,36,27,7,16,0,43,2,0,6,256,1.293,9.2,1.0,2.4,6.4,2.69,0,2004,Rookie,STL
Joey Siak*,21,1,1,.500,3.45,20,0,5,0,0,0,28.2,32,14,11,3,6,1,29,0,0,1,124,1.326,10.0,0.9,1.9,9.1,4.83,0,2004,Rookie,STL
Mike Sillman,22,1,1,.500,2.00,6,0,5,0,0,1,9.0,5,2,2,1,2,0,13,1,0,1,35,0.778,5.0,1.0,2.0,13.0,6.50,0,2004,Rookie,STL
Daniel Spring,23,2,0,1.000,0.00,3,0,0,0,0,0,4.1,3,2,0,1,2,0,3,0,0,0,18,1.154,6.2,2.1,4.2,6.2,1.50,0,2004,Rookie,STL
Zack Treadway,22,0,0,,6.75,5,0,2,0,0,0,4.0,5,3,3,0,5,0,4,0,1,2,22,2.500,11.3,0.0,11.3,9.0,0.80,0,2004,Rookie,STL
Mark Worrell,21,1,0,1.000,1.21,17,0,17,0,0,7,22.1,12,3,3,1,7,0,35,0,0,0,86,0.851,4.8,0.4,2.8,14.1,5.00,1,2004,Rookie,STL
