Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
David Cooper*,24,76,296,248,34,56,2,1,0,26,16,6,39,54,.226,.338,.242,.580,60,9,3,6,0,1,0,2009,Adv A,ARI
Jorge Corniel,21,5,15,15,2,4,1,0,0,0,0,0,0,5,.267,.267,.333,.600,5,0,0,0,0,0,0,2009,Adv A,ARI
Sean Coughlin*,24,27,117,104,18,27,7,0,4,20,0,0,12,20,.260,.333,.442,.776,46,4,0,0,1,0,0,2009,Adv A,ARI
Collin Cowgill,23,61,260,220,39,61,9,5,6,36,11,4,29,49,.277,.373,.445,.819,98,6,7,0,4,3,1,2009,Adv A,ARI
Brendan Duffy*,24,53,209,179,28,50,5,2,0,13,9,6,22,37,.279,.383,.330,.712,59,2,8,0,0,0,0,2009,Adv A,ARI
Ed Easley,23,106,440,378,50,86,18,1,3,38,0,1,48,86,.228,.324,.304,.628,115,15,7,5,2,0,1,2009,Adv A,ARI
Manuel Ferrer,24,40,141,126,5,16,2,0,1,10,1,1,12,48,.127,.201,.167,.368,21,4,0,2,1,0,0,2009,Adv A,ARI
Andrew Fie,21,45,187,174,14,36,12,0,1,18,0,0,11,62,.207,.253,.293,.546,51,2,0,1,1,0,0,2009,Adv A,ARI
Nelson Gomez,22,8,31,26,1,5,1,0,0,3,0,0,4,8,.192,.323,.231,.553,6,2,1,0,0,0,0,2009,Adv A,ARI
Kyle Greene*,23,125,520,460,53,109,25,3,11,77,0,2,44,149,.237,.313,.376,.690,173,8,10,0,6,1,0,2009,Adv A,ARI
Taylor Harbin,23,127,573,529,70,137,27,3,14,60,12,7,26,91,.259,.305,.401,.705,212,9,10,5,3,0,0,2009,Adv A,ARI
Conor Jackson,27,3,11,10,1,0,0,0,0,1,0,0,1,1,.000,.091,.000,.091,0,1,0,0,0,0,1,2009,Adv A,ARI
Ollie Linton*,23,128,582,491,81,145,28,10,1,51,28,14,65,104,.295,.394,.399,.794,196,9,18,4,4,2,0,2009,Adv A,ARI
Pat McAnaney,23,28,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0,2009,Adv A,ARI
Jhoan Pimentel,19,3,9,9,1,4,1,0,0,2,0,0,0,2,.444,.444,.556,1.000,5,0,0,0,0,0,0,2009,Adv A,ARI
Ramon Ramirez*,23,9,39,38,4,13,5,0,0,4,0,0,0,7,.342,.342,.474,.816,18,1,0,1,0,0,0,2009,Adv A,ARI
Daniel Rodriguez,22,22,64,55,6,8,3,0,0,5,1,0,7,25,.145,.266,.200,.466,11,0,2,0,0,0,0,2009,Adv A,ARI
Elijah Rumler,24,75,306,268,29,55,12,0,3,20,3,4,18,41,.205,.289,.284,.573,76,11,14,5,1,0,0,2009,Adv A,ARI
Konrad Schmidt,24,106,451,411,54,125,28,1,9,50,0,3,30,75,.304,.359,.443,.802,182,14,7,0,3,1,1,2009,Adv A,ARI
James Skelton*,23,51,223,178,28,42,8,0,4,26,5,2,34,51,.236,.359,.348,.708,62,2,2,6,3,1,0,2009,Adv A,ARI
Chris Snyder,28,3,11,7,1,1,0,0,0,0,0,0,3,3,.143,.455,.143,.597,1,0,1,0,0,0,1,2009,Adv A,ARI
Greg Thomson*,25,51,179,159,25,35,14,0,4,18,1,1,9,34,.220,.302,.384,.685,61,0,10,0,1,0,0,2009,Adv A,ARI
Justin Upton,21,2,9,8,1,2,0,0,1,6,1,0,1,3,.250,.333,.625,.958,5,0,0,0,0,0,1,2009,Adv A,ARI
Derrick Walker,23,62,237,210,22,42,5,0,0,18,12,7,25,66,.200,.287,.224,.511,47,7,1,0,1,0,0,2009,Adv A,ARI
Ryne White*,22,116,491,418,62,111,18,1,6,52,3,3,65,87,.266,.371,.356,.727,149,14,6,0,2,2,0,2009,Adv A,ARI
