Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Rafael Boitel,19,55,252,224,43,59,7,2,2,27,16,6,25,47,.263,.340,.339,.679,76,1,1,2,0,1,0,2000,Rookie,MIN
Rob Bowen#,19,21,84,73,17,21,3,0,4,19,0,0,11,18,.288,.381,.493,.874,36,0,0,0,0,0,1,2000,Rookie,MIN
Dan DeCola,20,35,154,136,27,46,10,1,3,28,0,0,7,24,.338,.405,.493,.898,67,6,9,1,1,0,0,2000,Rookie,MIN
Thomas Dillard,23,31,101,84,18,18,1,0,0,5,7,1,12,16,.214,.333,.226,.560,19,1,3,2,0,0,0,2000,Rookie,MIN
Reggie Gonzalez,20,52,203,189,28,54,11,1,7,39,8,1,10,26,.286,.318,.466,.784,88,2,0,2,2,0,0,2000,Rookie,MIN
Kareem Johnson,19,4,12,12,0,2,0,0,0,0,1,0,0,2,.167,.167,.167,.333,2,0,0,0,0,0,0,2000,Rookie,MIN
Watson Matos,20,31,105,88,18,27,5,1,3,14,1,4,15,30,.307,.404,.489,.892,43,1,0,1,1,0,0,2000,Rookie,MIN
Luis Maza,20,56,249,210,40,62,16,3,8,35,12,4,19,41,.295,.384,.514,.899,108,1,12,7,1,1,1,2000,Rookie,MIN
Justin Morneau*,19,6,24,23,4,5,0,0,1,3,0,0,1,6,.217,.250,.348,.598,8,0,0,0,0,0,1,2000,Rookie,MIN
Franklin Pinales,20,40,138,113,13,24,8,0,0,12,10,5,20,26,.212,.333,.283,.617,32,2,2,0,3,0,0,2000,Rookie,MIN
Barry Quickstad*,19,52,211,178,28,42,11,4,4,33,6,1,27,48,.236,.340,.410,.750,73,1,1,5,0,1,0,2000,Rookie,MIN
Josh Rabe,21,44,183,154,33,34,5,0,3,11,2,0,25,34,.221,.344,.312,.656,48,6,4,0,0,0,1,2000,Rookie,MIN
Michael Sandoval,18,42,181,149,27,40,10,2,2,30,4,0,24,22,.268,.376,.403,.778,60,1,4,0,4,0,0,2000,Rookie,MIN
Greg Stokes,21,30,86,76,10,15,2,0,0,4,1,2,8,29,.197,.279,.224,.503,17,1,1,0,1,0,0,2000,Rookie,MIN
Scott Suraci*,22,40,151,130,22,29,6,0,4,26,1,2,14,36,.223,.318,.362,.679,47,1,5,0,2,1,0,2000,Rookie,MIN
Digno Torres*,20,51,207,184,35,46,9,1,5,31,2,1,22,32,.250,.333,.391,.725,72,3,1,0,0,0,0,2000,Rookie,MIN
Tommy Watkins,20,37,133,113,15,25,2,1,0,15,4,1,14,23,.221,.313,.257,.570,29,1,2,2,2,0,1,2000,Rookie,MIN
