Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Zack Greinke,34,15,11,.577,3.21,33,33,0,0,0,0,207.2,181,77,74,28,43,3,199,6,0,4,839,131,3.70,1.079,7.8,1.2,1.9,8.6,4.63,1
SP,Patrick Corbin*,28,11,7,.611,3.15,33,33,0,1,1,0,200.0,162,70,70,15,48,3,246,5,0,8,800,133,2.47,1.050,7.3,0.7,2.2,11.1,5.13,1
SP,Zack Godley,28,15,11,.577,4.74,33,32,0,0,0,0,178.1,177,103,94,16,81,2,185,12,1,17,791,89,3.82,1.447,8.9,0.8,4.1,9.3,2.28,1
SP,Robbie Ray*,26,6,2,.750,3.93,24,24,0,0,0,0,123.2,97,55,54,19,70,3,165,5,0,5,526,107,4.31,1.350,7.1,1.4,5.1,12.0,2.36,1
SP,Clay Buchholz,33,7,2,.778,2.01,16,16,0,1,0,0,98.1,80,25,22,9,22,1,81,3,0,1,393,209,3.47,1.037,7.3,0.8,2.0,7.4,3.68,1
SP,Matt Koch,27,5,5,.500,4.15,19,14,4,0,0,0,86.2,88,43,40,19,22,1,50,6,0,3,360,101,5.83,1.269,9.1,2.0,2.3,5.2,2.27,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Brad Boxberger,30,3,7,.300,4.39,60,0,45,0,0,32,53.1,44,30,26,9,32,4,71,1,0,3,235,96,4.55,1.425,7.4,1.5,5.4,12.0,2.22,1
RP,T.J. McFarland*,29,2,2,.500,2.00,47,0,21,0,0,1,72.0,64,18,16,4,22,3,42,0,0,2,292,211,3.63,1.194,8.0,0.5,2.8,5.3,1.91,1
RP,Archie Bradley,25,4,5,.444,3.64,76,0,8,0,0,3,71.2,62,30,29,9,20,1,75,4,1,2,296,116,3.70,1.144,7.8,1.1,2.5,9.4,3.75,1
RP,Yoshihisa Hirano,34,4,3,.571,2.44,75,0,10,0,0,3,66.1,49,22,18,6,23,4,59,2,1,6,262,173,3.69,1.085,6.6,0.8,3.1,8.0,2.57,1
RP,Andrew Chafin*,28,1,6,.143,3.10,77,0,13,0,0,0,49.1,41,18,17,0,25,1,53,2,0,3,211,136,2.65,1.338,7.5,0.0,4.6,9.7,2.12,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
