Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
James McCann,25,114,425,401,32,106,18,5,7,41,0,1,16,90,.264,.297,.387,.683,155,17,3,4,1,0,1
Miguel Cabrera,32,119,511,429,64,145,28,1,18,76,1,1,77,82,.338,.440,.534,.974,229,19,3,0,2,15,1
Ian Kinsler,33,154,675,624,94,185,35,7,11,73,10,6,43,80,.296,.342,.428,.770,267,13,3,0,5,0,1
José Iglesias,25,120,454,416,44,125,17,3,2,23,11,8,25,44,.300,.347,.370,.717,154,10,6,4,3,2,1
Nick Castellanos,23,154,595,549,42,140,33,6,15,73,0,3,39,152,.255,.303,.419,.721,230,21,1,0,6,1,1
Yoenis Céspedes,29,102,427,403,62,118,28,2,18,61,3,4,19,87,.293,.323,.506,.829,204,9,1,0,4,2,1
Anthony Gose*,24,140,535,485,73,123,24,8,5,26,23,11,45,145,.254,.321,.367,.688,178,11,3,2,0,0,1
J.D. Martinez,27,158,657,596,93,168,33,2,38,102,3,2,53,178,.282,.344,.535,.879,319,11,5,0,3,7,1
Victor Martinez#,36,120,485,440,39,108,20,0,11,64,0,0,31,52,.245,.301,.366,.667,161,18,7,0,7,8,1
Rajai Davis,34,112,370,341,55,88,16,11,8,30,18,8,22,76,.258,.306,.440,.746,150,5,3,1,3,0,1
Alex Avila*,28,67,219,178,21,34,5,0,4,13,0,1,40,66,.191,.339,.287,.626,51,4,0,1,0,0,1
Tyler Collins*,25,60,207,192,18,51,11,3,4,25,2,1,13,43,.266,.316,.417,.732,80,2,1,1,0,0,1
Andrew Romine#,29,109,203,184,25,47,5,0,2,15,10,5,11,46,.255,.307,.315,.622,58,4,3,4,1,1,1
Jefry Marte,24,33,90,80,9,17,4,0,4,11,0,0,8,22,.213,.284,.413,.697,33,2,0,2,0,0,1
Dixon Machado,23,24,78,68,6,16,3,0,0,5,1,0,7,14,.235,.307,.279,.586,19,3,0,3,0,0,1
Bryan Holaday,27,24,65,64,3,18,5,0,2,13,0,0,1,13,.281,.292,.453,.745,29,0,0,0,0,0,1
Josh Wilson,34,21,41,38,4,12,3,0,0,5,0,0,0,15,.316,.350,.395,.745,15,1,2,1,0,0,1
Hernan Perez,24,22,34,33,1,2,0,0,0,0,1,0,1,11,.061,.088,.061,.149,2,2,0,0,0,0,1
Marc Krauss*,27,12,33,33,1,5,0,0,1,2,0,0,0,13,.152,.152,.242,.394,8,0,0,0,0,0,1
Steven Moya*,23,9,25,22,1,4,0,1,0,0,0,0,3,10,.182,.280,.273,.553,6,0,0,0,0,0,1
Daniel Fields*,24,1,3,3,1,1,1,0,0,0,0,0,0,2,.333,.333,.667,1.000,2,0,0,0,0,0,1
