Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Jonathan Lucroy,29,103,415,371,51,98,20,3,7,43,1,0,36,64,.264,.326,.391,.717,145,18,1,1,6,0,1
Adam Lind*,31,149,572,502,72,139,32,0,20,87,0,0,66,100,.277,.360,.460,.820,231,7,1,0,3,11,1
Scooter Gennett*,25,114,391,375,42,99,18,4,6,29,1,3,12,68,.264,.294,.381,.675,143,11,4,0,0,5,1
Jean Segura,25,142,584,560,57,144,16,5,6,50,25,6,13,93,.257,.281,.336,.616,188,14,6,3,2,2,1
Aramis Ramirez,37,81,302,279,25,69,18,0,11,42,1,0,16,42,.247,.295,.430,.725,120,12,4,0,3,3,1
Khris Davis,27,121,440,392,54,97,16,2,27,66,6,2,44,122,.247,.323,.505,.828,198,9,1,0,3,1,1
Carlos Gomez,29,74,314,286,42,75,20,1,8,43,7,6,23,70,.262,.328,.423,.751,121,4,5,0,0,0,1
Ryan Braun,31,140,568,506,87,144,27,3,25,84,24,4,54,115,.285,.356,.498,.854,252,20,4,0,3,4,1
Gerardo Parra*,28,100,351,323,53,106,24,5,9,31,9,3,20,57,.328,.369,.517,.886,167,7,3,1,4,2,1
Elian Herrera#,30,83,277,256,29,62,18,0,7,33,3,1,18,72,.242,.290,.395,.684,101,4,0,1,2,1,1
Martin Maldonado,28,79,256,229,19,48,7,0,4,22,0,1,23,65,.210,.282,.293,.575,67,6,1,1,2,3,1
Hernan Perez,24,90,238,230,13,62,15,2,1,21,4,1,4,48,.270,.281,.365,.646,84,4,0,3,1,1,1
Shane Peterson*,27,93,226,201,22,52,7,3,2,16,0,1,20,55,.259,.324,.353,.678,71,3,0,3,1,1,1
Jason Rogers,27,86,169,152,22,45,6,2,4,16,0,0,15,34,.296,.367,.441,.808,67,2,2,0,0,0,1
Domingo Santana,22,38,145,121,14,28,5,0,6,18,2,0,18,46,.231,.345,.421,.766,51,1,4,0,2,0,1
Logan Schafer*,28,69,143,122,17,27,6,1,1,6,1,0,12,29,.221,.299,.311,.611,38,3,2,6,1,0,1
Hector Gomez,27,66,134,127,15,23,11,2,1,7,0,0,3,40,.181,.212,.323,.535,41,1,2,2,0,0,1
Luis Sardinas#,22,36,105,97,8,19,0,1,0,4,0,0,6,25,.196,.240,.216,.457,21,3,0,1,1,1,1
Juan Centeno*,25,10,23,21,0,1,1,0,0,0,0,0,2,7,.048,.130,.095,.226,2,0,0,0,0,0,1
Nevin Ashley,30,12,21,20,2,2,1,0,0,1,0,0,0,8,.100,.143,.150,.293,3,0,1,0,0,0,1
Luis Jimenez,27,15,16,15,1,1,0,0,0,0,0,0,1,6,.067,.125,.067,.192,1,0,0,0,0,0,1
Yadiel Rivera,23,7,15,14,0,1,0,0,0,0,0,0,0,4,.071,.071,.071,.143,1,0,0,1,0,0,1
Michael Reed,22,7,6,6,2,2,1,0,0,0,0,0,0,3,.333,.333,.500,.833,3,0,0,0,0,0,1
