Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Yadier Molina,32,136,530,488,34,132,23,2,4,61,3,1,32,59,.270,.310,.350,.660,171,16,0,1,9,3,1,2015,MLB,STL
Mark Reynolds,31,140,432,382,35,88,21,2,13,48,2,3,44,121,.230,.315,.398,.713,152,10,4,0,2,2,1,2015,MLB,STL
Kolten Wong*,24,150,613,557,71,146,28,4,11,61,15,8,36,95,.262,.321,.386,.707,215,10,15,0,5,2,1,2015,MLB,STL
Jhonny Peralta,33,155,640,579,64,159,26,1,17,71,1,4,50,111,.275,.334,.411,.745,238,23,5,0,6,6,1,2015,MLB,STL
Matt Carpenter*,29,154,665,574,101,156,44,3,28,84,4,3,81,151,.272,.365,.505,.871,290,5,6,0,4,5,1,2015,MLB,STL
Matt Holliday,35,73,277,229,24,64,16,1,4,35,2,1,39,49,.279,.394,.410,.804,94,9,6,0,3,5,1,2015,MLB,STL
Peter Bourjos,28,117,225,195,32,39,8,3,4,13,5,8,19,59,.200,.290,.333,.623,65,2,6,4,1,4,1,2015,MLB,STL
Jason Heyward*,25,154,610,547,79,160,33,4,13,60,23,3,56,90,.293,.359,.439,.797,240,13,2,0,3,4,1,2015,MLB,STL
Randal Grichuk,23,103,350,323,49,89,23,7,17,47,4,2,22,110,.276,.329,.548,.877,177,6,4,0,1,2,1,2015,MLB,STL
Stephen Piscotty,24,63,256,233,29,71,15,4,7,39,2,1,20,56,.305,.359,.494,.853,115,7,1,0,2,2,1,2015,MLB,STL
Jon Jay*,30,79,245,210,25,44,5,1,1,10,0,2,19,36,.210,.306,.257,.563,54,7,11,3,2,5,1,2015,MLB,STL
Matt Adams*,26,60,186,175,14,42,9,0,5,24,1,0,10,41,.240,.280,.377,.657,66,1,0,0,1,1,1,2015,MLB,STL
Tommy Pham,27,52,173,153,28,41,7,5,5,18,2,0,19,41,.268,.347,.477,.824,73,1,0,0,1,1,1,2015,MLB,STL
Tony Cruz,28,69,151,142,6,29,7,1,2,11,0,0,6,32,.204,.235,.310,.545,44,6,0,2,1,0,1,2015,MLB,STL
Brandon Moss*,31,51,151,132,11,33,7,1,4,8,0,1,17,42,.250,.344,.409,.753,54,3,2,0,0,2,1,2015,MLB,STL
Pete Kozma,27,76,111,99,15,15,0,0,0,2,3,1,10,21,.152,.236,.152,.388,15,0,1,1,0,2,1,2015,MLB,STL
Greg Garcia*,25,49,87,75,7,18,5,0,2,4,0,0,10,12,.240,.337,.387,.724,29,2,1,1,0,1,1,2015,MLB,STL
Xavier Scruggs,27,17,43,42,5,11,2,0,0,7,1,0,0,10,.262,.279,.310,.589,13,2,1,0,0,0,1,2015,MLB,STL
Dan Johnson*,35,12,21,19,1,3,0,0,0,2,0,0,2,4,.158,.238,.158,.396,3,1,0,0,0,0,1,2015,MLB,STL
Cody Stanley*,26,9,10,10,2,4,1,0,0,3,0,0,0,3,.400,.400,.500,.900,5,0,0,0,0,0,1,2015,MLB,STL
Ed Easley,29,4,7,6,0,0,0,0,0,1,0,0,0,1,.000,.000,.000,.000,0,1,0,0,1,0,1,2015,MLB,STL
Travis Tartamella,27,3,2,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,1,0,0,0,0,0,1,2015,MLB,STL
Dean Anna*,28,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,1,2015,MLB,STL
