Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Sandy Alomar,34,97,384,356,44,103,16,2,7,42,2,2,16,41,.289,.324,.404,.728,144,9,4,4,4,1,1,2000,MLB,CLE
Jim Thome*,29,158,684,557,106,150,33,1,37,106,1,0,118,171,.269,.398,.531,.929,296,8,4,0,5,4,1,2000,MLB,CLE
Roberto Alomar#,32,155,697,610,111,189,40,2,19,89,39,4,64,82,.310,.378,.475,.853,290,19,6,11,6,4,1,2000,MLB,CLE
Omar Vizquel#,33,156,717,613,101,176,27,3,7,66,22,10,87,72,.287,.377,.375,.753,230,13,5,7,5,0,1,2000,MLB,CLE
Travis Fryman,31,155,658,574,93,184,38,4,22,106,1,1,73,111,.321,.392,.516,.908,296,15,1,0,10,2,1,2000,MLB,CLE
Richie Sexson,25,91,356,324,45,83,16,1,16,44,1,0,25,96,.256,.315,.460,.774,149,8,4,0,3,0,1,2000,MLB,CLE
Kenny Lofton*,33,137,640,543,107,151,23,5,15,73,30,7,79,72,.278,.369,.422,.791,229,11,4,6,8,3,1,2000,MLB,CLE
Manny Ramirez,28,118,532,439,92,154,34,2,38,122,1,1,86,117,.351,.457,.697,1.154,306,9,3,0,4,9,1,2000,MLB,CLE
Russell Branyan*,24,67,220,193,32,46,7,2,16,38,0,0,22,76,.238,.327,.544,.871,105,2,4,0,1,1,1,2000,MLB,CLE
David Justice*,34,68,288,249,46,66,14,1,21,58,1,1,38,49,.265,.361,.582,.943,145,7,0,0,1,2,1,2000,MLB,CLE
Einar Diaz,27,75,275,250,29,68,14,2,4,25,4,2,11,29,.272,.323,.392,.715,98,7,8,6,0,0,1,2000,MLB,CLE
David Segui#,33,57,245,223,41,74,13,0,8,46,0,0,19,33,.332,.384,.498,.881,111,8,1,0,2,1,1,2000,MLB,CLE
Jolbert Cabrera,27,100,187,175,27,44,3,1,2,15,6,4,8,15,.251,.290,.314,.605,55,1,2,1,1,0,1,2000,MLB,CLE
Wil Cordero,28,38,158,148,18,39,11,2,0,17,0,0,7,18,.264,.310,.365,.675,54,7,3,0,0,0,1,2000,MLB,CLE
Enrique Wilson#,26,40,127,117,16,38,9,0,2,12,2,1,7,11,.325,.360,.453,.813,53,2,0,2,1,0,1,2000,MLB,CLE
Alex Ramirez,25,41,117,112,13,32,5,1,5,12,1,0,5,17,.286,.316,.482,.798,54,3,0,0,0,0,1,2000,MLB,CLE
Ricky Ledee*,26,17,71,63,13,14,2,1,2,8,0,0,8,9,.222,.310,.381,.691,24,3,0,0,0,0,1,2000,MLB,CLE
Bill Selby*,30,30,48,46,8,11,1,0,0,4,0,0,1,9,.239,.271,.261,.532,12,1,1,0,0,0,1,2000,MLB,CLE
Jacob Cruz*,27,11,36,29,3,7,3,0,0,5,1,0,5,4,.241,.361,.345,.706,10,0,1,0,1,0,1,2000,MLB,CLE
Chan Perry,27,13,14,14,1,1,0,0,0,0,0,0,0,5,.071,.071,.071,.143,1,1,0,0,0,0,1,2000,MLB,CLE
Dave Roberts*,28,19,13,10,1,2,0,0,0,0,1,1,2,2,.200,.333,.200,.533,2,0,0,1,0,0,1,2000,MLB,CLE
Mark Whiten#,33,6,10,7,2,2,1,0,0,1,0,0,3,2,.286,.500,.429,.929,3,0,0,0,0,0,1,2000,MLB,CLE
John McDonald,25,9,9,9,0,4,0,0,0,0,0,0,0,1,.444,.444,.444,.889,4,0,0,0,0,0,1,2000,MLB,CLE
