Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Mike Lieberthal,28,108,438,389,55,108,30,0,15,71,2,0,40,53,.278,.352,.470,.822,183,12,6,0,3,3,1
Pat Burrell,23,111,474,408,57,106,27,1,18,79,0,0,63,139,.260,.359,.463,.822,189,5,1,0,2,2,1
Mickey Morandini*,34,91,341,302,31,76,13,3,0,22,5,2,29,54,.252,.324,.315,.639,95,11,4,5,1,1,1
Desi Relaford#,26,83,313,253,29,56,12,3,3,30,5,0,48,45,.221,.363,.328,.691,83,7,9,2,1,7,1
Scott Rolen,25,128,541,483,88,144,32,6,26,89,8,1,51,99,.298,.370,.551,.920,266,4,5,0,2,9,1
Ron Gant,35,89,384,343,54,87,16,2,20,38,5,4,36,73,.254,.324,.487,.811,167,7,1,1,3,1,1
Doug Glanville,29,154,689,637,89,175,27,6,8,52,31,8,31,76,.275,.307,.374,.681,238,11,2,12,7,1,1
Bobby Abreu*,26,154,680,576,103,182,42,10,25,79,28,8,100,116,.316,.416,.554,.970,319,12,1,0,3,9,1
Kevin Jordan,30,109,358,337,30,74,16,2,5,36,0,1,17,41,.220,.257,.323,.580,109,11,1,0,3,0,1
Travis Lee*,25,56,223,180,19,43,11,1,1,14,3,0,40,33,.239,.381,.328,.709,59,6,2,0,1,0,1
Rob Ducey*,35,112,183,152,24,30,4,1,6,25,1,0,29,47,.197,.322,.355,.678,54,1,0,0,2,1,1
Alex Arias,32,70,180,155,17,29,9,0,2,15,1,0,16,28,.187,.271,.284,.555,44,1,3,3,3,2,1
Marlon Anderson*,26,41,174,162,10,37,8,1,1,15,2,2,12,22,.228,.282,.309,.590,50,5,0,0,0,0,1
Kevin Sefcik,29,99,171,153,15,36,6,2,0,10,4,2,13,19,.235,.300,.301,.601,46,4,2,1,2,0,1
Brian Hunter,32,85,158,138,13,29,5,0,7,22,0,1,20,39,.210,.310,.399,.709,55,2,0,0,0,1,1
Tomas Perez#,26,45,152,140,17,31,7,1,1,13,1,1,11,30,.221,.278,.307,.585,43,3,0,1,0,2,1
Tom Prince,35,46,140,122,14,29,9,0,2,16,1,0,13,31,.238,.321,.361,.682,44,6,2,3,0,0,1
Rico Brogna*,30,38,139,129,12,32,14,0,1,13,1,0,7,28,.248,.295,.380,.675,49,4,2,0,1,1,1
Gary Bennett,28,31,89,74,8,18,5,0,2,5,0,0,13,15,.243,.371,.392,.763,29,0,2,0,0,0,1
Jimmy Rollins#,21,14,55,53,5,17,1,1,0,5,3,0,2,7,.321,.345,.377,.723,20,0,0,0,0,0,1
David Newhan*,26,10,19,17,3,3,0,0,0,0,0,0,2,6,.176,.263,.176,.440,3,2,0,0,0,0,1
Chris Pritchett*,30,5,12,11,0,1,0,0,0,0,0,0,1,3,.091,.167,.091,.258,1,1,0,0,0,0,1
Reggie Taylor*,23,9,11,11,1,1,0,0,0,0,1,0,0,8,.091,.091,.091,.182,1,0,0,0,0,0,1
Clemente Alvarez,32,2,5,5,1,1,0,0,0,0,0,0,0,1,.200,.200,.200,.400,1,0,0,0,0,0,1
