Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Gregg Zaun#,29,83,282,234,36,64,11,0,7,33,7,3,43,34,.274,.390,.410,.800,96,4,3,0,2,3,1
Mike Sweeney,26,159,717,618,105,206,30,0,29,144,8,3,71,67,.333,.407,.523,.930,323,15,15,0,13,5,1
Carlos Febles,24,100,399,339,59,87,12,1,2,29,17,6,36,48,.257,.345,.316,.660,107,10,10,13,1,1,1
Rey Sanchez,32,143,555,509,68,139,18,2,1,38,7,3,28,55,.273,.314,.322,.637,164,17,4,11,3,0,1
Joe Randa,30,158,665,612,88,186,29,4,15,106,6,3,36,66,.304,.343,.438,.781,268,19,6,1,10,3,1
Mark Quinn,26,135,544,500,76,147,33,2,20,78,5,2,35,91,.294,.342,.488,.830,244,11,3,3,3,1,1
Carlos Beltran#,23,98,413,372,49,92,15,4,7,44,13,0,35,69,.247,.309,.366,.675,136,12,0,2,4,2,1
Jermaine Dye,26,157,679,601,107,193,41,2,33,118,0,1,69,99,.321,.390,.561,.951,337,12,3,0,6,6,1
Johnny Damon*,26,159,741,655,136,214,42,10,16,88,46,9,65,60,.327,.382,.495,.877,324,7,1,8,12,4,1
Dave McCarty,30,103,295,270,34,75,14,2,12,53,0,0,22,68,.278,.329,.478,.807,129,6,0,0,3,1,1
Jeff Reboulet,36,66,212,182,29,44,7,0,0,14,3,1,23,32,.242,.325,.280,.605,51,8,0,6,1,0,1
Todd Dunwoody*,25,61,195,178,12,37,9,0,1,23,3,0,8,42,.208,.238,.275,.514,49,4,1,2,6,0,1
Jorge Fabregas*,30,43,152,142,13,40,4,0,3,17,1,0,8,11,.282,.320,.373,.693,53,1,0,2,0,1,1
Brian Johnson,32,37,132,125,9,26,6,0,4,18,0,0,4,28,.208,.229,.352,.581,44,4,0,1,2,0,1
Luis Ordaz,24,65,117,104,17,23,2,0,0,11,4,2,5,10,.221,.257,.240,.497,25,6,1,4,3,0,1
Hector Ortiz,30,26,99,88,15,34,6,0,0,5,0,0,8,8,.386,.443,.455,.898,40,0,1,2,0,1,1
Wilson Delgado#,27,33,90,83,15,22,1,0,0,7,1,1,6,17,.265,.311,.277,.588,23,1,0,0,1,0,1
Scott Pose*,33,47,54,48,6,9,0,0,0,1,0,1,6,13,.188,.278,.188,.465,9,1,0,0,0,0,1
Dee Brown*,22,15,28,25,4,4,1,0,0,4,0,0,3,9,.160,.250,.200,.450,5,0,0,0,0,0,1
Ray Holbert,29,3,4,4,0,1,0,0,0,0,0,0,0,2,.250,.250,.250,.500,1,0,0,0,0,0,1
