Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Edinson Volquez,31,13,9,.591,3.55,34,33,0,1,0,0,200.1,190,89,79,16,72,1,155,8,0,3,850,1.308,8.5,0.7,3.2,7.0,2.15,1,2015,MLB,KCR
Yordano Ventura,24,13,8,.619,4.08,28,28,0,0,0,0,163.1,154,75,74,14,58,1,156,9,0,10,693,1.298,8.5,0.8,3.2,8.6,2.69,1,2015,MLB,KCR
Jeremy Guthrie,36,8,8,.500,5.95,30,24,4,0,0,0,148.1,186,101,98,29,44,1,84,9,0,4,664,1.551,11.3,1.8,2.7,5.1,1.91,1,2015,MLB,KCR
Danny Duffy*,26,7,8,.467,4.08,30,24,1,0,0,1,136.2,137,64,62,15,53,0,102,9,0,11,588,1.390,9.0,1.0,3.5,6.7,1.92,1,2015,MLB,KCR
Chris Young,36,11,6,.647,3.06,34,18,3,0,0,0,123.1,91,44,42,16,43,0,83,0,0,5,500,1.086,6.6,1.2,3.1,6.1,1.93,1,2015,MLB,KCR
Johnny Cueto,29,4,7,.364,4.76,13,13,0,1,1,0,81.1,101,45,43,10,17,0,56,2,0,0,350,1.451,11.2,1.1,1.9,6.2,3.29,1,2015,MLB,KCR
Greg Holland,29,3,2,.600,3.83,48,0,40,0,0,32,44.2,39,20,19,2,26,1,49,0,0,7,193,1.455,7.9,0.4,5.2,9.9,1.88,1,2015,MLB,KCR
Kelvin Herrera,25,4,3,.571,2.71,72,0,8,0,0,0,69.2,52,23,21,5,26,1,64,2,0,4,286,1.120,6.7,0.6,3.4,8.3,2.46,1,2015,MLB,KCR
Wade Davis,29,8,1,.889,0.94,69,0,24,0,0,17,67.1,33,8,7,3,20,1,78,0,0,1,251,0.787,4.4,0.4,2.7,10.4,3.90,1,2015,MLB,KCR
Ryan Madson,34,1,2,.333,2.13,68,0,12,0,0,3,63.1,47,17,15,5,14,1,58,2,0,1,248,0.963,6.7,0.7,2.0,8.2,4.14,1,2015,MLB,KCR
Franklin Morales*,29,4,2,.667,3.18,67,0,12,0,0,0,62.1,58,24,22,4,14,0,41,4,2,6,258,1.155,8.4,0.6,2.0,5.9,2.93,1,2015,MLB,KCR
Kris Medlen,29,6,2,.750,4.01,15,8,2,0,0,0,58.1,56,30,26,6,18,0,40,2,0,3,243,1.269,8.6,0.9,2.8,6.2,2.22,1,2015,MLB,KCR
Luke Hochevar,31,1,1,.500,3.73,49,0,16,0,0,1,50.2,49,23,21,7,16,0,49,1,0,3,214,1.283,8.7,1.2,2.8,8.7,3.06,1,2015,MLB,KCR
Jason Vargas*,32,5,2,.714,3.98,9,9,0,0,0,0,43.0,46,20,19,5,12,0,27,1,0,0,183,1.349,9.6,1.0,2.5,5.7,2.25,1,2015,MLB,KCR
Joe Blanton,34,2,2,.500,3.89,15,4,6,0,0,2,41.2,43,19,18,6,7,1,40,0,0,0,172,1.200,9.3,1.3,1.5,8.6,5.71,1,2015,MLB,KCR
Brandon Finnegan*,22,3,0,1.000,2.96,14,0,3,0,0,0,24.1,16,8,8,3,13,0,21,1,0,0,99,1.192,5.9,1.1,4.8,7.8,1.62,1,2015,MLB,KCR
Jason Frasor,37,1,0,1.000,1.54,26,0,10,0,0,0,23.1,24,5,4,1,15,2,18,0,0,2,104,1.671,9.3,0.4,5.8,6.9,1.20,1,2015,MLB,KCR
Yohan Pino,31,0,2,.000,3.26,7,1,3,0,0,0,19.1,23,8,7,2,3,0,13,0,0,0,82,1.345,10.7,0.9,1.4,6.1,4.33,1,2015,MLB,KCR
Miguel Almonte,22,0,2,.000,6.23,9,0,3,0,0,0,8.2,7,6,6,4,7,0,10,1,0,0,41,1.615,7.3,4.2,7.3,10.4,1.43,1,2015,MLB,KCR
Scott Alexander*,25,0,0,,4.50,4,0,3,0,0,0,6.0,5,3,3,0,3,0,3,1,0,1,25,1.333,7.5,0.0,4.5,4.5,1.00,1,2015,MLB,KCR
Joba Chamberlain,29,0,0,,7.94,6,0,5,0,0,0,5.2,6,5,5,1,4,0,8,0,0,1,27,1.765,9.5,1.6,6.4,12.7,2.00,1,2015,MLB,KCR
Aaron Brooks,25,0,0,,6.23,2,0,2,0,0,0,4.1,6,3,3,0,0,0,3,0,0,0,18,1.385,12.5,0.0,0.0,6.2,,1,2015,MLB,KCR
Michael Mariot,26,0,0,,3.00,2,0,1,0,0,0,3.0,2,1,1,1,2,0,1,0,0,0,12,1.333,6.0,3.0,6.0,3.0,0.50,1,2015,MLB,KCR
Louis Coleman,29,1,0,1.000,0.00,4,0,2,0,0,0,3.0,1,0,0,0,2,0,1,0,0,0,11,1.000,3.0,0.0,6.0,3.0,0.50,1,2015,MLB,KCR
