Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Toby Hall,28,119,441,404,35,103,21,0,8,60,0,2,24,41,.255,.300,.366,.666,148,20,5,1,7,1,1
Tino Martinez*,36,138,538,458,63,120,20,1,23,76,3,1,66,72,.262,.362,.461,.823,211,10,9,0,5,9,1
Rey Sanchez,36,91,307,285,23,70,14,3,2,26,0,1,12,28,.246,.281,.337,.617,96,6,3,4,3,0,1
Julio Lugo,28,157,655,581,83,160,41,4,7,75,21,5,54,106,.275,.338,.396,.734,230,8,5,7,8,0,1
Aubrey Huff*,27,157,667,600,92,178,27,2,29,104,5,1,56,74,.297,.360,.493,.853,296,9,6,0,5,6,1
Carl Crawford*,22,152,672,626,104,185,26,19,11,55,59,15,35,81,.296,.331,.450,.781,282,2,1,4,6,2,1
Rocco Baldelli,22,136,565,518,79,145,27,3,16,74,17,4,30,88,.280,.326,.436,.762,226,12,8,3,6,2,1
Jose Cruz#,30,153,636,545,76,132,25,8,21,78,11,6,76,117,.242,.333,.433,.766,236,6,2,5,8,8,1
Robert Fick*,30,76,238,214,12,43,5,2,6,26,0,0,20,32,.201,.273,.327,.600,70,2,2,0,2,2,1
Geoff Blum#,31,112,369,339,38,73,21,0,8,35,2,3,24,58,.215,.266,.348,.614,118,4,0,4,2,1,1
Jorge Cantu,22,50,185,173,25,52,20,1,2,17,0,0,9,44,.301,.341,.462,.803,80,5,2,0,1,0,1
B.J. Upton,19,45,177,159,19,41,8,2,4,12,4,1,15,46,.258,.324,.409,.733,65,1,1,1,1,0,1
Brook Fordyce,34,54,163,151,14,31,6,0,2,9,0,0,9,34,.205,.259,.285,.544,43,3,2,1,0,0,1
Damian Rolls,26,53,132,117,12,19,5,0,0,9,2,1,10,36,.162,.231,.205,.436,24,4,1,2,2,0,1
Fred McGriff*,40,27,81,72,7,13,3,0,2,7,0,0,9,19,.181,.272,.306,.577,22,1,0,0,0,2,1
Midre Cummings*,32,22,61,54,10,15,4,0,2,7,1,0,5,12,.278,.361,.463,.824,25,0,2,0,0,0,1
Joey Gathright*,23,19,57,52,11,13,0,0,0,1,6,1,2,14,.250,.316,.250,.566,13,2,3,0,0,0,1
Eduardo Perez,34,13,42,38,2,8,2,0,1,7,0,0,4,9,.211,.286,.342,.628,13,1,0,0,0,0,1
Matt Diaz,26,10,24,21,3,4,1,1,1,3,0,0,1,6,.190,.292,.476,.768,10,0,2,0,0,0,1
Randall Simon*,29,8,21,17,2,2,0,0,0,0,0,0,3,2,.118,.286,.118,.403,2,0,1,0,0,0,1
Jose Bautista,23,12,15,12,1,2,0,0,0,1,0,1,3,7,.167,.333,.167,.500,2,0,0,0,0,0,1
Jonny Gomes,23,5,15,14,0,1,0,0,0,1,0,0,1,6,.071,.133,.071,.205,1,0,0,0,0,0,1
Jason Romano,25,4,8,8,0,1,0,0,0,1,0,0,0,2,.125,.125,.125,.250,1,0,0,0,0,0,1
Charles Gipson,31,5,5,4,1,2,0,0,0,0,1,0,0,1,.500,.500,.500,1.000,2,0,0,1,0,0,1
