Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Chip Alley#,21,112,410,340,42,89,23,1,9,47,0,2,60,60,.262,.378,.415,.792,141,5,4,5,1,2,0,1998,Adv A,BAL
Jason Benham*,22,4,17,16,2,4,0,0,0,2,1,0,1,3,.250,.294,.250,.544,4,0,0,0,0,0,0,1998,Adv A,BAL
Chris Bryant,25,135,552,483,66,125,22,0,13,81,11,3,52,127,.259,.336,.385,.721,186,14,8,1,8,3,0,1998,Adv A,BAL
Carlos Casimiro,21,131,514,478,44,113,23,9,15,61,10,7,25,98,.236,.273,.416,.689,199,16,1,4,6,2,1,1998,Adv A,BAL
Ivanon Coffie*,21,130,536,473,62,121,19,2,16,75,17,12,48,109,.256,.323,.406,.729,192,11,3,3,9,2,1,1998,Adv A,BAL
Decomba Conner,24,32,134,121,16,36,7,2,2,11,10,5,10,21,.298,.361,.438,.799,53,2,2,1,0,0,0,1998,Adv A,BAL
Craig Daedelow,22,40,144,122,12,33,4,0,1,15,2,0,15,18,.270,.355,.328,.683,40,0,1,6,0,0,0,1998,Adv A,BAL
Ashanti Davison,19,9,21,18,4,3,1,0,0,3,0,0,1,4,.167,.286,.222,.508,4,0,2,0,0,0,0,1998,Adv A,BAL
Tim DeCinces*,24,110,440,374,50,100,25,0,16,64,3,4,59,90,.267,.371,.463,.834,173,8,4,1,2,2,0,1998,Adv A,BAL
Darrell Dent*,21,131,519,456,65,112,19,1,0,24,33,16,43,95,.246,.314,.292,.606,133,4,4,13,3,1,0,1998,Adv A,BAL
Maikell Diaz,19,13,49,47,3,10,0,0,0,4,1,1,1,10,.213,.229,.213,.442,10,3,0,1,0,0,0,1998,Adv A,BAL
Franky Figueroa,21,4,20,19,2,3,1,0,1,3,0,0,0,4,.158,.200,.368,.568,7,0,1,0,0,0,0,1998,Adv A,BAL
Maleke Fowler,22,84,235,210,25,39,5,1,0,8,25,6,20,40,.186,.260,.219,.479,46,3,1,4,0,0,0,1998,Adv A,BAL
Eddy Garabito#,21,4,20,19,4,4,1,1,0,2,0,1,1,5,.211,.250,.368,.618,7,0,0,0,0,0,1,1998,Adv A,BAL
Tim Garland,27,11,45,38,4,10,1,0,0,5,6,1,3,5,.263,.341,.289,.630,11,0,2,1,1,0,0,1998,Adv A,BAL
Tom Hage*,23,45,180,163,15,47,12,0,2,27,0,0,12,27,.288,.339,.399,.738,65,1,2,0,3,1,0,1998,Adv A,BAL
Jerry Hairston,22,80,337,293,56,83,22,3,5,33,13,7,28,32,.283,.366,.430,.796,126,4,12,1,3,3,1,1998,Adv A,BAL
Joey Hammond,20,3,13,10,3,3,1,0,0,2,1,0,3,2,.300,.462,.400,.862,4,0,0,0,0,0,0,1998,Adv A,BAL
Chip Lawrence,23,48,113,104,9,23,1,0,0,6,0,2,4,24,.221,.250,.231,.481,24,3,0,5,0,0,0,1998,Adv A,BAL
Jay LeCronier*,25,54,166,154,12,32,4,1,4,14,0,1,8,52,.208,.248,.325,.573,50,2,1,1,2,0,0,1998,Adv A,BAL
Darnell McDonald,19,4,21,18,3,4,2,0,1,2,2,0,3,6,.222,.333,.500,.833,9,1,0,0,0,0,1,1998,Adv A,BAL
Miguel Mejia,23,49,158,138,15,27,4,0,1,8,7,3,9,43,.196,.248,.246,.495,34,2,2,5,4,0,1,1998,Adv A,BAL
Ntema Ndungidi*,19,1,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0,1998,Adv A,BAL
Bobby O'Toole,24,14,32,29,1,4,0,0,0,0,0,0,2,12,.138,.194,.138,.331,4,0,0,1,0,0,0,1998,Adv A,BAL
Rich Paz,20,40,171,143,31,35,10,0,3,8,6,3,21,22,.245,.357,.378,.735,54,3,4,3,0,0,0,1998,Adv A,BAL
Roberto Rivera#,21,3,7,6,1,2,0,0,1,1,0,0,1,1,.333,.429,.833,1.262,5,0,0,0,0,1,0,1998,Adv A,BAL
Brock Rumfield,22,5,12,12,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,0,1,0,0,0,0,0,1998,Adv A,BAL
Rick Short,25,59,251,221,36,68,14,0,6,28,3,2,18,29,.308,.376,.452,.828,100,12,8,1,3,1,1,1998,Adv A,BAL
Andy Utting#,20,15,43,37,2,4,0,0,0,1,0,0,4,6,.108,.195,.108,.303,4,0,0,2,0,0,0,1998,Adv A,BAL
Mike Wade,22,14,30,30,1,4,0,0,1,2,0,0,0,10,.133,.133,.233,.367,7,0,0,0,0,0,0,1998,Adv A,BAL
