Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Yadier Molina,28,139,518,475,55,145,32,1,14,65,4,5,33,44,.305,.349,.465,.814,221,21,1,5,4,4,1
Albert Pujols,31,147,651,579,105,173,29,0,37,99,9,1,61,58,.299,.366,.541,.906,313,29,4,0,7,15,1
Skip Schumaker*,31,117,400,367,34,104,19,0,2,38,0,2,27,50,.283,.333,.351,.685,129,10,2,1,3,3,1
Ryan Theriot,31,132,483,442,46,120,26,1,1,47,4,6,29,41,.271,.321,.342,.662,151,15,4,6,2,0,1
David Freese,28,97,363,333,41,99,16,1,10,55,1,0,24,75,.297,.350,.441,.791,147,18,4,0,2,0,1
Matt Holliday,31,124,516,446,83,132,36,0,22,75,2,1,60,93,.296,.388,.525,.912,234,21,8,0,2,4,1
Colby Rasmus*,24,94,386,338,61,83,14,6,11,40,5,2,45,77,.246,.332,.420,.753,142,8,0,1,2,2,1
Lance Berkman#,35,145,587,488,90,147,23,2,31,94,2,6,92,93,.301,.412,.547,.959,267,7,3,0,4,17,1
Jon Jay*,26,159,503,455,56,135,24,2,10,37,6,7,28,81,.297,.344,.424,.768,193,11,7,9,4,1,1
Daniel Descalso*,24,148,375,326,35,86,20,3,1,28,2,2,33,65,.264,.334,.353,.687,115,3,3,10,3,9,1
Allen Craig,26,75,219,200,33,63,15,0,11,40,5,0,15,40,.315,.362,.555,.917,111,7,1,1,2,0,1
Rafael Furcal#,33,50,217,196,29,50,11,0,7,16,4,2,17,18,.255,.316,.418,.735,82,3,1,2,1,0,1
Nick Punto#,33,63,166,133,21,37,8,4,1,20,1,1,25,21,.278,.388,.421,.809,56,3,0,6,2,3,1
Tyler Greene,27,58,121,104,22,22,5,0,1,11,11,0,13,31,.212,.322,.288,.611,30,3,4,0,0,2,1
Gerald Laird,31,37,108,95,11,22,7,1,1,12,1,1,9,19,.232,.302,.358,.660,34,3,1,2,1,3,1
Tony Cruz,24,38,72,65,8,17,5,0,0,6,0,1,6,13,.262,.333,.338,.672,22,1,1,0,0,1,1
Corey Patterson*,31,44,56,51,5,8,4,0,0,3,0,1,2,12,.157,.189,.235,.424,12,1,0,3,0,0,1
Mark Hamilton*,26,38,51,47,5,10,3,0,0,4,0,0,4,16,.213,.275,.277,.551,13,1,0,0,0,0,1
Andrew Brown,26,11,22,22,1,4,1,0,0,3,0,0,0,8,.182,.182,.227,.409,5,1,0,0,0,0,1
Pete Kozma,23,16,22,17,2,3,1,0,0,1,0,0,4,4,.176,.333,.235,.569,4,0,0,1,0,0,1
Matt Carpenter*,25,7,19,15,0,1,1,0,0,0,0,0,4,4,.067,.263,.133,.396,2,0,0,0,0,0,1
Shane Robinson,26,9,8,7,0,0,0,0,0,0,0,0,1,2,.000,.125,.000,.125,0,1,0,0,0,0,1
Adron Chambers*,24,18,8,8,2,3,0,1,0,4,0,0,0,1,.375,.375,.625,1.000,5,0,0,0,0,0,1
