Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Clayton Richard*,28,14,14,.500,3.99,33,33,0,1,1,0,218.2,228,110,97,31,42,4,107,6,2,4,910,1.235,9.4,1.3,1.7,4.4,2.55,1,2012,MLB,SDP
Edinson Volquez,28,11,11,.500,4.14,32,32,0,1,1,0,182.2,160,88,84,14,105,6,174,9,1,9,802,1.451,7.9,0.7,5.2,8.6,1.66,1,2012,MLB,SDP
Anthony Bass,24,2,8,.200,4.73,24,15,3,1,0,1,97.0,89,59,51,10,39,3,80,1,1,5,411,1.320,8.3,0.9,3.6,7.4,2.05,1,2012,MLB,SDP
Jason Marquis,33,6,7,.462,4.04,15,15,0,1,1,0,93.2,94,53,42,14,28,3,79,1,0,5,401,1.302,9.0,1.3,2.7,7.6,2.82,1,2012,MLB,SDP
Eric Stults*,32,8,3,.727,2.92,18,14,1,0,0,0,92.1,86,36,30,7,23,0,51,1,1,1,383,1.181,8.4,0.7,2.2,5.0,2.22,1,2012,MLB,SDP
Huston Street,28,2,1,.667,1.85,40,0,36,0,0,23,39.0,17,8,8,2,11,1,47,0,0,1,144,0.718,3.9,0.5,2.5,10.8,4.27,1,2012,MLB,SDP
Luke Gregerson,28,2,0,1.000,2.39,77,0,15,0,0,9,71.2,57,19,19,7,21,3,72,3,0,3,294,1.088,7.2,0.9,2.6,9.0,3.43,1,2012,MLB,SDP
Brad Brach,26,2,4,.333,3.78,67,0,13,0,0,0,66.2,50,28,28,11,33,7,75,2,0,4,280,1.245,6.8,1.5,4.5,10.1,2.27,1,2012,MLB,SDP
Dale Thayer,31,2,2,.500,3.43,64,0,21,0,0,7,57.2,53,24,22,4,12,4,47,1,0,2,235,1.127,8.3,0.6,1.9,7.3,3.92,1,2012,MLB,SDP
Joe Thatcher*,30,1,4,.200,3.41,55,0,13,0,0,1,31.2,30,13,12,2,14,3,39,3,1,0,141,1.389,8.5,0.6,4.0,11.1,2.79,1,2012,MLB,SDP
Ross Ohlendorf,29,4,4,.500,7.77,13,9,2,0,0,0,48.2,62,44,42,7,24,0,39,1,1,2,233,1.767,11.5,1.3,4.4,7.2,1.63,1,2012,MLB,SDP
Andrew Cashner,25,3,4,.429,4.27,33,5,5,0,0,0,46.1,42,23,22,5,19,1,52,1,0,2,196,1.317,8.2,1.0,3.7,10.1,2.74,1,2012,MLB,SDP
Andrew Werner*,25,2,3,.400,5.58,8,8,0,0,0,0,40.1,45,26,25,5,14,1,35,1,1,1,177,1.463,10.0,1.1,3.1,7.8,2.50,1,2012,MLB,SDP
Kip Wells,35,2,4,.333,4.58,7,7,0,0,0,0,37.1,41,23,19,6,20,1,19,1,0,4,169,1.634,9.9,1.4,4.8,4.6,0.95,1,2012,MLB,SDP
Miles Mikolas,23,2,1,.667,3.62,25,0,9,0,0,0,32.1,32,15,13,4,15,0,23,2,0,2,144,1.454,8.9,1.1,4.2,6.4,1.53,1,2012,MLB,SDP
Cory Luebke*,27,3,1,.750,2.61,5,5,0,0,0,0,31.0,28,10,9,1,8,0,23,0,0,0,130,1.161,8.1,0.3,2.3,6.7,2.88,1,2012,MLB,SDP
Jeff Suppan,37,2,3,.400,5.28,6,6,0,0,0,0,30.2,34,19,18,4,13,3,7,0,0,0,137,1.533,10.0,1.2,3.8,2.1,0.54,1,2012,MLB,SDP
Casey Kelly,22,2,3,.400,6.21,6,6,0,0,0,0,29.0,39,23,20,5,10,1,26,2,0,0,136,1.690,12.1,1.6,3.1,8.1,2.60,1,2012,MLB,SDP
Alex Hinshaw*,29,1,1,.500,4.50,31,0,7,0,0,0,28.0,23,14,14,5,20,2,36,2,0,1,129,1.536,7.4,1.6,6.4,11.6,1.80,1,2012,MLB,SDP
Joe Wieland,22,0,4,.000,4.55,5,5,0,0,0,0,27.2,26,16,14,5,9,2,24,1,0,1,119,1.265,8.5,1.6,2.9,7.8,2.67,1,2012,MLB,SDP
Brad Boxberger,24,0,0,,2.60,24,0,4,0,0,0,27.2,22,12,8,3,18,1,33,2,0,0,120,1.446,7.2,1.0,5.9,10.7,1.83,1,2012,MLB,SDP
Nick Vincent,25,2,0,1.000,1.71,27,0,3,0,0,0,26.1,19,5,5,2,7,0,28,1,0,1,105,0.987,6.5,0.7,2.4,9.6,4.00,1,2012,MLB,SDP
Cory Burns,24,0,1,.000,5.50,17,0,9,0,0,0,18.0,26,11,11,1,10,1,18,1,0,1,92,2.000,13.0,0.5,5.0,9.0,1.80,1,2012,MLB,SDP
Tommy Layne*,27,2,0,1.000,3.24,26,0,5,0,0,2,16.2,9,6,6,0,3,0,25,3,0,0,68,0.720,4.9,0.0,1.6,13.5,8.33,1,2012,MLB,SDP
Ernesto Frieri,26,1,0,1.000,2.31,11,0,5,0,0,0,11.2,9,5,3,2,4,0,18,2,0,0,50,1.114,6.9,1.5,3.1,13.9,4.50,1,2012,MLB,SDP
Josh Spence*,24,0,1,.000,4.35,11,0,3,0,0,0,10.1,13,5,5,1,5,1,10,0,0,0,48,1.742,11.3,0.9,4.4,8.7,2.00,1,2012,MLB,SDP
Micah Owings,29,0,2,.000,2.79,6,0,3,0,0,0,9.2,8,4,3,1,5,0,7,1,0,0,41,1.345,7.4,0.9,4.7,6.5,1.40,1,2012,MLB,SDP
Tim Stauffer,30,0,0,,5.40,1,1,0,0,0,0,5.0,7,4,3,1,3,0,5,0,0,0,24,2.000,12.6,1.8,5.4,9.0,1.67,1,2012,MLB,SDP
Dustin Moseley,30,0,0,,9.00,1,1,0,0,0,0,5.0,5,5,5,1,2,0,4,0,0,0,22,1.400,9.0,1.8,3.6,7.2,2.00,1,2012,MLB,SDP
Matt Palmer,33,0,0,,9.00,3,0,1,0,0,0,2.0,2,2,2,1,2,0,2,0,0,0,10,2.000,9.0,4.5,9.0,9.0,1.00,1,2012,MLB,SDP
