Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Nick Hundley,25,78,289,256,23,61,15,2,8,30,5,1,28,76,.238,.313,.406,.719,104,2,1,1,3,1,1
Adrian Gonzalez*,27,160,681,552,90,153,27,2,40,99,1,1,119,109,.277,.407,.551,.958,304,23,5,1,4,22,1
David Eckstein,34,136,568,503,64,131,27,2,2,51,3,1,39,46,.260,.323,.334,.657,168,8,9,13,4,1,1
Everth Cabrera#,22,103,438,377,59,96,18,8,2,31,25,8,46,88,.255,.342,.361,.703,136,3,5,8,2,5,1
Kevin Kouzmanoff,27,141,573,529,50,135,31,1,18,88,1,0,27,106,.255,.302,.420,.722,222,25,11,0,6,3,1
Chase Headley#,25,156,612,543,62,142,31,2,12,64,10,2,62,133,.262,.342,.392,.734,213,19,5,0,2,3,1
Tony Gwynn*,26,119,451,393,59,106,11,6,2,21,11,7,48,65,.270,.350,.344,.693,135,2,2,5,3,2,1
Brian Giles*,38,61,254,225,18,43,10,1,2,23,1,0,26,31,.191,.277,.271,.548,61,6,1,0,1,2,1
Will Venable*,26,95,324,293,38,75,14,2,12,38,6,1,25,89,.256,.323,.440,.763,129,6,4,2,0,2,1
Luis Rodriguez#,29,93,251,208,18,42,6,0,2,16,1,0,37,23,.202,.319,.260,.578,54,5,0,3,3,4,1
Henry Blanco,37,67,232,204,21,48,12,0,6,16,0,0,26,50,.235,.320,.382,.703,78,5,0,1,1,2,1
Scott Hairston,29,56,216,197,26,59,14,1,10,29,8,1,17,45,.299,.358,.533,.891,105,4,1,1,0,0,1
Kyle Blanks,22,54,172,148,24,37,9,0,10,22,1,1,18,55,.250,.355,.514,.868,76,4,6,0,0,1,1
Edgar Gonzalez,31,82,169,153,16,33,8,2,4,18,1,2,11,36,.216,.278,.373,.651,57,5,3,0,2,0,1
Jody Gerut*,31,37,121,113,17,25,6,0,4,14,2,0,5,22,.221,.248,.381,.628,43,2,0,0,3,1,1
Oscar Salazar,31,55,121,108,12,29,8,2,3,19,0,0,12,16,.269,.339,.463,.802,50,6,0,0,1,1,1
Eliezer Alfonzo,30,37,117,114,6,20,3,0,2,8,0,0,3,34,.175,.197,.254,.451,29,0,0,0,0,0,1
Drew Macias*,26,51,90,76,8,15,6,0,1,7,0,1,13,15,.197,.322,.316,.638,24,2,1,0,0,1,1
Chris Burke,29,32,89,82,8,17,5,0,1,5,4,1,6,16,.207,.270,.305,.575,25,1,1,0,0,0,1
Josh Wilson,28,16,43,38,2,4,2,0,0,1,0,0,3,9,.105,.190,.158,.348,6,0,1,1,0,1,1
Cliff Floyd*,36,10,17,16,0,2,0,0,0,0,0,0,1,7,.125,.176,.125,.301,2,0,0,0,0,0,1
Jose Lobaton#,24,7,17,17,0,3,0,0,0,0,0,0,0,5,.176,.176,.176,.353,3,1,0,0,0,0,1
Luis Durango#,23,9,14,11,3,6,0,0,0,0,2,1,2,2,.545,.615,.545,1.161,6,0,0,1,0,0,1
Craig Stansberry,27,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,1
