Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Roger Clemens,35,20,6,.769,2.65,33,33,0,5,3,0,234.2,169,78,69,11,88,0,271,7,0,6,961,1.095,6.5,0.4,3.4,10.4,3.08,1,1998,MLB,TOR
Woody Williams,31,10,9,.526,4.46,32,32,0,1,1,0,209.2,196,112,104,36,81,3,151,2,1,2,894,1.321,8.4,1.5,3.5,6.5,1.86,1,1998,MLB,TOR
Pat Hentgen,29,12,11,.522,5.17,29,29,0,0,0,0,177.2,208,109,102,28,69,1,94,5,1,7,795,1.559,10.5,1.4,3.5,4.8,1.36,1,1998,MLB,TOR
Chris Carpenter,23,12,7,.632,4.37,33,24,4,1,1,0,175.0,177,97,85,18,61,1,136,5,0,5,742,1.360,9.1,0.9,3.1,7.0,2.23,1,1998,MLB,TOR
Juan Guzman,31,6,12,.333,4.41,22,22,0,2,0,0,145.0,133,83,71,19,65,1,113,6,0,6,632,1.366,8.3,1.2,4.0,7.0,1.74,1,1998,MLB,TOR
Randy Myers*,35,3,4,.429,4.46,41,0,37,0,0,28,42.1,44,21,21,4,19,4,32,2,0,2,190,1.488,9.4,0.9,4.0,6.8,1.68,1,1998,MLB,TOR
Paul Quantrill,29,3,4,.429,2.59,82,0,32,0,0,7,80.0,88,26,23,5,22,6,59,3,0,1,345,1.375,9.9,0.6,2.5,6.6,2.68,1,1998,MLB,TOR
Bill Risley,31,3,4,.429,5.27,44,0,18,0,0,0,54.2,52,37,32,7,34,4,42,4,1,3,245,1.573,8.6,1.2,5.6,6.9,1.24,1,1998,MLB,TOR
Dan Plesac*,36,4,3,.571,3.78,78,0,16,0,0,4,50.0,41,23,21,4,16,1,55,1,0,0,203,1.140,7.4,0.7,2.9,9.9,3.44,1,1998,MLB,TOR
Robert Person,28,3,1,.750,7.04,27,0,14,0,0,6,38.1,45,31,30,9,22,1,31,2,0,0,184,1.748,10.6,2.1,5.2,7.3,1.41,1,1998,MLB,TOR
Kelvim Escobar,22,7,3,.700,3.73,22,10,2,0,0,0,79.2,72,37,33,5,35,0,72,0,0,0,342,1.343,8.1,0.6,4.0,8.1,2.06,1,1998,MLB,TOR
Dave Stieb,40,1,2,.333,4.83,19,3,7,0,0,2,50.1,58,31,27,6,17,1,27,5,0,0,228,1.490,10.4,1.1,3.0,4.8,1.59,1,1998,MLB,TOR
Erik Hanson,33,0,3,.000,6.24,11,8,3,0,0,0,49.0,73,34,34,10,29,1,21,1,1,1,243,2.082,13.4,1.8,5.3,3.9,0.72,1,1998,MLB,TOR
Carlos Almanzar,24,2,2,.500,5.34,25,0,8,0,0,0,28.2,34,18,17,4,8,2,20,1,0,0,129,1.465,10.7,1.3,2.5,6.3,2.50,1,1998,MLB,TOR
Steve Sinclair*,26,0,2,.000,3.60,24,0,3,0,0,0,15.0,13,7,6,0,5,0,8,0,0,0,61,1.200,7.8,0.0,3.0,4.8,1.60,1,1998,MLB,TOR
Roy Halladay,21,1,0,1.000,1.93,2,2,0,1,0,0,14.0,9,4,3,2,2,0,13,0,0,0,53,0.786,5.8,1.3,1.3,8.4,6.50,1,1998,MLB,TOR
Nerio Rodriguez,27,1,0,1.000,9.72,7,0,3,0,0,0,8.1,10,9,9,1,8,0,3,1,0,0,44,2.160,10.8,1.1,8.6,3.2,0.38,1,1998,MLB,TOR
Luis Andujar,25,0,0,,9.53,5,0,3,0,0,0,5.2,12,6,6,0,2,0,1,0,0,1,30,2.471,19.1,0.0,3.2,1.6,0.50,1,1998,MLB,TOR
Ben Van Ryn*,26,0,1,.000,9.00,10,0,3,0,0,0,4.0,6,4,4,0,2,0,3,0,0,0,17,2.000,13.5,0.0,4.5,6.8,1.50,1,1998,MLB,TOR
Shannon Withem,25,0,0,,3.00,1,0,0,0,0,0,3.0,3,1,1,0,2,0,2,0,0,0,14,1.667,9.0,0.0,6.0,6.0,1.00,1,1998,MLB,TOR
