Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Kent Mercker*,30,11,11,.500,5.07,30,29,1,0,0,0,161.2,199,99,91,11,53,4,72,3,4,6,716,1.559,11.1,0.6,3.0,4.0,1.36,1,1998,MLB,STL
Todd Stottlemyre,33,9,9,.500,3.51,23,23,0,3,0,0,161.1,146,74,63,20,51,0,147,4,2,4,674,1.221,8.1,1.1,2.8,8.2,2.88,1,1998,MLB,STL
Matt Morris,23,7,5,.583,2.53,17,17,0,2,1,0,113.2,101,37,32,8,42,6,79,3,0,3,468,1.258,8.0,0.6,3.3,6.3,1.88,1,1998,MLB,STL
Donovan Osborne*,29,5,4,.556,4.09,14,14,0,1,1,0,83.2,84,42,38,11,22,2,60,1,0,1,358,1.267,9.0,1.2,2.4,6.5,2.73,1,1998,MLB,STL
Manny Aybar,26,6,6,.500,5.98,20,14,1,0,0,0,81.1,90,58,54,6,42,1,57,2,0,2,369,1.623,10.0,0.7,4.6,6.3,1.36,1,1998,MLB,STL
Juan Acevedo,28,8,3,.727,2.56,50,9,29,0,0,15,98.1,83,30,28,7,29,2,56,4,0,3,394,1.139,7.6,0.6,2.7,5.1,1.93,1,1998,MLB,STL
Mark Petkovsek,32,7,4,.636,4.77,48,10,7,0,0,0,105.2,131,63,56,9,36,3,55,8,1,1,476,1.580,11.2,0.8,3.1,4.7,1.53,1,1998,MLB,STL
John Frascatore,28,3,4,.429,4.14,69,0,15,0,0,0,95.2,95,48,44,11,36,3,49,3,0,2,415,1.369,8.9,1.0,3.4,4.6,1.36,1,1998,MLB,STL
Jeff Brantley,34,0,5,.000,4.44,48,0,33,0,0,14,50.2,40,26,25,12,18,3,48,1,0,1,209,1.145,7.1,2.1,3.2,8.5,2.67,1,1998,MLB,STL
Lance Painter*,30,4,0,1.000,3.99,65,0,9,0,0,1,47.1,42,24,21,5,28,3,39,4,0,2,207,1.479,8.0,1.0,5.3,7.4,1.39,1,1998,MLB,STL
Kent Bottenfield,29,4,6,.400,4.44,44,17,11,0,0,4,133.2,128,72,66,13,57,3,98,4,2,3,578,1.384,8.6,0.9,3.8,6.6,1.72,1,1998,MLB,STL
Darren Oliver*,27,4,4,.500,4.26,10,10,0,0,0,0,57.0,64,31,27,7,23,1,29,0,3,1,256,1.526,10.1,1.1,3.6,4.6,1.26,1,1998,MLB,STL
Rich Croushore,27,0,3,.000,4.97,41,0,15,0,0,8,54.1,44,31,30,6,29,2,47,4,0,6,243,1.344,7.3,1.0,4.8,7.8,1.62,1,1998,MLB,STL
Curtis King,27,2,0,1.000,3.53,36,0,11,0,0,2,51.0,50,20,20,5,20,4,28,3,0,0,218,1.373,8.8,0.9,3.5,4.9,1.40,1,1998,MLB,STL
Bobby Witt,34,2,5,.286,4.94,17,5,8,0,0,0,47.1,55,32,26,7,20,1,28,2,1,1,217,1.585,10.5,1.3,3.8,5.3,1.40,1,1998,MLB,STL
Mike Busby,25,5,2,.714,4.50,26,2,7,0,0,0,46.0,45,23,23,3,15,0,33,5,0,3,202,1.304,8.8,0.6,2.9,6.5,2.20,1,1998,MLB,STL
Cliff Politte,24,2,3,.400,6.32,8,8,0,0,0,0,37.0,45,32,26,6,18,0,22,1,1,2,172,1.703,10.9,1.5,4.4,5.4,1.22,1,1998,MLB,STL
Jose Jimenez,24,3,0,1.000,2.95,4,3,0,0,0,0,21.1,22,8,7,0,8,0,12,0,0,0,94,1.406,9.3,0.0,3.4,5.1,1.50,1,1998,MLB,STL
Brady Raggio,25,1,1,.500,15.43,4,1,2,0,0,0,7.0,22,12,12,1,3,0,3,1,0,0,43,3.571,28.3,1.3,3.9,3.9,1.00,1,1998,MLB,STL
Bryan Eversgerd*,29,0,0,,9.00,8,0,2,0,0,0,6.0,9,7,6,1,2,0,4,1,0,0,31,1.833,13.5,1.5,3.0,6.0,2.00,1,1998,MLB,STL
Sean Lowe,27,0,3,.000,15.19,4,1,2,0,0,0,5.1,11,9,9,1,5,0,2,0,0,0,31,3.000,18.6,1.7,8.4,3.4,0.40,1,1998,MLB,STL
Braden Looper,23,0,1,.000,5.40,4,0,3,0,0,0,3.1,5,4,2,1,1,0,4,0,0,1,16,1.800,13.5,2.7,2.7,10.8,4.00,1,1998,MLB,STL
Gary Gaetti,39,0,0,,0.00,1,0,1,0,0,0,1.0,2,0,0,0,0,0,0,0,0,0,5,2.000,18.0,0.0,0.0,0.0,,1,1998,MLB,STL
