Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Bartolo Colon,30,15,13,.536,3.87,34,34,0,9,0,0,242.0,223,107,104,30,67,3,173,5,3,8,984,120,4.11,1.198,8.3,1.1,2.5,6.4,2.58,1
SP,Mark Buehrle*,24,14,14,.500,4.14,35,35,0,2,0,0,230.1,250,124,106,22,61,2,119,5,0,1,978,112,4.10,1.350,9.8,0.9,2.4,4.6,1.95,1
SP,Esteban Loaiza,31,21,9,.700,2.90,34,34,0,1,0,0,226.1,196,75,73,17,56,2,207,10,1,3,922,159,3.05,1.113,7.8,0.7,2.2,8.2,3.70,1
SP,Jon Garland,23,12,13,.480,4.51,32,32,0,0,0,0,191.2,188,103,96,28,74,1,108,4,0,8,813,103,5.02,1.367,8.8,1.3,3.5,5.1,1.46,1
SP,Dan Wright,25,1,7,.125,6.15,20,15,1,0,0,1,86.1,91,63,59,16,46,2,47,3,0,6,388,75,6.05,1.587,9.5,1.7,4.8,4.9,1.02,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Tom Gordon,35,7,6,.538,3.16,66,0,35,0,0,12,74.0,57,29,26,4,31,3,91,4,0,5,310,147,2.69,1.189,6.9,0.5,3.8,11.1,2.94,1
RP,Damaso Marte*,28,4,2,.667,1.58,71,0,25,0,0,11,79.2,50,16,14,3,34,6,87,3,0,1,314,293,2.73,1.054,5.6,0.3,3.8,9.8,2.56,1
RP,Billy Koch,28,5,5,.500,5.77,55,0,45,0,0,11,53.0,59,36,34,10,28,1,42,1,0,3,244,81,5.54,1.642,10.0,1.7,4.8,7.1,1.50,1
RP,Rick White,34,1,2,.333,6.61,34,0,12,0,0,1,47.2,56,39,35,11,13,2,37,1,0,0,207,70,5.36,1.448,10.6,2.1,2.5,7.0,2.85,1
RP,Kelly Wunsch*,30,0,0,,2.75,43,0,6,0,0,0,36.0,17,13,11,1,25,4,33,7,0,1,160,170,4.23,1.167,4.3,0.3,6.3,8.3,1.32,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Gary Glover,26,1,0,1.000,4.54,24,0,8,0,0,0,35.2,43,18,18,3,14,2,23,2,0,1,160,103,4.18,1.598,10.9,0.8,3.5,5.8,1.64,1
,Scott Schoeneweis*,29,2,1,.667,4.50,20,0,7,0,0,0,26.0,26,16,13,1,9,2,27,1,0,2,113,104,2.61,1.346,9.0,0.3,3.1,9.3,3.00,1
,Josh Stewart*,24,1,2,.333,5.96,5,5,0,0,0,0,25.2,28,18,17,4,16,0,13,0,0,0,121,79,5.91,1.714,9.8,1.4,5.6,4.6,0.81,1
,David Sanders*,23,0,0,,6.14,20,0,7,0,0,0,22.0,25,16,15,5,11,0,14,1,0,0,102,76,6.35,1.636,10.2,2.0,4.5,5.7,1.27,1
,Scott Sullivan,32,0,0,,3.77,15,0,2,0,0,0,14.1,9,6,6,2,6,0,13,1,0,0,58,125,4.50,1.047,5.7,1.3,3.8,8.2,2.17,1
,Mike Porzio*,30,1,1,.500,6.43,3,3,0,0,0,0,14.0,18,10,10,2,1,0,9,2,0,0,62,74,4.25,1.357,11.6,1.3,0.6,5.8,9.00,1
,Neal Cotts*,23,1,1,.500,8.10,4,4,0,0,0,0,13.1,15,12,12,1,17,0,10,0,0,0,69,58,6.33,2.400,10.1,0.7,11.5,6.8,0.59,1
,Jon Adkins,25,0,0,,4.82,4,0,2,0,0,0,9.1,8,5,5,1,7,0,3,1,0,0,42,99,6.35,1.607,7.7,1.0,6.8,2.9,0.43,1
,Matt Ginter,25,0,0,,13.50,3,0,0,0,0,0,3.1,2,5,5,1,1,0,0,2,0,0,15,38,9.63,0.900,5.4,2.7,2.7,0.0,0.00,1
,Jose Paniagua,29,0,0,,108.00,1,0,0,0,0,0,0.1,3,4,4,0,1,0,0,0,0,0,5,9,12.03,12.000,81.0,0.0,27.0,0.0,0.00,1
,Team Totals,27.7,86,76,.531,4.17,162,162,150,12,0,36,1431.0,1364,715,663,162,518,30,1056,53,4,39,6067,111,4.22,1.315,8.6,1.0,3.3,6.6,2.04,1
,Rank in 14 AL teams,,6,8,,4,,,,3,12,8,14 ,3,3,4,4,9,,3,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
