Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Tom Glavine*,36,18,11,.621,2.96,36,36,0,2,1,0,224.2,210,85,74,21,78,8,127,8,0,2,936,140,4.19,1.282,8.4,0.8,3.1,5.1,1.63,1
SP,Kevin Millwood,27,18,8,.692,3.24,35,34,0,1,1,0,217.0,186,83,78,16,65,7,178,8,0,4,895,129,3.29,1.157,7.7,0.7,2.7,7.4,2.74,1
SP,Greg Maddux,36,16,6,.727,2.62,34,34,0,0,0,0,199.1,194,67,58,14,45,7,118,4,0,1,820,159,3.43,1.199,8.8,0.6,2.0,5.3,2.62,1
SP,Damian Moss*,25,12,6,.667,3.42,33,29,2,0,0,0,179.0,140,80,68,20,89,5,111,6,2,13,743,122,4.77,1.279,7.0,1.0,4.5,5.6,1.25,1
SP,Jason Marquis,23,8,9,.471,5.04,22,22,0,0,0,0,114.1,127,66,64,19,49,3,84,3,0,4,507,83,5.02,1.539,10.0,1.5,3.9,6.6,1.71,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,John Smoltz,35,3,2,.600,3.25,75,0,68,0,0,55,80.1,59,30,29,4,24,1,85,0,1,1,314,128,2.39,1.033,6.6,0.4,2.7,9.5,3.54,1
RP,Chris Hammond*,36,7,2,.778,0.95,63,0,6,0,0,0,76.0,53,15,8,1,31,9,63,1,0,1,311,441,2.74,1.105,6.3,0.1,3.7,7.5,2.03,1
RP,Mike Remlinger*,36,7,3,.700,1.99,73,0,7,0,0,0,68.0,48,17,15,3,28,3,69,1,0,0,275,210,2.79,1.118,6.4,0.4,3.7,9.1,2.46,1
RP,Darren Holmes,36,2,2,.500,1.81,55,0,10,0,0,1,54.2,41,12,11,3,12,4,47,2,0,0,214,231,2.72,0.970,6.8,0.5,2.0,7.7,3.92,1
RP,Kevin Gryboski,28,2,1,.667,3.48,57,0,10,0,0,0,51.2,50,20,20,6,37,5,33,5,0,2,238,120,5.63,1.684,8.7,1.0,6.4,5.7,0.89,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kerry Ligtenberg,31,3,4,.429,2.97,52,0,25,0,0,0,66.2,52,23,22,6,33,3,51,0,1,1,281,141,4.09,1.275,7.0,0.8,4.5,6.9,1.55,1
,Albie Lopez,30,1,4,.200,4.37,30,4,14,0,0,0,55.2,66,29,27,1,18,3,39,0,0,5,242,96,2.76,1.509,10.7,0.2,2.9,6.3,2.17,1
,Tim Spooneybarger,22,1,0,1.000,2.63,51,0,14,0,0,1,51.1,38,16,15,4,26,5,33,2,0,4,214,159,4.33,1.247,6.7,0.7,4.6,5.8,1.27,1
,Trey Hodges,24,2,0,1.000,5.40,4,0,0,0,0,0,11.2,16,7,7,2,2,0,6,1,0,1,53,79,4.93,1.543,12.3,1.5,1.5,4.6,3.00,1
,Jung Bong*,21,0,1,.000,7.50,1,1,0,0,0,0,6.0,8,5,5,0,2,0,4,0,0,0,27,59,2.63,1.667,12.0,0.0,3.0,6.0,2.00,1
,John Foster*,24,1,0,1.000,10.80,5,0,0,0,0,0,5.0,6,6,6,3,6,0,6,1,0,0,28,41,12.56,2.400,10.8,5.4,10.8,10.8,1.00,1
,John Ennis,22,0,0,,4.50,1,1,0,0,0,0,4.0,5,2,2,0,3,0,1,0,0,0,18,101,4.71,2.000,11.3,0.0,6.8,2.3,0.33,1
,Andy Pratt*,22,0,0,,6.75,1,0,0,0,0,0,1.1,1,1,1,0,4,0,1,0,0,0,9,79,10.46,3.750,6.8,0.0,27.0,6.8,0.25,1
,Joey Dawley,30,0,0,,0.00,1,0,1,0,0,0,0.1,0,0,0,0,0,0,1,0,0,0,1,,-3.04,0.000,0.0,0.0,0.0,27.0,,1
,Aaron Small,30,0,0,,27.00,1,0,1,0,0,0,0.1,2,1,1,0,2,0,1,0,0,1,5,32,14.96,12.000,54.0,0.0,54.0,27.0,0.50,1
,Team Totals,30.8,101,59,.631,3.13,161,161,158,3,2,57,1467.1,1302,565,511,123,554,63,1058,42,4,40,6131,133,3.83,1.265,8.0,0.8,3.4,6.5,1.91,1
,Rank in 16 NL teams,,1,16,,1,,,,12,1,1,1 ,1,1,1,2,8,,10,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
