Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Paul Lo Duca,32,91,381,349,41,105,18,1,10,49,2,4,22,27,.301,.351,.444,.795,109,155,15,6,2,2,0,1
1B,Shawn Green*,31,157,671,590,92,157,28,1,28,86,5,2,71,114,.266,.352,.459,.811,113,271,17,8,0,2,6,1
2B,Alex Cora*,28,138,484,405,47,107,9,4,10,47,3,4,47,41,.264,.364,.380,.745,98,154,9,18,12,2,10,1
SS,Cesar Izturis#,24,159,728,670,90,193,32,9,4,62,25,9,43,70,.288,.330,.381,.710,88,255,6,0,12,3,2,1
3B,Adrian Beltre,25,156,657,598,104,200,32,0,48,121,7,2,53,87,.334,.388,.629,1.017,163,376,15,2,0,4,9,1
LF,Jayson Werth,25,89,326,290,56,76,11,3,16,47,4,1,30,85,.262,.338,.486,.825,115,141,1,4,1,1,0,1
CF,Milton Bradley#,26,141,597,516,72,138,24,0,19,67,15,11,71,123,.267,.362,.424,.786,108,219,12,6,3,1,3,1
RF,Juan Encarnacion,28,86,350,324,42,76,18,1,13,43,3,3,21,53,.235,.289,.417,.705,84,135,9,4,0,1,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
LF,Dave Roberts*,32,68,270,233,45,59,4,7,2,21,33,1,28,31,.253,.340,.356,.696,85,83,2,4,2,3,0,1
CF,Steve Finley*,39,58,250,224,31,59,12,0,13,46,1,3,21,30,.263,.324,.491,.815,112,110,5,0,3,2,0,1
2B,Jose Hernandez,34,95,238,211,32,61,12,1,13,29,3,1,26,61,.289,.370,.540,.910,137,114,3,1,0,0,6,1
LF,Jason Grabowski*,28,113,192,173,18,38,7,0,7,20,0,0,19,50,.220,.297,.382,.678,78,66,4,0,0,0,0,1
C,David Ross,27,70,190,165,13,28,3,1,5,15,0,0,15,62,.170,.253,.291,.544,44,48,3,5,0,5,1,1
