Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Brett Myers,29,14,8,.636,3.14,33,33,0,2,0,0,223.2,212,88,78,20,66,3,180,3,0,2,936,1.243,8.5,0.8,2.7,7.2,2.73,1,2010,MLB,HOU
Wandy Rodriguez*,31,11,12,.478,3.60,32,32,0,0,0,0,195.0,183,95,78,16,68,3,178,9,0,8,822,1.287,8.4,0.7,3.1,8.2,2.62,1,2010,MLB,HOU
Bud Norris,25,9,10,.474,4.92,27,27,0,0,0,0,153.2,151,94,84,18,77,3,158,6,2,5,683,1.484,8.8,1.1,4.5,9.3,2.05,1,2010,MLB,HOU
Roy Oswalt,32,6,12,.333,3.42,20,20,0,1,1,0,129.0,109,52,49,13,34,2,120,2,1,2,521,1.109,7.6,0.9,2.4,8.4,3.53,1,2010,MLB,HOU
Felipe Paulino,26,1,9,.100,5.11,19,14,0,0,0,0,91.2,95,63,52,4,46,4,83,3,1,6,411,1.538,9.3,0.4,4.5,8.1,1.80,1,2010,MLB,HOU
J.A. Happ*,27,5,4,.556,3.75,13,13,0,1,1,0,72.0,60,33,30,7,35,1,61,1,0,3,304,1.319,7.5,0.9,4.4,7.6,1.74,1,2010,MLB,HOU
Matt Lindstrom,30,2,5,.286,4.39,58,0,41,0,0,23,53.1,68,26,26,5,20,1,43,0,0,8,244,1.650,11.5,0.8,3.4,7.3,2.15,1,2010,MLB,HOU
Brandon Lyon,30,6,6,.500,3.12,79,0,28,0,0,20,78.0,68,28,27,2,31,12,54,3,0,3,333,1.269,7.8,0.2,3.6,6.2,1.74,1,2010,MLB,HOU
Wilton Lopez,26,5,2,.714,2.96,68,0,14,0,0,1,67.0,66,23,22,4,5,1,50,0,2,2,262,1.060,8.9,0.5,0.7,6.7,10.00,1,2010,MLB,HOU
Jeff Fulchino,30,2,1,.667,5.51,50,0,16,0,0,0,47.1,53,30,29,7,22,2,46,3,0,2,217,1.585,10.1,1.3,4.2,8.7,2.09,1,2010,MLB,HOU
Tim Byrdak*,36,2,2,.500,3.49,64,0,9,0,0,0,38.2,40,15,15,4,20,0,29,0,0,2,170,1.552,9.3,0.9,4.7,6.8,1.45,1,2010,MLB,HOU
Nelson Figueroa,36,5,3,.625,3.22,18,10,1,0,0,0,67.0,64,28,24,9,25,2,58,2,0,4,286,1.328,8.6,1.2,3.4,7.8,2.32,1,2010,MLB,HOU
Brian Moehler,38,1,4,.200,4.92,20,8,5,0,0,0,56.2,66,32,31,5,26,1,28,1,1,0,249,1.624,10.5,0.8,4.1,4.4,1.08,1,2010,MLB,HOU
Gustavo Chacin*,29,2,2,.500,4.70,44,0,12,0,0,1,38.1,51,22,20,3,20,3,31,0,0,2,186,1.852,12.0,0.7,4.7,7.3,1.55,1,2010,MLB,HOU
Wesley Wright*,25,1,2,.333,5.73,14,4,3,0,0,0,33.0,37,27,21,6,13,0,29,3,0,0,148,1.515,10.1,1.6,3.5,7.9,2.23,1,2010,MLB,HOU
Chris Sampson,32,1,0,1.000,5.93,35,0,9,0,0,0,30.1,43,22,20,7,8,0,16,1,0,1,139,1.681,12.8,2.1,2.4,4.7,2.00,1,2010,MLB,HOU
Fernando Abad*,24,0,1,.000,2.84,22,0,6,0,0,0,19.0,14,6,6,3,5,0,12,0,0,0,76,1.000,6.6,1.4,2.4,5.7,2.40,1,2010,MLB,HOU
Mark Melancon,25,2,0,1.000,3.12,20,0,2,0,0,0,17.1,12,8,6,1,8,0,19,1,0,2,71,1.154,6.2,0.5,4.2,9.9,2.38,1,2010,MLB,HOU
Casey Daigle,29,1,1,.500,11.32,13,0,4,0,0,0,10.1,25,13,13,3,6,1,6,0,0,4,63,3.000,21.8,2.6,5.2,5.2,1.00,1,2010,MLB,HOU
Henry Villar,23,0,0,,4.50,8,0,3,0,0,0,6.0,5,3,3,0,3,0,3,1,1,0,27,1.333,7.5,0.0,4.5,4.5,1.00,1,2010,MLB,HOU
Josh Banks,27,0,1,.000,13.50,1,1,0,0,0,0,4.0,8,6,6,1,4,0,1,0,0,0,24,3.000,18.0,2.3,9.0,2.3,0.25,1,2010,MLB,HOU
Sammy Gervacio,25,0,1,.000,12.27,6,0,1,0,0,0,3.2,4,6,5,1,5,0,3,0,1,1,21,2.455,9.8,2.5,12.3,7.4,0.60,1,2010,MLB,HOU
Gary Majewski,30,0,0,,22.50,2,0,2,0,0,0,2.0,5,5,5,1,1,0,1,0,0,0,13,3.000,22.5,4.5,4.5,4.5,1.00,1,2010,MLB,HOU
Enerio Del Rosario,24,0,0,,20.25,2,0,1,0,0,0,1.1,4,3,3,0,0,0,1,1,0,0,9,3.000,27.0,0.0,0.0,6.8,,1,2010,MLB,HOU
Kevin Cash,32,0,0,,9.00,1,0,1,0,0,0,1.0,3,1,1,0,0,0,0,0,0,0,6,3.000,27.0,0.0,0.0,0.0,,1,2010,MLB,HOU
