Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Mark Johnson*,26,86,302,263,31,55,8,1,4,18,0,0,30,52,.209,.297,.293,.590,58,77,4,3,6,0,1,1
1B,Paul Konerko,26,151,630,570,81,173,30,0,27,104,0,0,44,72,.304,.359,.498,.857,124,284,17,9,0,7,2,1
2B,Ray Durham#,30,96,411,345,71,103,20,2,9,48,20,5,49,59,.299,.390,.446,.836,122,154,13,5,8,4,0,1
SS,Royce Clayton,32,112,376,342,51,86,14,2,7,35,5,1,20,67,.251,.295,.365,.661,74,125,7,3,7,4,0,1
3B,Jose Valentin#,32,135,527,474,70,118,26,4,25,75,3,3,43,99,.249,.311,.479,.790,106,227,9,2,3,5,2,1
LF,Carlos Lee,26,140,576,492,82,130,26,2,26,80,1,4,75,73,.264,.359,.484,.843,121,238,5,2,0,7,4,1
CF,Kenny Lofton*,35,93,406,352,68,91,20,6,8,42,22,8,49,51,.259,.348,.418,.766,102,147,0,0,4,1,0,1
RF,Magglio Ordonez,28,153,654,590,116,189,47,1,38,135,7,5,53,77,.320,.381,.597,.978,154,352,21,7,0,3,2,1
DH,Frank Thomas,34,148,628,523,77,132,29,1,28,92,3,0,88,115,.252,.361,.472,.834,119,247,10,7,0,10,2,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF,Aaron Rowand,24,126,331,302,41,78,16,2,7,29,0,1,12,54,.258,.298,.394,.692,82,119,8,6,9,2,1,1
IF,Tony Graffanino,30,70,259,229,35,60,12,4,6,31,2,1,22,38,.262,.329,.428,.757,99,98,2,2,4,2,1,1
UT,Jeff Liefer*,27,76,224,204,28,47,8,0,7,26,0,0,19,60,.230,.295,.373,.667,76,76,3,0,0,1,2,1
3B,Joe Crede,24,53,209,200,28,57,10,0,12,35,0,2,8,40,.285,.311,.515,.826,114,103,1,0,0,1,0,1
2B,Willie Harris*,24,49,177,163,14,38,4,0,2,12,8,0,9,21,.233,.270,.294,.565,50,48,3,0,3,2,0,1
C,Sandy Alomar,36,51,176,167,21,48,10,1,7,25,0,0,5,14,.287,.309,.485,.794,106,81,5,1,1,2,0,1
MI,D'Angelo Jimenez#,24,27,125,108,22,31,4,3,1,11,2,1,16,10,.287,.384,.407,.791,111,44,1,1,0,0,0,1
C,Josh Paul,27,33,118,104,11,25,4,0,0,11,2,0,9,22,.240,.302,.279,.581,56,29,1,1,2,2,0,1
OF,Joe Borchard#,23,16,37,36,5,8,0,0,2,5,0,0,1,14,.222,.243,.389,.632,64,14,0,0,0,0,0,1
C,Miguel Olivo,23,6,21,19,2,4,1,0,1,5,0,0,2,5,.211,.286,.421,.707,84,8,1,0,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,Mark Buehrle*,23,2,6,6,1,1,0,0,0,0,0,0,0,4,.167,.167,.167,.333,-11,1,0,0,0,0,0,1
P,Todd Ritchie,30,3,5,4,1,1,0,0,0,0,0,0,1,1,.250,.400,.250,.650,79,1,0,0,0,0,0,1
P,Dan Wright,24,2,4,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Jon Garland,22,2,3,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
P,Damaso Marte*,27,4,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Gary Glover,25,2,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Keith Foulke,29,4,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Bob Howry*,28,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Rocky Biddle,26,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Antonio Osuna,29,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Jon Rauch,23,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Matt Ginter,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Lorenzo Barcelo,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Jim Parque*,27,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Mike Porzio*,29,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Kelly Wunsch*,29,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
,Team Totals,29.0,162,6208,5502,856,1475,289,29,217,819,75,31,555,952,.268,.338,.449,.787,107,2473,111,49,48,53,17,1
,Rank in 14 AL teams,,,,11,3,7,9,9,3,,9,4,4,4,7,6,3,4,,4,,14,,5,,1
,Non-Pitcher Totals,29.1,162,6187,5483,854,1473,289,29,217,819,75,31,554,943,.269,.338,.451,.789,107,2471,111,49,47,53,17,1
,Pitcher Totals,23.6,162,21,19,2,2,0,0,0,0,0,0,1,9,.105,.150,.105,.255,-30,2,0,0,1,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
