Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Brian Adams*,24,16,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0,2002,AA,BOS
Alex Ahumada,23,66,208,185,31,45,4,3,1,19,10,3,16,42,.243,.312,.314,.626,58,4,3,3,1,0,0,2002,AA,BOS
Tonayne Brown,24,125,513,472,70,125,22,9,12,59,12,16,35,86,.265,.319,.426,.745,201,20,3,2,1,2,0,2002,AA,BOS
Aaron Capista#,23,56,190,174,22,43,10,2,2,10,5,2,15,26,.247,.311,.362,.673,63,3,1,0,0,0,0,2002,AA,BOS
Andy Dominique,26,103,412,361,40,98,21,1,8,51,2,1,36,60,.271,.347,.402,.749,145,9,9,0,6,1,1,2002,AA,BOS
Mark Fischer,26,43,144,131,17,19,5,0,3,9,2,1,12,44,.145,.215,.252,.467,33,3,0,0,1,0,0,2002,AA,BOS
Anton French*,26,20,91,85,15,21,2,2,1,7,13,6,5,24,.247,.297,.353,.650,30,1,1,0,0,0,0,2002,AA,BOS
Eric Glaser,24,33,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,2002,AA,BOS
Tom Hage*,27,27,78,64,7,16,3,0,1,9,0,1,12,16,.250,.372,.344,.716,22,0,1,0,1,2,0,2002,AA,BOS
Justin Headley*,26,112,431,377,60,101,23,1,11,56,4,7,43,61,.268,.350,.422,.772,159,4,7,0,4,3,0,2002,AA,BOS
Drew Larned,26,1,4,4,1,1,0,0,1,1,0,0,0,1,.250,.250,1.000,1.250,4,1,0,0,0,0,0,2002,AA,BOS
Carlos Leon#,22,81,312,265,44,74,11,2,1,20,15,9,27,31,.279,.353,.347,.700,92,7,6,9,5,0,0,2002,AA,BOS
James Lofton#,28,35,143,127,15,30,9,0,0,11,1,2,12,28,.236,.307,.307,.614,39,2,1,3,0,0,1,2002,AA,BOS
Steve Lomasney,24,109,406,338,43,71,17,3,8,56,5,5,55,133,.210,.333,.349,.682,118,8,9,0,4,1,1,2002,AA,BOS
Dan Mooney,25,23,67,62,4,7,1,0,0,4,0,0,0,21,.113,.127,.129,.256,8,3,1,4,0,0,0,2002,AA,BOS
Andy Morales,27,16,46,39,2,9,2,0,0,2,2,1,7,7,.231,.348,.282,.630,11,2,0,0,0,1,0,2002,AA,BOS
Raul Nieves#,23,13,38,34,2,9,2,0,0,3,0,1,4,6,.265,.342,.324,.666,11,0,0,0,0,0,0,2002,AA,BOS
Kelly Ramos#,25,10,31,29,0,4,0,0,0,3,0,0,2,8,.138,.194,.138,.331,4,2,0,0,0,0,0,2002,AA,BOS
Mike Rose#,25,10,34,29,1,3,1,1,0,0,0,0,5,7,.103,.235,.207,.442,6,2,0,0,0,0,1,2002,AA,BOS
Jerry Salzano,27,121,506,437,70,110,27,0,11,66,19,5,53,74,.252,.338,.389,.727,170,11,8,0,8,0,0,2002,AA,BOS
Freddy Sanchez,24,80,362,311,60,102,23,1,3,38,19,3,37,45,.328,.403,.437,.841,136,9,5,5,4,0,1,2002,AA,BOS
Tom Sergio*,27,123,547,482,77,131,28,3,14,75,6,6,46,82,.272,.345,.429,.774,207,8,11,2,6,1,0,2002,AA,BOS
Justin Sherrod,24,70,280,243,37,62,19,1,9,47,8,4,29,81,.255,.343,.453,.796,110,4,5,0,3,0,0,2002,AA,BOS
Will Smith,25,2,5,5,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,0,2002,AA,BOS
Wilton Veras,24,68,300,271,40,91,22,1,6,55,0,2,23,29,.336,.390,.491,.881,133,11,3,0,3,3,1,2002,AA,BOS
Kevin Youkilis,23,44,197,160,34,55,10,0,5,26,5,4,31,18,.344,.462,.500,.962,80,1,5,0,1,1,1,2002,AA,BOS
