Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Jason Kendall,33,80,312,292,24,66,10,0,2,22,3,1,12,27,.226,.261,.281,.542,82,7,3,2,3,0,1,2007,MLB,OAK
Dan Johnson*,27,117,495,416,53,98,20,1,18,62,0,0,72,77,.236,.349,.418,.768,174,12,3,0,4,4,1,2007,MLB,OAK
Mark Ellis,30,150,642,583,84,161,33,3,19,76,9,4,44,94,.276,.336,.441,.777,257,10,10,2,3,1,1,2007,MLB,OAK
Bobby Crosby,27,93,374,349,40,79,16,0,8,31,10,2,23,62,.226,.278,.341,.619,119,11,2,0,0,1,1,2007,MLB,OAK
Eric Chavez*,29,90,379,341,43,82,21,2,15,46,4,2,34,76,.240,.306,.446,.752,152,9,0,0,4,2,1,2007,MLB,OAK
Shannon Stewart,33,146,630,576,79,167,22,1,12,48,11,3,47,60,.290,.345,.394,.739,227,15,3,1,3,0,1,2007,MLB,OAK
Nick Swisher#,26,150,659,539,84,141,36,1,22,78,3,2,100,131,.262,.381,.455,.836,245,13,10,1,9,12,1,2007,MLB,OAK
Travis Buck*,23,82,334,285,41,82,22,5,7,34,4,1,39,66,.288,.377,.474,.850,135,9,4,2,4,2,1,2007,MLB,OAK
Mike Piazza,38,83,329,309,33,85,17,1,8,44,0,0,18,61,.275,.313,.414,.727,128,9,0,0,2,0,1,2007,MLB,OAK
Jack Cust*,28,124,507,395,61,101,18,1,26,82,0,2,105,164,.256,.408,.504,.912,199,6,1,0,6,2,1,2007,MLB,OAK
Marco Scutaro,31,104,379,338,49,88,13,0,7,41,2,1,35,40,.260,.332,.361,.693,122,13,2,2,2,1,1,2007,MLB,OAK
Kurt Suzuki,23,68,248,213,27,53,13,0,7,39,0,0,24,39,.249,.327,.408,.735,87,4,3,3,5,0,1,2007,MLB,OAK
Mark Kotsay*,31,56,227,206,20,44,14,0,1,20,1,1,19,20,.214,.279,.296,.575,61,4,0,0,1,3,1,2007,MLB,OAK
Jack Hannahan*,27,41,169,144,16,40,12,0,3,24,1,0,21,39,.278,.369,.424,.793,61,6,1,1,2,0,1,2007,MLB,OAK
Donnie Murphy,24,42,132,118,21,26,8,0,6,21,1,0,10,35,.220,.290,.441,.731,52,3,2,1,1,0,1,2007,MLB,OAK
Daric Barton*,21,18,84,72,16,25,9,0,4,8,1,0,10,11,.347,.429,.639,1.067,46,2,1,0,1,0,1,2007,MLB,OAK
Milton Bradley#,29,19,75,65,6,19,4,0,2,7,2,1,8,14,.292,.373,.446,.819,29,2,1,0,1,1,1,2007,MLB,OAK
Jeff DaVanon#,33,26,71,63,9,15,1,1,0,5,0,0,7,19,.238,.310,.286,.596,18,2,0,0,1,0,1,2007,MLB,OAK
Rob Bowen#,26,21,54,43,6,12,1,0,2,5,0,0,10,20,.279,.415,.442,.857,19,0,0,1,0,0,1,2007,MLB,OAK
Todd Walker*,34,18,52,48,5,13,1,0,0,4,0,0,2,4,.271,.288,.292,.580,14,2,0,0,2,0,1,2007,MLB,OAK
Bobby Kielty#,30,13,40,35,4,7,1,0,0,3,0,0,3,9,.200,.275,.229,.504,8,1,1,0,1,0,1,2007,MLB,OAK
Danny Putnam*,24,11,31,28,3,6,0,0,1,2,0,0,3,11,.214,.290,.321,.612,9,0,0,0,0,0,1,2007,MLB,OAK
Adam Melhuse#,35,12,30,26,2,6,1,0,0,2,0,0,4,8,.231,.333,.269,.603,7,0,0,0,0,0,1,2007,MLB,OAK
Chris Snelling*,25,6,25,20,4,7,0,0,0,0,0,0,5,4,.350,.480,.350,.830,7,0,0,0,0,0,1,2007,MLB,OAK
J.J. Furmaniak,27,16,22,17,5,3,1,0,0,1,0,0,3,8,.176,.364,.235,.599,4,0,2,0,0,0,1,2007,MLB,OAK
Hiram Bocachica,31,6,20,17,2,1,0,0,1,3,0,0,2,5,.059,.150,.235,.385,4,1,0,0,1,0,1,2007,MLB,OAK
Kevin Thompson,27,9,15,14,2,1,0,0,0,1,0,0,1,3,.071,.133,.071,.205,1,0,0,0,0,0,1,2007,MLB,OAK
Ryan Langerhans*,27,2,5,4,0,0,0,0,0,0,0,0,1,2,.000,.200,.000,.200,0,0,0,0,0,0,1,2007,MLB,OAK
Dee Brown*,29,8,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,1,2007,MLB,OAK
Kevin Melillo*,25,1,1,0,0,0,0,0,0,0,0,0,1,0,,1.000,,,0,0,0,0,0,0,1,2007,MLB,OAK
