Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Yadier Molina,30,136,541,505,68,161,44,0,12,80,3,2,30,55,.319,.359,.477,.836,129,241,14,3,0,3,4,1
1B,Allen Craig,28,134,563,508,71,160,29,2,13,97,2,0,40,100,.315,.373,.457,.830,129,232,12,10,0,5,2,1
2B,Matt Carpenter*,27,157,717,626,126,199,55,7,11,78,3,3,72,98,.318,.392,.481,.873,140,301,4,9,3,7,1,1
SS,Pete Kozma,25,143,448,410,44,89,20,0,1,35,3,1,34,91,.217,.275,.273,.548,53,112,6,0,1,3,8,1
3B,David Freese,30,138,521,462,53,121,26,1,9,60,1,2,47,106,.262,.340,.381,.721,99,176,25,9,0,3,1,1
LF,Matt Holliday,33,141,602,520,103,156,31,1,22,94,6,1,69,86,.300,.389,.490,.879,142,255,31,9,0,4,5,1
CF,Jon Jay*,28,157,628,548,75,151,27,2,7,67,10,5,52,103,.276,.351,.370,.721,100,203,13,14,9,5,7,1
RF,Carlos Beltran#,36,145,600,554,79,164,30,3,24,84,2,1,38,90,.296,.339,.491,.830,127,272,12,1,1,6,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI,Daniel Descalso*,26,123,358,328,43,78,25,1,5,43,6,3,22,56,.238,.290,.366,.656,80,120,7,3,3,2,5,1
1B,Matt Adams*,24,108,319,296,46,84,14,0,17,51,0,1,23,80,.284,.335,.503,.839,129,149,9,0,0,0,0,1
OF,Shane Robinson,28,99,171,144,22,36,2,1,2,16,5,1,23,17,.250,.345,.319,.664,86,46,2,0,0,4,0,1
C,Tony Cruz,26,51,129,123,13,25,6,1,1,13,0,0,4,25,.203,.240,.293,.533,47,36,7,2,0,0,1,1
UT,Ty Wigginton,35,47,63,57,9,9,2,0,0,3,0,1,5,19,.158,.238,.193,.431,21,11,1,1,0,0,1,1
2B,Kolten Wong*,22,32,62,59,6,9,1,0,0,0,3,0,3,12,.153,.194,.169,.363,2,10,2,0,0,0,0,1
C,Rob Johnson,30,20,38,35,2,6,1,1,0,2,0,0,3,6,.171,.237,.257,.494,37,9,2,0,0,0,0,1
OF,Adron Chambers*,26,25,29,26,5,4,1,0,0,1,0,1,3,11,.154,.241,.192,.434,22,5,0,0,0,0,2,1
UT,Brock Peterson,29,23,28,26,0,2,0,0,0,2,0,0,2,11,.077,.143,.077,.220,-37,2,0,0,0,0,0,1
IF,Ryan Jackson,25,7,7,7,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
LF,Jermaine Curtis,25,5,5,3,0,0,0,0,0,0,0,0,1,1,.000,.400,.000,.400,23,0,0,1,0,0,0,1
C,Audry Perez,24,2,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
