Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Brandon Buckman*,22,62,256,230,33,69,17,0,8,34,0,2,24,31,.300,.367,.478,.845,110,3,1,0,1,2,,0
Garrett Bussiere,20,22,74,64,8,10,1,0,3,5,0,1,8,22,.156,.270,.313,.583,20,1,2,0,0,0,,0
Ciro Caldera,20,28,86,80,7,20,3,0,0,9,1,0,4,12,.250,.294,.288,.582,23,4,1,1,0,1,,0
Jon Edwards,18,48,178,154,23,41,16,1,4,27,0,0,20,33,.266,.360,.461,.821,71,5,3,0,1,1,,1
Isa Garcia,21,57,210,192,35,65,17,2,4,25,4,1,15,13,.339,.395,.510,.906,98,4,3,0,0,0,,0
Daryl Jones*,19,20,79,68,15,18,3,1,3,13,3,0,8,8,.265,.367,.471,.838,32,1,3,0,0,0,,0
Christian Lopez,19,53,188,172,21,42,5,5,3,18,5,7,12,56,.244,.299,.384,.683,66,4,2,1,1,0,,0
Nelson Lugo,21,43,143,125,18,30,4,1,1,10,12,3,14,36,.240,.322,.312,.634,39,2,2,0,2,1,,0
Travis Mitchell,18,58,197,179,20,37,5,0,0,14,12,3,13,40,.207,.268,.235,.503,42,1,2,3,0,0,,0
Casey Mulligan,18,60,210,189,17,38,7,1,0,9,0,1,16,34,.201,.273,.249,.521,47,3,3,1,1,1,,0
Keith Naylor,23,30,57,51,7,8,3,0,0,2,2,0,3,21,.157,.228,.216,.444,11,0,2,0,1,0,,0
Malcolm Owens,22,3,9,8,1,0,0,0,0,0,0,1,1,4,.000,.111,.000,.111,0,0,0,0,0,0,,0
Tommy Pham,18,54,216,182,26,42,8,3,1,19,12,3,26,42,.231,.340,.324,.664,59,5,5,1,2,0,,1
Melvin Puello,20,45,142,136,19,32,7,1,0,5,5,2,2,41,.235,.257,.301,.559,41,2,2,2,0,0,,0
Wilfrido Pujols,18,40,119,109,11,22,3,0,0,7,1,2,5,37,.202,.254,.229,.484,25,2,3,1,1,1,,0
Jose Ramirez,21,6,19,18,1,0,0,0,0,0,0,0,1,4,.000,.053,.000,.053,0,1,0,0,0,0,,0
Christian Reyes,20,37,134,121,17,32,5,1,8,20,0,1,10,31,.264,.328,.521,.849,63,5,2,0,1,0,,0
Willian Sandoval#,20,1,5,5,1,1,0,0,0,0,0,0,0,1,.200,.200,.200,.400,1,0,0,0,0,0,,0
Jesse Schoendienst,23,9,17,12,2,0,0,0,0,0,0,0,2,6,.000,.250,.000,.250,0,0,2,1,0,0,,0
Mark Shorey*,21,58,221,200,32,53,8,1,13,47,0,0,16,53,.265,.330,.510,.840,102,5,4,0,1,1,,0
20 Players,19.7,68,2560,2295,314,560,112,17,48,264,57,27,200,525,.244,.315,.370,.685,850,48,42,11,12,8,,0
