Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Alex Avila*,24,141,551,464,63,137,33,4,19,82,3,1,73,131,.295,.389,.506,.895,142,235,8,3,3,8,9,1
1B,Miguel Cabrera,28,161,688,572,111,197,48,0,30,105,2,1,108,89,.344,.448,.586,1.033,179,335,24,3,0,5,22,1
2B,Ramon Santiago#,31,101,294,258,29,67,11,3,5,30,0,0,17,38,.260,.311,.384,.695,89,99,5,4,11,4,0,1
SS,Jhonny Peralta,29,146,576,525,68,157,25,3,21,86,0,2,40,95,.299,.345,.478,.824,122,251,17,2,0,9,2,1
3B,Brandon Inge,34,102,303,269,29,53,10,2,3,23,1,1,24,74,.197,.265,.283,.548,50,76,9,2,5,3,0,1
LF,Brennan Boesch*,26,115,472,428,75,121,25,1,16,54,5,3,35,83,.283,.341,.458,.799,116,196,7,5,0,4,2,1
CF,Austin Jackson,24,153,668,591,90,147,22,11,10,45,22,5,56,181,.249,.317,.374,.690,88,221,11,4,14,3,3,1
RF,Magglio Ordonez,37,92,357,329,33,84,10,0,5,32,2,1,23,41,.255,.303,.331,.634,73,109,10,1,0,4,0,1
DH,Victor Martinez#,32,145,595,540,76,178,40,0,12,103,1,0,46,51,.330,.380,.470,.850,131,254,20,2,0,7,6,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
UT,Ryan Raburn,30,121,418,387,53,99,22,2,14,49,1,1,21,114,.256,.297,.432,.729,96,167,4,3,4,3,2,1
UT,Don Kelly*,31,112,281,257,35,63,8,3,7,28,2,1,14,32,.245,.291,.381,.672,82,98,8,3,6,1,0,1
OF,Andy Dirks*,25,78,235,219,34,55,13,0,7,28,5,2,11,36,.251,.296,.406,.703,89,89,3,3,2,0,1,1
LF,Delmon Young,25,40,178,168,28,46,5,1,8,32,0,0,5,30,.274,.298,.458,.756,103,77,7,2,0,3,0,1
3B,Wilson Betemit#,29,40,133,120,11,35,7,3,5,19,1,0,11,47,.292,.346,.525,.871,133,63,1,0,0,2,0,1
RF,Casper Wells,26,64,125,113,16,29,10,0,4,12,1,0,9,29,.257,.323,.451,.774,108,51,2,2,1,0,0,1
2B,Carlos Guillen#,35,28,102,95,8,22,2,1,3,13,1,1,5,16,.232,.265,.368,.633,71,35,4,0,0,2,0,1
2B,Will Rhymes*,28,29,99,85,13,20,3,0,0,2,1,0,11,12,.235,.323,.271,.594,65,23,2,0,3,0,0,1
