Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Nick Hundley,32,83,317,289,30,75,20,1,10,48,0,0,25,65,.260,.320,.439,.759,127,12,1,1,1,3,1,2016,MLB,COL
Mark Reynolds,32,118,441,393,61,111,24,0,14,53,1,2,42,112,.282,.356,.450,.806,177,6,4,0,2,1,1,2016,MLB,COL
DJ LeMahieu,27,146,635,552,104,192,32,8,11,66,11,7,66,80,.348,.416,.495,.911,273,19,3,8,6,2,1,2016,MLB,COL
Trevor Story,23,97,415,372,67,101,21,4,27,72,8,5,35,130,.272,.341,.567,.909,211,5,5,2,1,2,1,2016,MLB,COL
Nolan Arenado,25,160,696,618,116,182,35,6,41,133,2,3,68,103,.294,.362,.570,.932,352,17,2,0,8,10,1,2016,MLB,COL
Gerardo Parra*,29,102,381,368,45,93,27,3,7,39,6,4,9,73,.253,.271,.399,.671,147,16,1,1,2,1,1,2016,MLB,COL
Charlie Blackmon*,29,143,641,578,111,187,35,5,29,82,17,9,43,102,.324,.381,.552,.933,319,2,13,3,4,4,1,2016,MLB,COL
Carlos Gonzalez*,30,150,632,584,87,174,42,2,25,100,2,2,46,129,.298,.350,.505,.855,295,10,1,0,1,6,1,2016,MLB,COL
Daniel Descalso*,29,99,289,250,38,66,12,2,8,38,3,0,34,56,.264,.349,.424,.773,106,2,1,0,4,3,1,2016,MLB,COL
Ryan Raburn,35,113,256,223,30,49,10,2,9,30,0,0,28,80,.220,.309,.404,.712,90,6,2,0,3,0,1,2016,MLB,COL
Cristhian Adames#,24,121,256,225,25,49,7,3,2,17,2,3,24,47,.218,.304,.302,.607,68,5,4,3,0,0,1,2016,MLB,COL
David Dahl*,22,63,237,222,42,70,12,4,7,24,5,0,15,59,.315,.359,.500,.859,111,3,0,0,0,0,1,2016,MLB,COL
Tony Wolters*,24,71,230,205,27,53,15,2,3,30,4,1,21,53,.259,.327,.395,.723,81,1,0,4,0,2,1,2016,MLB,COL
Brandon Barnes,30,48,109,100,10,22,6,2,0,8,1,2,3,30,.220,.250,.320,.570,32,0,1,5,0,0,1,2016,MLB,COL
Ben Paulsen*,28,39,97,92,8,20,5,0,1,11,0,0,5,27,.217,.258,.304,.562,28,2,0,0,0,1,1,2016,MLB,COL
Dustin Garneau,28,24,75,68,7,16,6,0,1,6,0,0,6,22,.235,.293,.368,.661,25,1,0,0,1,0,1,2016,MLB,COL
Stephen Cardullo,28,27,59,56,5,12,3,1,2,6,0,0,3,12,.214,.254,.411,.665,23,2,0,0,0,0,1,2016,MLB,COL
Tom Murphy,25,21,49,44,8,12,2,0,5,13,1,0,4,19,.273,.347,.659,1.006,29,2,1,0,0,0,1,2016,MLB,COL
Raimel Tapia*,22,22,41,38,4,10,0,0,0,3,3,0,2,11,.263,.293,.263,.556,10,0,0,0,1,0,1,2016,MLB,COL
Pat Valaika,23,13,19,19,3,5,1,0,1,2,0,0,0,8,.263,.263,.474,.737,9,0,0,0,0,0,1,2016,MLB,COL
Jordan Patterson*,24,10,19,18,1,8,1,0,0,2,0,1,1,1,.444,.474,.500,.974,9,0,0,0,0,0,1,2016,MLB,COL
Rafael Ynoa#,28,3,5,5,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,1,2016,MLB,COL
