Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Bobby Witt,35,7,15,.318,5.84,32,32,0,3,2,0,180.1,213,130,117,23,96,1,123,3,1,9,815,1.713,10.6,1.1,4.8,6.1,1.28,1,1999,MLB,TBR
Wilson Alvarez*,29,9,9,.500,4.22,28,28,0,1,0,0,160.0,159,92,75,22,79,1,128,6,0,3,703,1.488,8.9,1.2,4.4,7.2,1.62,1,1999,MLB,TBR
Ryan Rupe,24,8,9,.471,4.55,24,24,0,0,0,0,142.1,136,81,72,17,57,2,97,12,1,4,614,1.356,8.6,1.1,3.6,6.1,1.70,1,1999,MLB,TBR
Rolando Arrojo,33,7,12,.368,5.18,24,24,0,2,0,0,140.2,162,84,81,23,60,2,107,14,0,2,630,1.578,10.4,1.5,3.8,6.8,1.78,1,1999,MLB,TBR
Dave Eiland,32,4,8,.333,5.60,21,15,0,0,0,0,80.1,98,59,50,8,27,1,53,3,1,2,369,1.556,11.0,0.9,3.0,5.9,1.96,1,1999,MLB,TBR
Roberto Hernandez,34,2,3,.400,3.07,72,0,66,0,0,43,73.1,68,27,25,1,33,1,69,4,0,3,321,1.377,8.3,0.1,4.1,8.5,2.09,1,1999,MLB,TBR
Rick White,30,5,3,.625,4.08,63,1,11,0,0,0,108.0,132,56,49,8,38,5,81,1,0,3,480,1.574,11.0,0.7,3.2,6.8,2.13,1,1999,MLB,TBR
Albie Lopez,27,3,2,.600,4.64,51,0,14,0,0,1,64.0,66,40,33,8,24,2,37,1,0,3,281,1.406,9.3,1.1,3.4,5.2,1.54,1,1999,MLB,TBR
Esteban Yan,24,3,4,.429,5.90,50,1,15,0,0,0,61.0,77,41,40,8,32,4,46,9,0,2,286,1.787,11.4,1.2,4.7,6.8,1.44,1,1999,MLB,TBR
Norm Charlton*,36,2,3,.400,4.44,42,0,9,0,0,0,50.2,49,29,25,4,36,0,45,1,0,4,233,1.678,8.7,0.7,6.4,8.0,1.25,1,1999,MLB,TBR
Bryan Rekar,27,6,6,.500,5.80,27,12,2,0,0,0,94.2,121,68,61,14,41,2,55,5,0,4,437,1.711,11.5,1.3,3.9,5.2,1.34,1,1999,MLB,TBR
Julio Santana,26,1,4,.200,7.32,22,5,7,0,0,0,55.1,66,49,45,10,32,0,34,7,0,0,261,1.771,10.7,1.6,5.2,5.5,1.06,1,1999,MLB,TBR
Tony Saunders*,25,3,3,.500,6.43,9,9,0,0,0,0,42.0,53,39,30,6,29,0,30,4,0,3,204,1.952,11.4,1.3,6.2,6.4,1.03,1,1999,MLB,TBR
Mike Duvall*,24,1,1,.500,4.05,40,0,7,0,0,0,40.0,46,21,18,5,27,1,18,2,1,4,188,1.825,10.4,1.1,6.1,4.1,0.67,1,1999,MLB,TBR
Dan Wheeler,21,0,4,.000,5.87,6,6,0,0,0,0,30.2,35,20,20,7,13,1,32,0,0,1,136,1.565,10.3,2.1,3.8,9.4,2.46,1,1999,MLB,TBR
Scott Aldred*,31,3,2,.600,5.18,37,0,9,0,0,0,24.1,26,15,14,1,14,0,22,2,0,1,114,1.644,9.6,0.4,5.2,8.1,1.57,1,1999,MLB,TBR
Jim Mecir,29,0,1,.000,2.61,17,0,3,0,0,0,20.2,15,7,6,0,14,0,15,1,0,0,91,1.403,6.5,0.0,6.1,6.5,1.07,1,1999,MLB,TBR
Mickey Callaway,24,1,2,.333,7.45,5,4,0,0,0,0,19.1,30,20,16,2,14,1,11,0,0,1,99,2.276,14.0,0.9,6.5,5.1,0.79,1,1999,MLB,TBR
Alan Newman*,29,2,2,.500,6.89,18,0,5,0,0,0,15.2,22,12,12,2,9,0,20,1,1,2,76,1.979,12.6,1.1,5.2,11.5,2.22,1,1999,MLB,TBR
Jeff Sparks,27,0,0,,5.40,8,0,2,0,0,1,10.0,6,6,6,1,12,1,17,1,0,1,49,1.800,5.4,0.9,10.8,15.3,1.42,1,1999,MLB,TBR
Eddie Gaillard,28,1,0,1.000,2.08,8,0,1,0,0,0,8.2,12,9,2,1,4,0,7,1,0,0,43,1.846,12.5,1.0,4.2,7.3,1.75,1,1999,MLB,TBR
Cory Lidle,27,1,0,1.000,7.20,5,1,1,0,0,0,5.0,8,4,4,0,2,0,4,0,0,0,24,2.000,14.4,0.0,3.6,7.2,2.00,1,1999,MLB,TBR
Jim Morris*,35,0,0,,5.79,5,0,3,0,0,0,4.2,3,3,3,1,2,0,3,1,0,0,21,1.071,5.8,1.9,3.9,5.8,1.50,1,1999,MLB,TBR
Wade Boggs,41,0,0,,6.75,1,0,1,0,0,0,1.1,3,1,1,0,0,0,1,0,0,0,7,2.250,20.3,0.0,0.0,6.8,,1,1999,MLB,TBR
