Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Dustin Hermanson,26,9,14,.391,4.20,34,34,0,0,0,0,216.1,225,110,101,20,69,4,145,7,1,4,928,1.359,9.4,0.8,2.9,6.0,2.10,1
Javier Vazquez,22,9,8,.529,5.00,26,26,0,3,1,0,154.2,154,98,86,20,52,4,113,4,0,2,667,1.332,9.0,1.2,3.0,6.6,2.17,1
Mike Thurman,25,7,11,.389,4.05,29,27,1,0,0,0,146.2,140,84,66,17,52,4,85,7,1,4,627,1.309,8.6,1.0,3.2,5.2,1.63,1
Carl Pavano,23,6,8,.429,5.63,19,18,0,1,1,0,104.0,117,66,65,8,35,1,70,4,3,1,457,1.462,10.1,0.7,3.0,6.1,2.00,1
Jeremy Powell,23,4,8,.333,4.73,17,17,0,0,0,0,97.0,113,60,51,14,44,2,44,8,1,4,438,1.619,10.5,1.3,4.1,4.1,1.00,1
Dan Smith,23,4,9,.308,6.02,20,17,0,0,0,0,89.2,104,64,60,12,39,0,72,4,0,3,407,1.595,10.4,1.2,3.9,7.2,1.85,1
Ugueth Urbina,25,6,6,.500,3.69,71,0,62,0,0,41,75.2,59,35,31,6,36,6,100,0,0,6,323,1.256,7.0,0.7,4.3,11.9,2.78,1
Anthony Telford,33,5,4,.556,3.94,79,0,21,0,0,2,96.0,112,52,42,3,38,3,69,3,1,3,429,1.563,10.5,0.3,3.6,6.5,1.82,1
Steve Kline*,26,7,4,.636,3.75,82,0,18,0,0,0,69.2,56,32,29,8,33,6,69,3,0,2,297,1.278,7.2,1.0,4.3,8.9,2.09,1
Bobby Ayala,29,1,6,.143,3.68,53,0,17,0,0,0,66.0,60,36,27,6,34,1,64,4,0,4,300,1.424,8.2,0.8,4.6,8.7,1.88,1
Guillermo Mota,25,2,4,.333,2.93,51,0,18,0,0,0,55.1,54,24,18,5,25,3,27,2,1,1,243,1.428,8.8,0.8,4.1,4.4,1.08,1
Miguel Batista,28,8,7,.533,4.88,39,17,3,2,1,1,134.2,146,88,73,10,58,2,95,7,0,6,606,1.515,9.8,0.7,3.9,6.3,1.64,1
J.D. Smart,25,0,1,.000,5.02,29,0,6,0,0,0,52.0,56,30,29,4,17,0,21,0,0,0,223,1.404,9.7,0.7,2.9,3.6,1.24,1
Ted Lilly*,23,0,1,.000,7.61,9,3,1,0,0,0,23.2,30,20,20,7,9,0,28,3,0,1,110,1.648,11.4,2.7,3.4,10.6,3.11,1
Scott Strickland,23,0,1,.000,4.50,17,0,5,0,0,0,18.0,15,10,9,3,11,0,23,0,0,0,78,1.444,7.5,1.5,5.5,11.5,2.09,1
Shayne Bennett,27,0,1,.000,14.29,5,1,1,0,0,0,11.1,24,18,18,4,3,0,4,1,0,0,59,2.382,19.1,3.2,2.4,3.2,1.33,1
Mike Johnson,23,0,0,,8.64,3,1,0,0,0,0,8.1,12,8,8,2,7,1,6,0,0,2,44,2.280,13.0,2.2,7.6,6.5,0.86,1
Tony Armas,21,0,1,.000,1.50,1,1,0,0,0,0,6.0,8,4,1,0,2,1,2,0,0,2,28,1.667,12.0,0.0,3.0,3.0,1.00,1
Mike Maddux,37,0,0,,9.00,4,0,2,0,0,0,5.0,9,5,5,1,3,0,4,1,0,0,26,2.400,16.2,1.8,5.4,7.2,1.33,1
Mel Rojas,32,0,0,,16.88,3,0,1,0,0,0,2.2,5,5,5,0,2,0,1,2,0,1,17,2.625,16.9,0.0,6.8,3.4,0.50,1
Rick DeHart*,29,0,0,,21.60,3,0,0,0,0,0,1.2,6,4,4,2,3,1,1,0,0,0,14,5.400,32.4,10.8,16.2,5.4,0.33,1
