Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Mat Latos,25,14,7,.667,3.16,32,32,0,1,0,0,210.2,197,82,74,14,58,5,187,10,0,8,881,1.210,8.4,0.6,2.5,8.0,3.22,1,2013,MLB,CIN
Homer Bailey,27,11,12,.478,3.49,32,32,0,2,1,0,209.0,181,85,81,20,54,2,199,10,2,5,849,1.124,7.8,0.9,2.3,8.6,3.69,1,2013,MLB,CIN
Bronson Arroyo,36,14,12,.538,3.79,32,32,0,2,1,0,202.0,199,88,85,32,34,2,124,7,2,1,823,1.153,8.9,1.4,1.5,5.5,3.65,1,2013,MLB,CIN
Mike Leake,25,14,7,.667,3.37,31,31,0,0,0,0,192.1,193,78,72,21,48,4,122,6,0,2,801,1.253,9.0,1.0,2.2,5.7,2.54,1,2013,MLB,CIN
Tony Cingrani*,23,7,4,.636,2.92,23,18,0,0,0,0,104.2,72,37,34,14,43,1,120,2,0,4,420,1.099,6.2,1.2,3.7,10.3,2.79,1,2013,MLB,CIN
Johnny Cueto,27,5,2,.714,2.82,11,11,0,0,0,0,60.2,46,20,19,7,18,1,51,1,0,1,242,1.055,6.8,1.0,2.7,7.6,2.83,1,2013,MLB,CIN
Aroldis Chapman*,25,4,5,.444,2.54,68,0,55,0,0,38,63.2,37,18,18,7,29,0,112,3,0,6,258,1.037,5.2,1.0,4.1,15.8,3.86,1,2013,MLB,CIN
Alfredo Simon,32,6,4,.600,2.87,63,0,20,0,0,1,87.2,68,31,28,8,26,2,63,8,0,4,359,1.072,7.0,0.8,2.7,6.5,2.42,1,2013,MLB,CIN
J.J. Hoover,25,5,5,.500,2.86,69,0,23,0,0,3,66.0,47,21,21,6,26,6,67,2,0,1,269,1.106,6.4,0.8,3.5,9.1,2.58,1,2013,MLB,CIN
Sam LeCure,29,2,1,.667,2.66,63,0,15,0,0,1,61.0,50,18,18,4,24,0,66,1,0,0,251,1.213,7.4,0.6,3.5,9.7,2.75,1,2013,MLB,CIN
Manny Parra*,30,2,3,.400,3.33,57,0,8,0,0,0,46.0,40,18,17,5,15,0,56,1,0,4,188,1.196,7.8,1.0,2.9,11.0,3.73,1,2013,MLB,CIN
Logan Ondrusek,28,3,1,.750,4.09,52,0,18,0,0,0,55.0,53,26,25,8,16,1,53,1,1,5,233,1.255,8.7,1.3,2.6,8.7,3.31,1,2013,MLB,CIN
Jonathan Broxton,29,2,2,.500,4.11,34,0,8,0,0,0,30.2,27,17,14,4,12,2,25,4,0,0,133,1.272,7.9,1.2,3.5,7.3,2.08,1,2013,MLB,CIN
Greg Reynolds,27,1,3,.250,5.52,6,5,0,0,0,0,29.1,38,19,18,5,6,1,13,4,0,0,133,1.500,11.7,1.5,1.8,4.0,2.17,1,2013,MLB,CIN
Curtis Partch,26,0,1,.000,6.17,14,0,4,0,0,0,23.1,17,16,16,8,17,1,16,4,0,0,106,1.457,6.6,3.1,6.6,6.2,0.94,1,2013,MLB,CIN
Zach Duke*,30,0,1,.000,0.84,14,0,2,0,0,0,10.2,8,1,1,1,2,0,7,0,0,1,41,0.938,6.8,0.8,1.7,5.9,3.50,1,2013,MLB,CIN
Sean Marshall*,30,0,1,.000,1.74,16,0,3,0,0,0,10.1,4,3,2,0,2,0,10,1,0,2,37,0.581,3.5,0.0,1.7,8.7,5.00,1,2013,MLB,CIN
Pedro Villarreal,25,0,1,.000,12.71,2,1,0,0,0,0,5.2,13,8,8,4,3,0,4,0,0,0,32,2.824,20.6,6.4,4.8,6.4,1.33,1,2013,MLB,CIN
Nick Christiani,25,0,0,,2.25,3,0,1,0,0,0,4.0,2,1,1,1,2,0,1,1,0,0,16,1.000,4.5,2.3,4.5,2.3,0.50,1,2013,MLB,CIN
Justin Freeman,26,0,0,,18.00,1,0,0,0,0,0,1.0,2,2,2,1,0,0,0,0,0,0,5,2.000,18.0,9.0,0.0,0.0,,1,2013,MLB,CIN
