Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Dillon Gee,27,12,11,.522,3.62,32,32,0,2,0,0,199.0,208,84,80,24,47,0,142,7,0,4,841,1.281,9.4,1.1,2.1,6.4,3.02,1,2013,MLB,NYM
Matt Harvey,24,9,5,.643,2.27,26,26,0,1,1,0,178.1,135,46,45,7,31,1,191,4,0,2,690,0.931,6.8,0.4,1.6,9.6,6.16,1,2013,MLB,NYM
Jon Niese*,26,8,8,.500,3.71,24,24,0,1,1,0,143.0,158,68,59,10,48,1,105,4,0,5,621,1.441,9.9,0.6,3.0,6.6,2.19,1,2013,MLB,NYM
Jeremy Hefner,27,4,8,.333,4.34,24,23,1,0,0,0,130.2,132,75,63,20,37,4,99,5,0,1,556,1.293,9.1,1.4,2.5,6.8,2.68,1,2013,MLB,NYM
Zack Wheeler,23,7,5,.583,3.42,17,17,0,0,0,0,100.0,90,42,38,10,46,2,84,4,0,6,431,1.360,8.1,0.9,4.1,7.6,1.83,1,2013,MLB,NYM
Shaun Marcum,31,1,10,.091,5.29,14,12,2,0,0,0,78.1,85,48,46,7,21,2,60,4,0,2,334,1.353,9.8,0.8,2.4,6.9,2.86,1,2013,MLB,NYM
Bobby Parnell,28,5,5,.500,2.16,49,0,41,0,0,22,50.0,38,17,12,1,12,3,44,1,0,1,198,1.000,6.8,0.2,2.2,7.9,3.67,1,2013,MLB,NYM
LaTroy Hawkins,40,3,2,.600,2.93,72,0,28,0,0,13,70.2,71,27,23,6,10,2,55,1,0,1,288,1.146,9.0,0.8,1.3,7.0,5.50,1,2013,MLB,NYM
Scott Rice*,31,4,5,.444,3.71,73,0,7,0,0,0,51.0,42,22,21,1,27,4,41,2,1,3,213,1.353,7.4,0.2,4.8,7.2,1.52,1,2013,MLB,NYM
Scott Atchison,37,3,3,.500,4.37,50,0,10,0,0,0,45.1,45,27,22,4,12,0,28,0,0,5,194,1.257,8.9,0.8,2.4,5.6,2.33,1,2013,MLB,NYM
David Aardsma,31,2,2,.500,4.31,43,0,7,0,0,0,39.2,39,20,19,7,19,6,36,4,1,1,178,1.462,8.8,1.6,4.3,8.2,1.89,1,2013,MLB,NYM
Carlos Torres,30,4,6,.400,3.44,33,9,6,0,0,0,86.1,79,34,33,15,17,1,75,4,1,4,352,1.112,8.2,1.6,1.8,7.8,4.41,1,2013,MLB,NYM
Daisuke Matsuzaka,32,3,3,.500,4.42,7,7,0,0,0,0,38.2,32,21,19,4,16,0,33,5,0,0,166,1.241,7.4,0.9,3.7,7.7,2.06,1,2013,MLB,NYM
Brandon Lyon,33,2,2,.500,4.98,37,0,7,0,0,0,34.1,43,20,19,3,13,3,23,0,0,1,153,1.631,11.3,0.8,3.4,6.0,1.77,1,2013,MLB,NYM
Gonzalez Germen,25,1,2,.333,3.93,29,0,8,0,0,1,34.1,32,15,15,1,16,1,33,0,0,2,149,1.398,8.4,0.3,4.2,8.7,2.06,1,2013,MLB,NYM
Greg Burke,30,0,3,.000,5.68,32,0,12,0,0,0,31.2,43,27,20,3,15,2,28,0,0,0,156,1.832,12.2,0.9,4.3,8.0,1.87,1,2013,MLB,NYM
Josh Edgin*,26,1,1,.500,3.77,34,0,5,0,0,1,28.2,26,12,12,2,12,3,20,2,0,0,122,1.326,8.2,0.6,3.8,6.3,1.67,1,2013,MLB,NYM
Jenrry Mejia,23,1,2,.333,2.30,5,5,0,0,0,0,27.1,28,9,7,2,4,0,27,0,0,1,112,1.171,9.2,0.7,1.3,8.9,6.75,1,2013,MLB,NYM
Aaron Harang,35,0,1,.000,3.52,4,4,0,0,0,0,23.0,20,10,9,5,12,0,26,1,0,1,100,1.391,7.8,2.0,4.7,10.2,2.17,1,2013,MLB,NYM
Robert Carson*,24,0,0,,8.24,14,0,3,0,0,0,19.2,21,19,18,9,7,0,8,1,0,0,88,1.424,9.6,4.1,3.2,3.7,1.14,1,2013,MLB,NYM
Vic Black,25,3,0,1.000,3.46,15,0,4,0,0,1,13.0,11,5,5,1,4,0,12,1,0,3,55,1.154,7.6,0.7,2.8,8.3,3.00,1,2013,MLB,NYM
Pedro Feliciano*,36,0,2,.000,3.97,25,0,3,0,0,0,11.1,11,5,5,1,6,2,9,1,0,1,51,1.500,8.7,0.8,4.8,7.1,1.50,1,2013,MLB,NYM
Jeurys Familia,23,0,0,,4.22,9,0,3,0,0,1,10.2,12,5,5,2,9,1,8,0,0,3,52,1.969,10.1,1.7,7.6,6.8,0.89,1,2013,MLB,NYM
Aaron Laffey*,28,0,0,,7.20,4,2,1,0,0,0,10.0,16,8,8,1,5,0,9,2,0,0,50,2.100,14.4,0.9,4.5,8.1,1.80,1,2013,MLB,NYM
Collin McHugh,26,0,1,.000,10.29,3,1,2,0,0,0,7.0,12,8,8,2,3,0,3,0,0,0,34,2.143,15.4,2.6,3.9,3.9,1.00,1,2013,MLB,NYM
Frank Francisco,33,1,0,1.000,4.26,8,0,3,0,0,1,6.1,4,3,3,0,3,0,6,1,0,0,26,1.105,5.7,0.0,4.3,8.5,2.00,1,2013,MLB,NYM
Tim Byrdak*,39,0,0,,7.71,8,0,2,0,0,0,4.2,5,4,4,2,2,0,3,0,0,0,21,1.500,9.6,3.9,3.9,5.8,1.50,1,2013,MLB,NYM
Sean Henn*,32,0,1,.000,3.38,4,0,2,0,0,0,2.2,3,1,1,1,3,0,1,0,0,0,13,2.250,10.1,3.4,10.1,3.4,0.33,1,2013,MLB,NYM
Anthony Recker,29,0,0,,18.00,1,0,1,0,0,0,1.0,1,2,2,1,1,0,0,0,0,0,5,2.000,9.0,9.0,9.0,0.0,0.00,1,2013,MLB,NYM
