Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Chris Sale*,24,11,14,.440,3.07,30,30,0,4,1,0,214.1,184,81,73,23,46,2,226,14,1,8,866,1.073,7.7,1.0,1.9,9.5,4.91,1,2013,MLB,CHW
Jose Quintana*,24,9,7,.563,3.51,33,33,0,0,0,0,200.0,188,83,78,23,56,2,164,5,1,2,832,1.220,8.5,1.0,2.5,7.4,2.93,1,2013,MLB,CHW
Hector Santiago*,25,4,9,.308,3.56,34,23,4,0,0,0,149.0,137,69,59,17,72,2,137,15,0,2,656,1.403,8.3,1.0,4.3,8.3,1.90,1,2013,MLB,CHW
John Danks*,28,4,14,.222,4.75,22,22,0,0,0,0,138.1,151,81,73,28,27,0,89,4,0,3,583,1.287,9.8,1.8,1.8,5.8,3.30,1,2013,MLB,CHW
Dylan Axelrod,27,4,11,.267,5.68,30,20,8,0,0,0,128.1,170,89,81,24,43,2,73,4,0,5,586,1.660,11.9,1.7,3.0,5.1,1.70,1,2013,MLB,CHW
Jake Peavy,32,8,4,.667,4.28,13,13,0,1,0,0,80.0,74,41,38,14,17,0,76,1,1,0,324,1.138,8.3,1.6,1.9,8.6,4.47,1,2013,MLB,CHW
Addison Reed,24,5,4,.556,3.79,68,0,59,0,0,40,71.1,56,31,30,6,23,2,72,2,0,2,295,1.107,7.1,0.8,2.9,9.1,3.13,1,2013,MLB,CHW
Nate Jones,27,4,5,.444,4.15,70,0,17,0,0,0,78.0,69,40,36,5,26,1,89,1,1,8,315,1.218,8.0,0.6,3.0,10.3,3.42,1,2013,MLB,CHW
Matt Lindstrom,33,2,4,.333,3.12,76,0,12,0,0,0,60.2,64,23,21,2,23,1,46,1,0,6,260,1.434,9.5,0.3,3.4,6.8,2.00,1,2013,MLB,CHW
Donnie Veal*,28,2,3,.400,4.60,50,0,5,0,0,0,29.1,26,16,15,3,16,1,29,0,0,4,126,1.432,8.0,0.9,4.9,8.9,1.81,1,2013,MLB,CHW
Matt Thornton*,36,0,3,.000,3.86,40,0,3,0,0,0,28.0,25,14,12,4,10,1,21,2,0,1,116,1.250,8.0,1.3,3.2,6.8,2.10,1,2013,MLB,CHW
Andre Rienzo,24,2,3,.400,4.82,10,10,0,0,0,0,56.0,55,34,30,11,28,0,38,2,0,4,250,1.482,8.8,1.8,4.5,6.1,1.36,1,2013,MLB,CHW
Jesse Crain,31,2,3,.400,0.74,38,0,5,0,0,0,36.2,31,6,3,0,11,1,46,1,0,0,152,1.145,7.6,0.0,2.7,11.3,4.18,1,2013,MLB,CHW
Ramon Troncoso,30,1,4,.200,4.50,29,0,15,0,0,0,30.0,30,22,15,4,16,1,18,1,0,1,137,1.533,9.0,1.2,4.8,5.4,1.13,1,2013,MLB,CHW
Erik Johnson,23,3,2,.600,3.25,5,5,0,0,0,0,27.2,32,16,10,5,11,0,18,1,0,2,128,1.554,10.4,1.6,3.6,5.9,1.64,1,2013,MLB,CHW
David Purcey*,31,1,1,.500,2.13,24,0,7,0,0,0,25.1,19,7,6,2,17,4,23,2,0,5,113,1.421,6.8,0.7,6.0,8.2,1.35,1,2013,MLB,CHW
Gavin Floyd,30,0,4,.000,5.18,5,5,0,0,0,0,24.1,27,15,14,4,12,1,25,0,0,1,110,1.603,10.0,1.5,4.4,9.2,2.08,1,2013,MLB,CHW
Jake Petricka,25,1,1,.500,3.26,16,0,3,0,0,0,19.1,20,7,7,0,10,1,10,1,0,4,85,1.552,9.3,0.0,4.7,4.7,1.00,1,2013,MLB,CHW
Brian Omogrosso,29,0,2,.000,9.37,12,0,6,0,0,0,16.1,28,18,17,2,9,1,16,1,0,0,84,2.265,15.4,1.1,5.0,8.8,1.78,1,2013,MLB,CHW
Charles Leesman*,26,0,0,,7.04,8,1,1,0,0,0,15.1,16,14,12,2,16,0,13,1,0,2,77,2.087,9.4,1.2,9.4,7.6,0.81,1,2013,MLB,CHW
Daniel Webb,23,0,0,,3.18,9,0,4,0,0,0,11.1,9,4,4,0,4,0,10,0,0,1,46,1.147,7.1,0.0,3.2,7.9,2.50,1,2013,MLB,CHW
Deunte Heath,27,0,0,,11.74,5,0,3,0,0,0,7.2,8,10,10,2,12,1,3,0,0,1,41,2.609,9.4,2.3,14.1,3.5,0.25,1,2013,MLB,CHW
Simon Castro,25,0,1,.000,2.70,4,0,4,0,0,0,6.2,5,2,2,1,3,0,6,1,0,0,28,1.200,6.8,1.4,4.1,8.1,2.00,1,2013,MLB,CHW
Casper Wells,28,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0,0,4,1.000,0.0,0.0,9.0,9.0,1.00,1,2013,MLB,CHW
