Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Randy Boone,24,9,8,.529,3.70,25,23,0,0,0,0,129.0,127,63,53,4,42,1,90,8,1,7,543,1.310,8.9,0.3,2.9,6.3,2.14,0,2009,AA,TOR
Leon Boyd,25,1,5,.167,5.47,36,0,19,0,0,6,52.2,53,36,32,2,43,5,38,6,0,4,253,1.823,9.1,0.3,7.3,6.5,0.88,0,2009,AA,TOR
Bubbie Buzachero,28,1,2,.333,1.74,15,0,6,0,0,2,31.0,18,7,6,3,4,0,22,0,1,0,115,0.710,5.2,0.9,1.2,6.4,5.50,0,2009,AA,TOR
Fabio Castro*,24,2,0,1.000,0.83,4,4,0,0,0,0,21.2,15,2,2,0,3,0,24,1,0,0,80,0.831,6.2,0.0,1.2,10.0,8.00,1,2009,AA,TOR
Troy Cate*,28,0,0,,3.38,1,1,0,0,0,0,5.1,4,2,2,0,1,0,3,0,0,0,22,0.938,6.8,0.0,1.7,5.1,3.00,1,2009,AA,TOR
Tim Collins*,19,2,3,.400,5.68,9,0,2,0,0,0,12.2,12,9,8,1,7,0,17,0,0,2,56,1.500,8.5,0.7,5.0,12.1,2.43,1,2009,AA,TOR
Zach Dials,23,1,5,.167,3.14,24,0,15,0,0,1,28.2,24,13,10,1,20,3,18,2,0,2,132,1.535,7.5,0.3,6.3,5.7,0.90,0,2009,AA,TOR
Bryan Dumesnil*,25,0,0,,0.00,3,0,2,0,0,0,3.2,1,0,0,0,3,0,2,0,0,0,16,1.091,2.5,0.0,7.4,4.9,0.67,0,2009,AA,TOR
Edgar Estanga*,23,3,4,.429,4.41,44,0,16,0,0,2,63.1,62,35,31,4,31,3,64,0,0,3,275,1.468,8.8,0.6,4.4,9.1,2.06,0,2009,AA,TOR
Danny Farquhar,22,1,4,.200,2.36,37,0,27,0,0,15,45.2,31,15,12,1,30,3,51,5,0,4,199,1.336,6.1,0.2,5.9,10.1,1.70,1,2009,AA,TOR
Rey Gonzalez,23,4,6,.400,2.90,17,17,0,0,0,0,93.0,82,36,30,4,25,2,67,4,0,2,384,1.151,7.9,0.4,2.4,6.5,2.68,0,2009,AA,TOR
Matt Hensley,30,1,0,1.000,10.32,8,0,0,0,0,0,11.1,20,14,13,1,2,0,9,2,0,2,54,1.941,15.9,0.8,1.6,7.1,4.50,1,2009,AA,TOR
Casey Janssen,27,1,0,1.000,2.40,6,1,0,0,0,0,15.0,12,6,4,0,5,0,12,0,1,1,61,1.133,7.2,0.0,3.0,7.2,2.40,1,2009,AA,TOR
Wil Ledezma*,28,1,1,.500,3.31,8,0,3,0,0,0,16.1,19,7,6,1,6,1,21,1,0,1,74,1.531,10.5,0.6,3.3,11.6,3.50,1,2009,AA,TOR
Rommie Lewis*,26,2,4,.333,2.57,26,0,5,0,0,1,42.0,35,12,12,2,22,0,45,2,0,0,179,1.357,7.5,0.4,4.7,9.6,2.05,1,2009,AA,TOR
Andrew Liebel,23,1,0,1.000,2.08,2,2,0,0,0,0,13.0,10,3,3,2,2,0,12,0,0,2,50,0.923,6.9,1.4,1.4,8.3,6.00,0,2009,AA,TOR
Brandon Magee,25,4,5,.444,5.16,12,10,1,0,0,0,52.1,55,33,30,3,21,1,22,3,0,4,233,1.452,9.5,0.5,3.6,3.8,1.05,0,2009,AA,TOR
Trystan Magnuson,24,1,0,1.000,0.00,5,0,2,0,0,0,10.0,4,0,0,0,1,0,7,0,0,0,35,0.500,3.6,0.0,0.9,6.3,7.00,1,2009,AA,TOR
Shaun Marcum,27,0,1,.000,1.17,2,2,0,0,0,0,7.2,8,5,1,1,2,0,8,0,0,0,35,1.304,9.4,1.2,2.3,9.4,4.00,1,2009,AA,TOR
Adrian Martin,24,3,2,.600,4.03,29,9,10,0,0,2,80.1,82,37,36,12,24,0,63,4,0,2,340,1.320,9.2,1.3,2.7,7.1,2.63,0,2009,AA,TOR
Marty McLeary,34,3,3,.500,2.98,8,8,0,1,1,0,42.1,39,14,14,3,21,0,30,1,0,2,184,1.417,8.3,0.6,4.5,6.4,1.43,1,2009,AA,TOR
Luis Perez*,24,9,11,.450,3.55,28,27,0,2,0,0,162.1,145,78,64,11,67,2,112,13,0,6,693,1.306,8.0,0.6,3.7,6.2,1.67,1,2009,AA,TOR
Celson Polanco,24,1,2,.333,4.13,19,0,8,0,0,0,32.2,31,17,15,3,16,1,34,2,0,2,142,1.439,8.5,0.8,4.4,9.4,2.13,0,2009,AA,TOR
Kenny Rodríguez,24,4,5,.444,4.50,13,13,0,0,0,0,68.0,65,36,34,6,33,1,52,1,1,2,296,1.441,8.6,0.8,4.4,6.9,1.58,0,2009,AA,TOR
Davis Romero*,26,0,0,,0.00,1,0,0,0,0,0,2.0,1,0,0,0,0,0,3,0,0,0,7,0.500,4.5,0.0,0.0,13.5,,1,2009,AA,TOR
