Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Mark Buehrle*,26,16,8,.667,3.12,33,33,0,3,1,0,236.2,240,99,82,20,40,4,149,4,2,2,971,1.183,9.1,0.8,1.5,5.7,3.73,1
Freddy Garcia,28,14,8,.636,3.87,33,33,0,2,0,0,228.0,225,102,98,26,60,2,146,3,1,20,943,1.250,8.9,1.0,2.4,5.8,2.43,1
Jon Garland,25,18,10,.643,3.50,32,32,0,3,3,0,221.0,212,93,86,26,47,3,115,7,0,2,901,1.172,8.6,1.1,1.9,4.7,2.45,1
José Contreras,33,15,7,.682,3.61,32,32,0,1,0,0,204.2,177,91,82,23,75,2,154,9,2,20,857,1.231,7.8,1.0,3.3,6.8,2.05,1
Orlando Hernandez,39,9,9,.500,5.12,24,22,1,0,0,1,128.1,137,77,73,18,50,1,91,12,2,3,568,1.457,9.6,1.3,3.5,6.4,1.82,1
Dustin Hermanson,32,2,4,.333,2.04,57,0,45,0,0,34,57.1,46,17,13,4,17,4,33,1,0,3,228,1.099,7.2,0.6,2.7,5.2,1.94,1
Luis Vizcaino,30,6,5,.545,3.73,65,0,20,0,0,0,70.0,74,30,29,8,29,6,43,2,0,3,305,1.471,9.5,1.0,3.7,5.5,1.48,1
Cliff Politte,31,7,1,.875,2.00,68,0,14,0,0,1,67.1,42,15,15,7,21,4,57,3,0,1,262,0.936,5.6,0.9,2.8,7.6,2.71,1
Neal Cotts*,25,4,0,1.000,1.94,69,0,10,0,0,0,60.1,38,15,13,1,29,5,58,4,0,3,248,1.110,5.7,0.1,4.3,8.7,2.00,1
Damaso Marte*,30,3,4,.429,3.77,66,0,15,0,0,4,45.1,45,21,19,5,33,4,54,3,1,1,213,1.721,8.9,1.0,6.6,10.7,1.64,1
Brandon McCarthy,21,3,2,.600,4.03,12,10,0,0,0,0,67.0,62,30,30,13,17,0,48,2,1,1,277,1.179,8.3,1.7,2.3,6.4,2.82,1
Bobby Jenks,24,1,1,.500,2.75,32,0,18,0,0,6,39.1,34,15,12,3,15,3,50,1,0,4,168,1.246,7.8,0.7,3.4,11.4,3.33,1
Shingo Takatsu,36,1,2,.333,5.97,31,0,20,0,0,8,28.2,30,19,19,9,16,1,32,0,0,1,130,1.605,9.4,2.8,5.0,10.0,2.00,1
Jon Adkins,27,0,1,.000,8.64,5,0,4,0,0,0,8.1,13,8,8,0,4,2,1,1,0,0,42,2.040,14.0,0.0,4.3,1.1,0.25,1
Kevin Walker*,28,0,1,.000,9.00,9,0,3,0,0,0,7.0,10,7,7,1,5,1,5,0,0,0,35,2.143,12.9,1.3,6.4,6.4,1.00,1
Jeff Bajenaru,27,0,0,,6.23,4,0,3,0,0,0,4.1,4,3,3,2,0,0,3,0,0,1,18,0.923,8.3,4.2,0.0,6.2,,1
David Sanders*,25,0,0,,13.50,2,0,0,0,0,0,2.0,3,3,3,1,1,0,1,0,0,0,10,2.000,13.5,4.5,4.5,4.5,1.00,1
