Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Noah Lowry*,24,13,13,.500,3.78,33,33,0,0,0,0,204.2,193,92,86,21,76,1,172,7,0,2,875,1.314,8.5,0.9,3.3,7.6,2.26,1,2005,MLB,SFG
Brett Tomko,32,8,15,.348,4.48,33,30,1,3,0,1,190.2,205,99,95,20,57,11,114,7,0,5,823,1.374,9.7,0.9,2.7,5.4,2.00,1,2005,MLB,SFG
Jason Schmidt,32,12,7,.632,4.40,29,29,0,0,0,0,172.0,160,90,84,16,85,4,165,5,1,7,757,1.424,8.4,0.8,4.4,8.6,1.94,1,2005,MLB,SFG
Brad Hennessey,25,5,8,.385,4.64,21,21,0,0,0,0,118.1,127,63,61,15,52,3,64,4,1,3,521,1.513,9.7,1.1,4.0,4.9,1.23,1,2005,MLB,SFG
Kirk Rueter*,34,2,7,.222,5.95,20,18,1,0,0,0,107.1,131,78,71,12,47,3,25,1,0,3,489,1.658,11.0,1.0,3.9,2.1,0.53,1,2005,MLB,SFG
Kevin Correia,24,2,5,.286,4.63,16,11,1,0,0,0,58.1,61,31,30,12,31,2,44,4,0,2,264,1.577,9.4,1.9,4.8,6.8,1.42,1,2005,MLB,SFG
Tyler Walker,29,6,4,.600,4.23,67,0,39,0,0,23,61.2,68,31,29,9,27,6,54,3,0,4,279,1.541,9.9,1.3,3.9,7.9,2.00,1,2005,MLB,SFG
Jeff Fassero*,42,4,7,.364,4.05,48,6,11,0,0,0,91.0,92,48,41,7,31,1,60,0,0,3,384,1.352,9.1,0.7,3.1,5.9,1.94,1,2005,MLB,SFG
Scott Eyre*,33,2,2,.500,2.63,86,0,15,0,0,0,68.1,48,21,20,3,26,0,65,4,0,3,277,1.083,6.3,0.4,3.4,8.6,2.50,1,2005,MLB,SFG
Jason Christiansen*,35,6,1,.857,5.36,56,0,10,0,0,0,42.0,48,27,25,4,15,2,17,0,0,0,188,1.500,10.3,0.9,3.2,3.6,1.13,1,2005,MLB,SFG
Scott Munter,25,2,0,1.000,2.56,45,0,7,0,0,0,38.2,40,15,11,1,12,1,11,1,0,1,159,1.345,9.3,0.2,2.8,2.6,0.92,1,2005,MLB,SFG
Matt Cain,20,2,1,.667,2.33,7,7,0,1,0,0,46.1,24,12,12,4,19,1,30,0,0,1,181,0.928,4.7,0.8,3.7,5.8,1.58,1,2005,MLB,SFG
LaTroy Hawkins,32,1,4,.200,4.10,45,0,9,0,0,2,37.1,40,18,17,3,17,3,30,0,0,1,167,1.527,9.6,0.7,4.1,7.2,1.76,1,2005,MLB,SFG
Jim Brower,32,2,1,.667,6.53,32,0,8,0,0,1,30.1,40,22,22,5,15,0,25,2,0,2,144,1.813,11.9,1.5,4.5,7.4,1.67,1,2005,MLB,SFG
Armando Benitez,32,2,3,.400,4.50,30,0,27,0,0,19,30.0,25,17,15,5,16,0,23,0,0,0,127,1.367,7.5,1.5,4.8,6.9,1.44,1,2005,MLB,SFG
Jeremy Accardo,23,1,5,.167,3.94,28,0,7,0,0,0,29.2,26,13,13,2,9,1,16,1,0,1,124,1.180,7.9,0.6,2.7,4.9,1.78,1,2005,MLB,SFG
Jack Taschner*,27,2,0,1.000,1.59,24,0,7,0,0,0,22.2,15,5,4,0,13,0,19,0,0,0,95,1.235,6.0,0.0,5.2,7.5,1.46,1,2005,MLB,SFG
Matt Herges,35,1,1,.500,4.71,21,0,5,0,0,0,21.0,23,11,11,2,7,1,6,0,0,0,90,1.429,9.9,0.9,3.0,2.6,0.86,1,2005,MLB,SFG
Brian Cooper,30,0,1,.000,3.06,8,1,3,0,0,0,17.2,15,6,6,0,8,0,7,0,0,0,73,1.302,7.6,0.0,4.1,3.6,0.88,1,2005,MLB,SFG
Jerome Williams,23,0,2,.000,6.48,4,3,0,0,0,0,16.2,21,12,12,2,4,1,11,1,0,0,73,1.500,11.3,1.1,2.2,5.9,2.75,1,2005,MLB,SFG
Matt Kinney,28,2,0,1.000,6.00,5,1,1,0,0,0,12.0,18,8,8,2,6,0,3,1,0,0,55,2.000,13.5,1.5,4.5,2.3,0.50,1,2005,MLB,SFG
Al Levine,37,0,0,,9.58,9,0,4,0,0,0,10.1,16,11,11,2,4,1,4,0,0,0,51,1.935,13.9,1.7,3.5,3.5,1.00,1,2005,MLB,SFG
Jesse Foppert,24,0,0,,5.23,3,2,0,0,0,0,10.1,11,7,6,2,13,0,6,1,1,0,53,2.323,9.6,1.7,11.3,5.2,0.46,1,2005,MLB,SFG
Brandon Puffer,29,0,0,,10.29,3,0,2,0,0,0,7.0,9,8,8,2,2,0,1,0,0,0,31,1.571,11.6,2.6,2.6,1.3,0.50,1,2005,MLB,SFG
