Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Tim Wakefield,38,16,12,.571,4.15,33,33,0,3,0,0,225.1,210,113,104,35,68,4,151,11,0,8,943,1.234,8.4,1.4,2.7,6.0,2.22,1
Bronson Arroyo,28,14,10,.583,4.51,35,32,1,0,0,0,205.1,213,116,103,22,54,3,100,14,1,5,878,1.300,9.3,1.0,2.4,4.4,1.85,1
Matt Clement,30,13,6,.684,4.57,32,32,0,1,0,0,191.0,192,102,97,18,68,1,146,16,0,13,830,1.361,9.0,0.8,3.2,6.9,2.15,1
David Wells*,42,15,7,.682,4.45,30,30,0,2,0,0,184.0,220,95,91,21,21,0,107,9,1,4,780,1.310,10.8,1.0,1.0,5.2,5.10,1
Wade Miller,28,4,4,.500,4.95,16,16,0,0,0,0,91.0,96,53,50,8,47,0,64,3,0,6,414,1.571,9.5,0.8,4.6,6.3,1.36,1
Keith Foulke,32,5,5,.500,5.91,43,0,37,0,0,15,45.2,53,30,30,8,18,1,34,5,0,0,210,1.555,10.4,1.6,3.5,6.7,1.89,1
Mike Timlin,39,7,3,.700,2.24,81,0,27,0,0,13,80.1,86,23,20,2,20,5,59,2,0,3,342,1.320,9.6,0.2,2.2,6.6,2.95,1
Alan Embree*,35,1,4,.200,7.65,43,0,11,0,0,1,37.2,42,33,32,8,11,2,30,1,1,1,163,1.407,10.0,1.9,2.6,7.2,2.73,1
Mike Myers*,36,3,1,.750,3.13,65,0,11,0,0,0,37.1,30,14,13,3,13,2,21,2,0,0,151,1.152,7.2,0.7,3.1,5.1,1.62,1
Matt Mantei,31,1,0,1.000,6.49,34,0,5,0,0,0,26.1,23,20,19,1,24,1,22,5,0,5,125,1.785,7.9,0.3,8.2,7.5,0.92,1
Curt Schilling,38,8,8,.500,5.69,32,11,21,0,0,9,93.1,121,59,59,12,22,0,87,3,1,1,418,1.532,11.7,1.2,2.1,8.4,3.95,1
Geremi Gonzalez,30,2,1,.667,6.11,28,3,7,0,0,0,56.0,64,39,38,7,16,2,28,2,0,1,244,1.429,10.3,1.1,2.6,4.5,1.75,1
John Halama*,33,1,1,.500,6.18,30,1,13,0,0,0,43.2,56,33,30,5,9,3,26,7,0,2,205,1.489,11.5,1.0,1.9,5.4,2.89,1
Jonathan Papelbon,24,3,1,.750,2.65,17,3,4,0,0,0,34.0,33,11,10,4,17,2,34,3,0,1,148,1.471,8.7,1.1,4.5,9.0,2.00,1
Chad Bradford,30,2,1,.667,3.86,31,0,2,0,0,0,23.1,29,10,10,1,4,1,10,3,0,2,104,1.414,11.2,0.4,1.5,3.9,2.50,1
Lenny DiNardo*,25,0,1,.000,1.84,8,1,3,0,0,0,14.2,13,6,3,1,5,1,15,0,0,1,62,1.227,8.0,0.6,3.1,9.2,3.00,1
Manny Delcarmen,23,0,0,,3.00,10,0,2,0,0,0,9.0,8,3,3,0,7,0,9,1,0,0,41,1.667,8.0,0.0,7.0,9.0,1.29,1
Blaine Neal,27,0,1,.000,9.00,8,0,4,0,0,0,8.0,15,9,8,2,3,0,3,0,0,0,41,2.250,16.9,2.3,3.4,3.4,1.00,1
Chad Harville,28,0,1,.000,6.43,8,0,4,0,0,0,7.0,7,5,5,1,3,0,3,1,0,0,30,1.429,9.0,1.3,3.9,3.9,1.00,1
Mike Remlinger*,39,0,0,,14.85,8,0,2,0,0,0,6.2,15,14,11,2,5,0,5,0,0,2,41,3.000,20.3,2.7,6.8,6.8,1.00,1
Craig Hansen,21,0,0,,6.00,4,0,1,0,0,0,3.0,6,2,2,1,1,0,3,0,0,0,16,2.333,18.0,3.0,3.0,9.0,3.00,1
Abe Alvarez*,22,0,0,,15.43,2,0,1,0,0,0,2.1,6,4,4,1,0,0,1,0,0,0,13,2.571,23.1,3.9,0.0,3.9,,1
Cla Meredith,22,0,0,,27.00,3,0,0,0,0,0,2.1,6,7,7,1,4,0,0,1,0,1,18,4.286,23.1,3.9,15.4,0.0,0.00,1
Mike Stanton*,38,0,0,,0.00,1,0,0,0,0,0,1.0,1,0,0,0,0,0,1,0,0,0,3,1.000,9.0,0.0,0.0,9.0,,1
Scott Cassidy,29,0,0,,40.50,1,0,0,0,0,0,0.2,4,3,3,0,0,0,0,0,0,0,6,6.000,54.0,0.0,0.0,0.0,,1
Matt Perisho*,30,0,0,,inf,1,0,0,0,0,0,0.0,1,1,1,0,0,0,0,0,0,0,1,,,,,,,1
