Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Andy Abad*,30,134,573,504,78,153,35,3,13,93,0,3,55,67,.304,.372,.462,.834,233,15,4,3,7,8,1,2003,AAA,BOS
Adrian Brown#,29,122,533,482,81,136,16,3,5,32,34,11,48,81,.282,.347,.359,.706,173,10,0,3,0,1,1,2003,AAA,BOS
Frank Charles,34,20,76,72,9,14,0,0,4,9,0,0,1,21,.194,.213,.361,.574,26,2,1,1,1,0,1,2003,AAA,BOS
Lou Collier,29,103,438,392,58,115,19,4,14,69,8,7,32,94,.293,.354,.469,.823,184,13,8,0,6,4,1,2003,AAA,BOS
Trace Coquillette,29,68,272,233,36,71,21,0,5,30,3,3,17,65,.305,.376,.459,.835,107,1,12,6,4,0,1,2003,AAA,BOS
Chris Coste,30,29,102,96,5,18,5,0,1,8,0,0,4,18,.188,.218,.271,.489,26,3,0,1,1,0,1,2003,AAA,BOS
Cesar Crespo#,24,132,511,465,69,124,31,3,9,58,13,8,40,93,.267,.323,.404,.727,188,14,0,3,3,4,1,2003,AAA,BOS
Andy Dominique,27,79,322,289,42,88,18,0,13,57,2,1,22,45,.304,.364,.502,.866,145,10,7,1,3,0,1,2003,AAA,BOS
Kelly Dransfeldt,28,66,234,214,29,45,11,1,6,34,0,1,16,53,.210,.274,.355,.629,76,5,3,0,1,0,1,2003,AAA,BOS
Anton French*,27,98,349,314,51,92,9,10,2,22,40,12,30,61,.293,.357,.404,.761,127,4,1,4,0,0,0,2003,AAA,BOS
Jeremy Giambi*,28,10,42,35,6,8,4,0,1,4,0,0,7,15,.229,.357,.429,.786,15,0,0,0,0,0,1,2003,AAA,BOS
Jim Goelz,27,8,26,26,1,4,1,0,0,1,0,0,0,7,.154,.154,.192,.346,5,1,0,0,0,0,0,2003,AAA,BOS
Bill Haselman,37,79,291,280,37,63,6,0,6,24,1,1,9,46,.225,.247,.311,.558,87,15,0,0,2,0,1,2003,AAA,BOS
Justin Headley*,27,12,42,38,4,9,1,0,1,4,0,0,0,6,.237,.262,.342,.604,13,1,2,0,2,0,0,2003,AAA,BOS
Donny Leon#,26,1,4,4,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,0,0,0,0,0,0,0,2003,AAA,BOS
Lamont Matthews*,25,7,21,18,3,3,1,0,0,2,1,1,3,7,.167,.286,.222,.508,4,0,0,0,0,0,0,2003,AAA,BOS
Chad Mottola,31,21,80,72,11,23,3,2,3,18,0,1,6,10,.319,.380,.542,.921,39,1,1,1,0,0,1,2003,AAA,BOS
Freddy Sanchez,25,58,249,211,46,72,17,0,5,25,8,0,31,36,.341,.430,.493,.923,104,7,2,5,0,0,1,2003,AAA,BOS
Angel Santos#,23,70,252,214,25,51,8,0,5,20,9,4,32,50,.238,.339,.346,.685,74,6,1,4,1,2,1,2003,AAA,BOS
Earl Snyder,27,130,507,467,61,119,25,1,22,71,0,0,24,113,.255,.299,.454,.753,212,6,8,2,6,2,1,2003,AAA,BOS
Kevin Youkilis,24,32,132,109,9,18,3,0,2,15,0,1,18,21,.165,.295,.248,.543,27,2,3,0,2,2,1,2003,AAA,BOS
Julio Zuleta,28,55,229,204,28,56,11,0,12,49,0,0,13,47,.275,.336,.505,.841,103,3,8,0,4,0,1,2003,AAA,BOS
