Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Ryan Barba,22,46,150,137,14,33,3,1,1,16,1,1,7,30,.241,.293,.299,.592,41,6,3,3,0,0,0,2007,Adv A,MIL
Mike Bell,22,120,487,436,67,112,17,2,13,71,8,4,26,74,.257,.311,.394,.705,172,9,12,4,9,0,0,2007,Adv A,MIL
Lorenzo Cain,21,126,533,482,67,133,21,3,2,44,24,9,37,97,.276,.338,.344,.683,166,9,9,4,1,0,1,2007,Adv A,MIL
Carlos Corporan#,23,23,88,80,11,29,8,0,3,19,0,1,2,9,.363,.400,.575,.975,46,1,3,3,0,0,1,2007,Adv A,MIL
Nestor Corredor,23,60,192,177,12,30,4,0,1,15,0,0,8,29,.169,.204,.209,.413,37,7,0,6,1,0,0,2007,Adv A,MIL
Ryan Crew,23,33,126,108,12,27,7,0,1,11,3,1,12,18,.250,.317,.343,.660,37,1,0,3,3,0,0,2007,Adv A,MIL
Anderson De La Rosa,22,24,84,76,11,24,2,2,0,7,1,3,3,16,.316,.366,.395,.761,30,1,3,2,0,0,0,2007,Adv A,MIL
Chris Errecart,22,116,474,424,63,111,23,1,10,55,1,3,33,91,.262,.331,.392,.723,166,14,13,0,4,2,0,2007,Adv A,MIL
Alcides Escobar,20,63,283,268,37,87,8,3,0,25,18,10,7,35,.325,.345,.377,.722,101,4,3,2,3,0,1,2007,Adv A,MIL
Charlie Fermaint,21,47,174,167,12,35,3,1,2,17,7,2,6,40,.210,.236,.275,.511,46,1,0,0,1,0,0,2007,Adv A,MIL
Darren Ford,21,72,317,273,46,63,7,1,4,27,36,6,35,67,.231,.317,.308,.625,84,1,1,5,3,0,1,2007,Adv A,MIL
Mat Gamel*,21,128,534,466,78,140,37,8,9,60,14,7,58,98,.300,.378,.472,.850,220,5,3,2,5,9,1,2007,Adv A,MIL
Cole Gillespie,23,129,522,438,75,117,25,3,12,62,16,8,72,95,.267,.378,.420,.798,184,9,8,1,3,1,1,2007,Adv A,MIL
J.R. Hopf*,24,50,154,137,14,30,5,2,3,15,1,0,17,43,.219,.305,.350,.656,48,3,0,0,0,2,0,2007,Adv A,MIL
Freddy Parejo,22,69,221,201,28,44,11,0,3,18,8,3,14,46,.219,.279,.318,.597,64,1,3,2,1,0,0,2007,Adv A,MIL
Yohannis Perez,24,62,244,223,26,64,7,1,1,33,6,2,14,34,.287,.337,.341,.678,76,8,4,1,2,0,0,2007,Adv A,MIL
Angel Salome,21,68,276,258,33,82,20,0,6,53,1,0,12,32,.318,.341,.465,.806,120,4,0,0,6,0,1,2007,Adv A,MIL
Ned Yost,24,47,170,145,12,36,5,0,0,17,1,0,23,54,.248,.351,.283,.634,41,1,0,2,0,0,0,2007,Adv A,MIL
