Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Tucker Barnhart#,27,138,522,460,50,114,21,3,10,46,0,4,54,96,.248,.328,.372,.699,171,13,2,3,3,2,1
Joey Votto*,34,145,623,503,67,143,28,2,12,67,2,0,108,101,.284,.417,.419,.837,211,15,9,0,3,6,1
Scooter Gennett*,28,154,638,584,86,181,30,3,23,92,4,2,42,125,.310,.357,.490,.847,286,14,4,3,5,3,1
Jose Peraza,24,157,683,632,85,182,31,4,14,58,23,6,29,75,.288,.326,.416,.742,263,12,9,8,5,4,1
Eugenio Suarez,26,143,606,527,79,149,22,2,34,104,1,1,64,142,.283,.366,.526,.892,277,20,9,0,6,7,1
Adam Duvall,29,105,370,331,40,68,19,0,15,61,2,2,34,100,.205,.286,.399,.685,132,8,4,0,1,3,1
Billy Hamilton#,27,153,556,504,74,119,16,9,4,29,34,10,46,132,.236,.299,.327,.626,165,1,1,1,4,0,1
Scott Schebler*,27,107,430,380,55,97,19,0,17,49,4,2,39,99,.255,.337,.439,.777,167,5,9,0,2,1,1
Jesse Winker*,24,89,334,281,38,84,16,0,7,43,0,0,49,46,.299,.405,.431,.836,121,6,2,1,1,4,1
Phil Ervin,25,78,247,218,27,55,10,1,7,31,6,1,20,60,.252,.324,.404,.728,88,5,5,0,4,1,1
Curt Casali,29,52,156,140,15,41,10,0,4,16,0,2,12,32,.293,.355,.450,.805,63,5,2,1,1,1,1
Alex Blandino,25,69,147,128,14,30,4,0,1,8,0,0,13,41,.234,.324,.289,.613,37,4,4,2,0,1,1
Mason Williams*,26,51,132,123,10,36,5,1,2,6,1,2,7,29,.293,.331,.398,.729,49,5,0,2,0,1,1
Brandon Dixon,26,74,124,118,14,21,6,0,5,10,0,0,6,43,.178,.218,.356,.574,42,2,0,0,0,0,1
Dilson Herrera,24,53,97,87,11,16,5,0,5,11,0,0,8,39,.184,.268,.414,.682,36,0,2,0,0,0,1
Devin Mesoraco,30,18,45,41,1,9,2,0,1,3,0,0,2,10,.220,.289,.341,.630,14,2,2,0,0,0,1
Preston Tucker*,27,17,42,37,4,7,1,0,2,5,0,0,4,9,.189,.286,.378,.664,14,0,1,0,0,0,1
Cliff Pennington#,34,16,34,29,1,4,0,0,0,0,0,0,5,13,.138,.265,.138,.403,4,1,0,0,0,0,1
Phil Gosselin,29,20,28,24,5,3,0,0,1,2,0,0,4,8,.125,.250,.250,.500,6,1,0,0,0,1,1
Tony Cruz,31,9,26,26,2,4,1,0,1,2,0,0,0,11,.154,.154,.308,.462,8,4,0,0,0,0,1
Gabriel Guerrero,24,14,18,18,1,3,0,0,1,1,0,0,0,8,.167,.167,.333,.500,6,0,0,0,0,0,1
Blake Trahan,24,11,14,14,2,3,0,0,0,0,0,0,0,4,.214,.214,.214,.429,3,0,0,0,0,0,1
Rosell Herrera#,25,11,13,13,0,2,0,0,0,0,0,1,0,5,.154,.154,.154,.308,2,0,0,0,0,0,1
Tim Federowicz,30,5,7,6,1,2,1,0,1,2,0,0,1,3,.333,.429,1.000,1.429,6,0,0,0,0,0,1
Aristides Aquino,24,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1
