Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Manuel Arambarris,20,29,120,103,16,29,6,0,2,13,0,0,13,9,.282,.375,.398,.773,41,9,3,0,1,2,,0
Aaron Bates,22,27,117,100,17,36,8,0,3,14,2,1,9,21,.360,.436,.530,.966,53,1,6,0,2,0,,1
Bubba Bell*,23,23,108,91,22,39,9,2,2,13,3,3,13,13,.429,.495,.637,1.133,58,2,1,1,2,0,,0
Michael Chambers,22,47,196,164,28,41,5,0,3,20,0,0,22,21,.250,.349,.335,.684,55,5,5,1,4,0,,0
Chih Hsien Chiang*,18,9,39,36,6,10,0,3,1,8,1,0,2,9,.278,.308,.528,.835,19,0,0,0,1,0,,0
Zach Daeges*,22,55,239,198,24,57,10,1,4,32,3,1,35,40,.288,.402,.409,.811,81,7,4,0,2,3,,0
Jonathan Egan,19,4,14,12,2,1,1,0,0,1,0,0,1,5,.083,.214,.167,.381,2,0,1,0,0,0,,0
Reid Engel*,19,56,246,231,20,58,8,2,4,26,4,2,10,48,.251,.280,.355,.635,82,2,1,0,4,0,,0
Luis Exposito,19,57,228,208,18,52,13,0,1,23,1,1,13,44,.250,.301,.327,.628,68,10,3,2,2,0,,1
Zak Farkes,23,41,158,138,18,41,9,0,2,12,1,1,13,33,.297,.382,.406,.788,56,3,6,1,0,2,,0
Jorge Jimenez*,21,41,159,136,19,35,3,0,0,9,1,1,18,17,.257,.365,.279,.644,38,5,5,0,0,2,,0
Mike Jones*,21,11,50,47,8,12,2,1,1,13,0,0,1,9,.255,.280,.404,.684,19,1,1,0,1,0,,0
Ryan Kalish*,18,11,40,35,8,7,0,1,0,4,2,0,2,14,.200,.275,.257,.532,9,0,2,0,1,0,,1
Ryan Khoury,22,40,174,148,16,35,7,1,0,16,2,2,16,28,.236,.324,.297,.621,44,5,4,4,2,0,,0
Junior Moreno,21,17,67,60,4,7,2,0,0,1,0,0,5,24,.117,.209,.150,.359,9,3,2,0,0,0,,0
Kristopher Negron,20,9,35,28,8,11,2,1,0,5,5,1,4,2,.393,.485,.536,1.021,15,1,1,2,0,0,,1
Wily Mo Pena,24,2,6,6,1,1,0,0,0,0,0,0,0,1,.167,.167,.167,.333,1,0,0,0,0,0,,1
Moises Santa,20,7,27,27,1,6,0,0,0,2,1,2,0,6,.222,.222,.222,.444,6,0,0,0,0,0,,0
Luis Segovia,19,64,204,174,19,34,4,0,1,9,4,3,23,47,.195,.299,.236,.534,41,4,3,3,1,0,,0
Paul Smyth,23,50,211,188,29,50,10,2,4,24,6,1,15,31,.266,.333,.404,.738,76,6,5,1,2,2,,0
Jon Still,21,62,266,232,23,51,9,1,2,27,0,0,26,41,.220,.299,.293,.592,68,13,2,2,4,0,,0
Jason Twomley*,23,7,22,21,2,2,1,0,0,0,0,0,0,10,.095,.136,.143,.279,3,0,1,0,0,0,,0
Jeff Vincent*,22,38,131,114,12,29,2,0,1,8,1,1,13,41,.254,.336,.298,.634,34,0,2,0,2,0,,0
23 Players,21.0,75,2857,2497,321,644,111,15,31,280,37,20,254,514,.258,.337,.352,.688,878,77,58,17,31,11,,0
