Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
James McCann,29,118,476,439,62,120,26,1,18,60,4,1,30,137,.273,.328,.460,.789,202,10,6,1,0,1,1,2019,MLB,CHW
José Abreu,32,159,693,634,85,180,38,1,33,123,2,2,36,152,.284,.330,.503,.834,319,24,13,0,10,4,1,2019,MLB,CHW
Yolmer Sanchez#,27,149,555,496,59,125,20,4,2,43,5,4,44,117,.252,.318,.321,.638,159,7,5,7,3,1,1,2019,MLB,CHW
Tim Anderson,26,123,518,498,81,167,32,0,18,56,17,5,15,109,.335,.357,.508,.865,253,12,3,0,2,0,1,2019,MLB,CHW
Yoan Moncada#,24,132,559,511,83,161,34,5,25,79,10,3,40,154,.315,.367,.548,.915,280,1,4,1,3,2,1,2019,MLB,CHW
Eloy Jimenez,22,122,504,468,69,125,18,2,31,79,0,0,30,134,.267,.315,.513,.828,240,11,4,0,2,0,1,2019,MLB,CHW
Adam Engel,27,89,248,227,26,55,10,2,6,26,3,3,14,78,.242,.304,.383,.687,87,5,6,1,0,0,1,2019,MLB,CHW
Ryan Cordell,27,97,247,217,22,48,8,0,7,24,3,1,19,69,.221,.290,.355,.645,77,2,3,6,2,0,1,2019,MLB,CHW
Yonder Alonso*,32,67,251,219,23,39,6,0,7,27,0,1,29,53,.178,.275,.301,.576,66,8,1,0,2,2,1,2019,MLB,CHW
Leury Garcia#,28,140,618,577,93,161,27,3,8,40,15,5,21,139,.279,.310,.378,.688,218,6,6,11,3,0,1,2019,MLB,CHW
Welington Castillo,32,72,251,230,19,48,12,0,12,41,0,0,16,74,.209,.267,.417,.684,96,8,3,0,2,0,1,2019,MLB,CHW
Jon Jay*,34,47,182,165,12,44,8,0,0,9,0,0,8,30,.267,.311,.315,.626,52,1,3,5,1,0,1,2019,MLB,CHW
Ryan Goins*,31,52,163,144,13,36,6,1,2,10,0,1,17,44,.250,.333,.347,.681,50,7,1,1,0,1,1,2019,MLB,CHW
Charlie Tilson*,26,54,157,144,16,33,5,0,1,12,4,0,10,38,.229,.293,.285,.578,41,1,3,0,0,1,1,2019,MLB,CHW
Jose Rondon,25,55,156,142,10,28,3,0,3,9,0,0,11,38,.197,.265,.282,.546,40,4,2,1,0,0,1,2019,MLB,CHW
Zack Collins*,24,27,102,86,10,16,3,1,3,12,0,0,14,39,.186,.307,.349,.656,30,1,1,0,0,1,1,2019,MLB,CHW
Daniel Palka*,27,30,93,84,4,9,0,0,2,4,0,1,8,35,.107,.194,.179,.372,15,3,1,0,0,0,1,2019,MLB,CHW
Matt Skole*,29,27,80,72,7,15,2,0,0,6,0,0,7,31,.208,.275,.236,.511,17,0,0,0,1,0,1,2019,MLB,CHW
Nicky Delmonico*,26,21,68,63,6,13,2,0,1,6,0,1,4,25,.206,.265,.286,.550,18,1,1,0,0,0,1,2019,MLB,CHW
AJ Reed*,26,14,49,44,1,6,0,0,1,4,0,0,4,21,.136,.204,.205,.409,9,1,0,0,1,0,1,2019,MLB,CHW
Danny Mendick,25,16,40,39,6,12,0,0,2,4,0,0,1,11,.308,.325,.462,.787,18,1,0,0,0,0,1,2019,MLB,CHW
Seby Zavala,25,5,12,12,1,1,0,0,0,0,0,0,0,9,.083,.083,.083,.167,1,0,0,0,0,0,1,2019,MLB,CHW
