Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Jonathan Lucroy,33,74,268,240,28,58,8,1,7,30,0,0,21,39,.242,.310,.371,.681,89,15,4,0,3,0,1
Albert Pujols,39,131,545,491,55,120,22,0,23,93,3,0,43,68,.244,.305,.430,.734,211,21,3,0,8,1,1
Luis Rengifo#,22,108,406,357,44,85,18,3,7,33,2,5,40,93,.238,.321,.364,.685,130,6,5,1,3,0,1
Andrelton Simmons,29,103,424,398,47,105,19,0,7,40,10,2,24,37,.264,.309,.364,.673,145,21,2,0,0,1,1
David Fletcher,25,154,653,596,83,173,30,4,6,49,8,3,55,64,.290,.350,.384,.734,229,8,0,1,1,2,1
Brian Goodwin*,28,136,458,413,65,108,29,3,17,47,7,3,38,129,.262,.326,.470,.796,194,3,3,1,3,2,1
Mike Trout,27,134,600,470,110,137,27,2,45,104,11,2,110,120,.291,.438,.645,1.083,303,5,16,0,4,14,1
Kole Calhoun*,31,152,632,552,92,128,29,1,33,74,4,1,70,162,.232,.325,.467,.792,258,14,7,0,2,7,1
Shohei Ohtani*,24,106,425,384,51,110,20,5,18,62,12,3,33,110,.286,.343,.505,.848,194,6,2,0,4,1,1
Tommy La Stella*,30,80,321,292,49,86,8,0,16,44,0,0,20,28,.295,.346,.486,.832,142,8,3,0,0,0,1
Justin Upton,31,63,256,219,34,47,8,0,12,40,1,1,32,78,.215,.309,.416,.724,91,5,0,0,5,0,1
Kevan Smith,31,67,211,191,21,48,12,0,5,20,2,0,16,37,.251,.318,.393,.710,75,8,3,0,1,0,1
Justin Bour*,31,52,170,151,18,26,5,0,8,26,0,0,17,52,.172,.259,.364,.623,55,7,1,0,1,0,1
Matt Thaiss*,24,53,164,147,17,31,7,0,8,23,0,0,17,52,.211,.293,.422,.714,62,4,0,0,0,0,1
Zack Cozart,33,38,107,97,4,12,2,0,0,7,0,0,5,16,.124,.178,.144,.322,14,2,2,0,3,0,1
Wilfredo Tovar,27,31,88,83,5,16,5,0,0,5,0,0,5,15,.193,.239,.253,.492,21,0,0,0,0,0,1
Jared Walsh*,25,31,87,79,6,16,5,1,1,5,0,0,6,35,.203,.276,.329,.605,26,0,2,0,0,1,1
Dustin Garneau,31,28,82,69,11,16,3,0,2,7,0,0,8,18,.232,.346,.362,.708,25,1,4,0,0,0,1
Anthony Bemboom*,29,22,51,49,2,5,0,0,1,3,0,0,1,19,.102,.120,.163,.283,8,0,0,1,0,0,1
Cesar Puello,28,12,50,41,6,16,3,0,3,12,0,0,3,8,.390,.500,.683,1.183,28,1,6,0,0,0,1
Max Stassi,28,20,49,42,3,3,0,0,0,2,0,0,5,15,.071,.163,.071,.235,3,2,0,0,2,0,1
Taylor Ward,25,20,48,42,4,8,3,0,1,2,0,0,6,23,.190,.292,.333,.625,14,1,0,0,0,0,1
Michael Hermosillo,24,18,46,36,7,5,1,1,0,3,2,0,5,19,.139,.304,.222,.527,8,1,4,0,1,0,1
Peter Bourjos,32,26,46,44,4,4,1,0,0,2,2,0,1,15,.091,.109,.114,.222,5,1,0,0,1,0,1
Kaleb Cowart#,27,9,26,25,1,4,3,0,0,1,1,0,1,7,.160,.192,.280,.472,7,2,0,0,0,0,1
Jarrett Parker*,30,5,15,12,1,0,0,0,0,0,0,0,3,8,.000,.200,.000,.200,0,0,0,0,0,0,1
Kean Wong*,24,1,4,4,1,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1
