Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Roy Halladay,26,22,7,.759,3.25,36,36,0,9,2,0,266.0,253,111,96,26,32,1,204,9,1,6,1071,1.071,8.6,0.9,1.1,6.9,6.38,1
Cory Lidle,31,12,15,.444,5.75,31,31,0,2,0,0,192.2,216,133,123,24,60,3,112,5,0,9,840,1.433,10.1,1.1,2.8,5.2,1.87,1
Kelvim Escobar,27,13,9,.591,4.29,41,26,12,1,1,4,180.1,189,94,86,15,78,3,159,9,0,9,797,1.481,9.4,0.7,3.9,7.9,2.04,1
Mark Hendrickson*,29,9,9,.500,5.51,30,30,0,1,1,0,158.1,207,111,97,24,40,3,76,0,0,4,703,1.560,11.8,1.4,2.3,4.3,1.90,1
Doug Davis*,27,4,6,.400,5.00,12,11,0,0,0,0,54.0,70,33,30,6,26,1,25,1,0,6,250,1.778,11.7,1.0,4.3,4.2,0.96,1
Aquilino Lopez,28,1,3,.250,3.42,72,0,34,0,0,14,73.2,58,31,28,5,34,5,64,5,1,2,316,1.249,7.1,0.6,4.2,7.8,1.88,1
Tanyon Sturtze,32,7,6,.538,5.94,40,8,7,0,0,0,89.1,107,67,59,14,43,3,54,7,0,6,415,1.679,10.8,1.4,4.3,5.4,1.26,1
Trever Miller*,30,2,2,.500,4.61,79,0,18,0,0,3,52.2,46,30,27,7,28,3,44,5,0,2,233,1.405,7.9,1.2,4.8,7.5,1.57,1
Cliff Politte,29,1,5,.167,5.66,54,0,30,0,0,12,49.1,52,32,31,11,17,4,40,1,0,1,216,1.399,9.5,2.0,3.1,7.3,2.35,1
Jeff Tam,32,0,4,.000,5.64,44,0,9,0,0,1,44.2,58,30,28,5,25,7,26,1,0,2,214,1.858,11.7,1.0,5.0,5.2,1.04,1
Josh Towers,26,8,1,.889,4.48,14,8,2,1,0,1,64.1,67,34,32,15,7,1,42,4,0,1,265,1.150,9.4,2.1,1.0,5.9,6.00,1
Pete Walker,34,2,2,.500,4.88,23,7,2,0,0,0,55.1,59,31,30,11,24,2,29,2,0,2,242,1.500,9.6,1.8,3.9,4.7,1.21,1
Jason Kershner*,26,3,3,.500,3.17,40,0,8,0,0,0,54.0,43,21,19,5,15,2,32,2,0,2,220,1.074,7.2,0.8,2.5,5.3,2.13,1
Dan Reichert,26,0,0,,6.06,15,0,2,0,0,0,16.1,28,12,11,2,8,3,13,2,0,0,82,2.204,15.4,1.1,4.4,7.2,1.63,1
Scott Service,36,0,0,,4.50,15,0,4,0,0,0,16.0,17,8,8,3,6,0,17,0,0,0,69,1.438,9.6,1.7,3.4,9.6,2.83,1
Corey Thurman,24,1,1,.500,6.46,6,3,0,0,0,0,15.1,21,11,11,3,9,1,11,0,0,0,76,1.957,12.3,1.8,5.3,6.5,1.22,1
Doug Creek*,34,0,0,,3.29,21,0,3,0,0,0,13.2,14,6,5,2,12,3,11,2,0,2,69,1.902,9.2,1.3,7.9,7.2,0.92,1
Juan Acevedo,33,1,2,.333,4.26,14,0,6,0,0,0,12.2,18,8,6,1,8,1,9,0,0,2,63,2.053,12.8,0.7,5.7,6.4,1.13,1
Doug Linton,38,0,0,,3.00,7,0,7,0,0,0,9.0,7,3,3,2,4,0,7,0,0,0,35,1.222,7.0,2.0,4.0,7.0,1.75,1
Brian Bowles,26,0,0,,2.57,5,0,2,0,0,0,7.0,8,4,2,1,2,0,2,2,0,0,34,1.429,10.3,1.3,2.6,2.6,1.00,1
Vinnie Chulk,24,0,0,,5.06,3,0,2,0,0,0,5.1,6,3,3,0,3,0,2,0,0,0,25,1.688,10.1,0.0,5.1,3.4,0.67,1
John Wasdin,30,0,1,.000,23.40,3,2,0,0,0,0,5.0,16,13,13,2,4,0,5,0,0,0,35,4.000,28.8,3.6,7.2,9.0,1.25,1
