Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Miguel Batista,32,10,9,.526,3.54,36,29,5,2,1,0,193.1,197,85,76,13,60,3,142,8,0,7,822,1.329,9.2,0.6,2.8,6.6,2.37,1,2003,MLB,ARI
Brandon Webb,24,10,9,.526,2.84,29,28,1,1,1,0,180.2,140,65,57,12,68,4,172,13,1,9,750,1.151,7.0,0.6,3.4,8.6,2.53,1,2003,MLB,ARI
Elmer Dessens,32,8,8,.500,5.07,34,30,1,0,0,0,175.2,212,107,99,22,57,6,113,4,2,3,781,1.531,10.9,1.1,2.9,5.8,1.98,1,2003,MLB,ARI
Curt Schilling,36,8,9,.471,2.95,24,24,0,3,2,0,168.0,144,58,55,17,32,2,194,3,0,4,673,1.048,7.7,0.9,1.7,10.4,6.06,1,2003,MLB,ARI
Randy Johnson*,39,6,8,.429,4.26,18,18,0,1,1,0,114.0,125,61,54,16,27,3,125,8,1,1,489,1.333,9.9,1.3,2.1,9.9,4.63,1,2003,MLB,ARI
Matt Mantei,29,5,4,.556,2.62,50,0,44,0,0,29,55.0,37,17,16,6,18,1,68,2,0,1,220,1.000,6.1,1.0,2.9,11.1,3.78,1,2003,MLB,ARI
Oscar Villarreal,21,10,7,.588,2.57,86,1,14,0,0,0,98.0,80,40,28,6,46,10,80,3,2,3,422,1.286,7.3,0.6,4.2,7.3,1.74,1,2003,MLB,ARI
Steve Randolph*,29,8,1,.889,4.05,50,0,9,0,0,0,60.0,50,28,27,7,43,3,50,2,2,4,271,1.550,7.5,1.1,6.5,7.5,1.16,1,2003,MLB,ARI
Jose Valverde,25,2,1,.667,2.15,54,0,33,0,0,10,50.1,24,16,12,4,26,2,71,2,0,2,204,0.993,4.3,0.7,4.6,12.7,2.73,1,2003,MLB,ARI
Mike Myers*,34,0,1,.000,5.70,64,0,17,0,0,0,36.1,38,23,23,4,21,1,21,5,0,1,172,1.624,9.4,1.0,5.2,5.2,1.00,1,2003,MLB,ARI
Andrew Good,23,4,2,.667,5.29,16,10,0,0,0,0,66.1,74,42,39,15,16,3,42,3,0,3,289,1.357,10.0,2.0,2.2,5.7,2.63,1,2003,MLB,ARI
John Patterson,25,1,4,.200,6.05,16,8,3,0,0,1,55.0,61,39,37,7,30,5,43,2,0,4,252,1.655,10.0,1.1,4.9,7.0,1.43,1,2003,MLB,ARI
Byung-Hyun Kim,24,1,5,.167,3.56,7,7,0,0,0,0,43.0,34,17,17,6,15,0,33,4,0,0,181,1.140,7.1,1.3,3.1,6.9,2.20,1,2003,MLB,ARI
Eddie Oropesa*,31,3,3,.500,5.82,47,0,9,0,0,0,38.2,38,27,25,3,27,2,39,2,1,3,180,1.681,8.8,0.7,6.3,9.1,1.44,1,2003,MLB,ARI
Mike Koplove,26,3,0,1.000,2.15,31,0,5,0,0,0,37.2,31,11,9,3,10,1,27,5,0,1,157,1.088,7.4,0.7,2.4,6.5,2.70,1,2003,MLB,ARI
Chris Capuano*,24,2,4,.333,4.64,9,5,2,0,0,0,33.0,27,19,17,3,11,1,23,6,0,3,139,1.152,7.4,0.8,3.0,6.3,2.09,1,2003,MLB,ARI
Scott Service,36,0,2,.000,4.91,18,0,7,0,0,1,18.1,21,10,10,1,2,1,18,0,0,1,77,1.255,10.3,0.5,1.0,8.8,9.00,1,2003,MLB,ARI
Edgar Gonzalez,20,2,1,.667,4.91,9,2,1,0,0,0,18.1,28,10,10,3,7,2,14,0,0,2,85,1.909,13.7,1.5,3.4,6.9,2.00,1,2003,MLB,ARI
Brady Raggio,30,0,0,,6.48,10,0,4,0,0,1,8.1,9,6,6,1,6,1,8,0,0,0,38,1.800,9.7,1.1,6.5,8.6,1.33,1,2003,MLB,ARI
Dennys Reyes*,26,0,0,,11.57,3,0,0,0,0,0,2.1,5,3,3,1,1,0,5,0,0,0,13,2.571,19.3,3.9,3.9,19.3,5.00,1,2003,MLB,ARI
Ricky Bottalico,33,1,0,1.000,5.40,2,0,0,0,0,0,1.2,3,1,1,0,2,1,2,0,0,0,10,3.000,16.2,0.0,10.8,10.8,1.00,1,2003,MLB,ARI
Bret Prinz,26,0,0,,0.00,1,0,0,0,0,0,1.0,1,0,0,0,1,1,1,0,0,0,5,2.000,9.0,0.0,9.0,9.0,1.00,1,2003,MLB,ARI
