Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Liván Hernández,28,15,10,.600,3.20,33,33,0,8,0,0,233.1,225,92,83,27,57,3,178,10,1,6,967,1.209,8.7,1.0,2.2,6.9,3.12,1
Javier Vazquez,26,13,12,.520,3.24,34,34,0,4,1,0,230.2,198,93,83,28,57,5,241,4,1,11,938,1.105,7.7,1.1,2.2,9.4,4.23,1
Tomo Ohka,27,10,12,.455,4.16,34,34,0,2,0,0,199.0,233,106,92,24,45,11,118,9,0,8,864,1.397,10.5,1.1,2.0,5.3,2.62,1
Zach Day,25,9,8,.529,4.18,23,23,0,1,1,0,131.1,132,64,61,8,59,3,61,10,0,13,580,1.454,9.0,0.5,4.0,4.2,1.03,1
Claudio Vargas,25,6,8,.429,4.34,23,20,0,0,0,0,114.0,111,59,55,16,41,5,62,7,0,2,492,1.333,8.8,1.3,3.2,4.9,1.51,1
Rocky Biddle,27,5,8,.385,4.65,73,0,58,0,0,34,71.2,71,43,37,10,40,5,54,6,0,8,330,1.549,8.9,1.3,5.0,6.8,1.35,1
T.J. Tucker,24,2,3,.400,4.73,45,7,7,0,0,0,80.0,90,49,42,8,20,1,47,4,0,1,349,1.375,10.1,0.9,2.3,5.3,2.35,1
Luis Ayala,25,10,3,.769,2.92,65,0,24,0,0,5,71.0,65,27,23,8,13,3,46,5,0,1,288,1.099,8.2,1.0,1.6,5.8,3.54,1
Joey Eischen*,33,2,2,.500,3.06,70,0,15,0,0,1,53.0,57,27,18,7,13,1,40,3,0,3,221,1.321,9.7,1.2,2.2,6.8,3.08,1
Scott Stewart*,27,3,1,.750,3.98,51,0,9,0,0,0,43.0,52,22,19,5,13,4,29,1,1,1,186,1.512,10.9,1.0,2.7,6.1,2.23,1
Dan Smith,27,2,2,.500,5.26,32,0,8,0,0,0,37.2,42,23,22,11,18,2,35,2,0,5,170,1.593,10.0,2.6,4.3,8.4,1.94,1
Tony Armas,25,2,1,.667,2.61,5,5,0,0,0,0,31.0,25,9,9,4,8,0,23,1,0,0,124,1.065,7.3,1.2,2.3,6.7,2.88,1
Hector Almonte,27,1,1,.500,6.83,28,0,5,0,0,0,29.0,34,22,22,4,17,2,26,2,0,5,137,1.759,10.6,1.2,5.3,8.1,1.53,1
Julio Manon,30,1,2,.333,4.13,23,0,7,0,0,1,28.1,26,13,13,3,17,1,15,1,0,0,125,1.518,8.3,1.0,5.4,4.8,0.88,1
Eric Knott*,28,1,2,.333,5.12,13,1,1,0,0,0,19.1,23,12,11,2,6,0,17,0,0,0,86,1.500,10.7,0.9,2.8,7.9,2.83,1
Sun-Woo Kim,25,0,1,.000,8.36,4,3,1,0,0,0,14.0,24,13,13,6,8,0,5,4,0,0,72,2.286,15.4,3.9,5.1,3.2,0.63,1
Chad Cordero,21,1,0,1.000,1.64,12,0,4,0,0,1,11.0,4,2,2,1,3,1,12,0,0,1,40,0.636,3.3,0.8,2.5,9.8,4.00,1
Tim Drew,24,0,2,.000,12.46,6,1,3,0,0,0,8.2,12,12,12,3,8,1,3,0,0,3,46,2.308,12.5,3.1,8.3,3.1,0.38,1
Jose Mercedes,32,0,0,,0.00,5,0,0,0,0,0,7.1,6,3,0,0,5,0,3,0,0,1,31,1.500,7.4,0.0,6.1,3.7,0.60,1
Roy Corcoran,23,0,0,,1.23,5,0,2,0,0,0,7.1,7,2,1,0,3,0,2,0,0,1,31,1.364,8.6,0.0,3.7,2.5,0.67,1
Vic Darensbourg*,32,0,0,,10.80,6,0,1,0,0,0,6.2,13,8,8,2,1,0,4,0,0,0,34,2.100,17.6,2.7,1.4,5.4,4.00,1
Anthony Ferrari*,25,0,0,,6.75,4,0,1,0,0,0,4.0,4,3,3,1,5,1,1,1,0,1,21,2.250,9.0,2.3,11.3,2.3,0.20,1
Scott Downs*,27,0,1,.000,15.00,1,1,0,0,0,0,3.0,5,5,5,2,3,2,4,0,1,0,17,2.667,15.0,6.0,9.0,12.0,1.33,1
Bryan Hebson,27,0,0,,13.50,2,0,1,0,0,0,2.0,4,3,3,1,1,0,1,1,0,0,12,2.500,18.0,4.5,4.5,4.5,1.00,1
Britt Reames,29,0,0,,27.00,2,0,0,0,0,0,1.1,4,4,4,0,2,0,1,0,0,0,10,4.500,27.0,0.0,13.5,6.8,0.50,1
