Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Mike Zunino,22,52,193,173,22,37,5,0,5,14,1,0,16,49,.214,.290,.329,.620,57,5,3,0,1,0,1,2013,MLB,SEA
Justin Smoak#,26,131,521,454,53,108,19,0,20,50,0,0,64,119,.238,.334,.412,.746,187,11,2,0,1,1,1,2013,MLB,SEA
Nick Franklin#,22,102,412,369,38,83,20,1,12,45,6,1,42,113,.225,.303,.382,.686,141,2,0,0,1,1,1,2013,MLB,SEA
Brendan Ryan,31,87,287,260,23,50,10,0,3,21,4,2,21,60,.192,.254,.265,.520,69,11,1,4,1,1,1,2013,MLB,SEA
Kyle Seager*,25,160,695,615,79,160,32,2,22,69,9,3,68,122,.260,.338,.426,.764,262,8,7,0,5,1,1,2013,MLB,SEA
Raul Ibanez*,41,124,496,454,54,110,20,2,29,65,0,0,42,128,.242,.306,.487,.793,221,8,0,0,0,1,1,2013,MLB,SEA
Michael Saunders*,26,132,468,406,59,96,23,3,12,46,13,5,54,118,.236,.323,.397,.720,161,6,1,1,6,4,1,2013,MLB,SEA
Mike Morse,31,76,307,283,31,64,13,0,13,27,0,0,20,80,.226,.283,.410,.693,116,10,3,0,1,1,1,2013,MLB,SEA
Kendrys Morales#,30,156,657,602,64,167,34,0,23,80,0,0,49,114,.277,.336,.449,.785,270,21,5,0,1,6,1,2013,MLB,SEA
Dustin Ackley*,25,113,427,384,40,97,18,2,4,31,2,3,37,72,.253,.319,.341,.660,131,6,1,4,1,1,1,2013,MLB,SEA
Brad Miller*,23,76,335,306,41,81,11,6,8,36,5,3,24,52,.265,.318,.418,.737,128,2,1,2,2,0,1,2013,MLB,SEA
Endy Chavez*,35,97,279,266,22,71,10,0,2,14,1,3,9,31,.267,.290,.327,.617,87,9,0,3,1,1,1,2013,MLB,SEA
Jason Bay,34,68,236,206,30,42,6,0,11,20,3,1,26,62,.204,.298,.393,.691,81,6,2,1,1,1,1,2013,MLB,SEA
Franklin Gutierrez,30,41,151,145,18,36,7,0,10,24,3,1,5,43,.248,.273,.503,.777,73,2,0,1,0,0,1,2013,MLB,SEA
Kelly Shoppach,33,35,125,107,11,21,7,0,3,9,0,0,12,45,.196,.293,.346,.638,37,0,3,2,1,1,1,2013,MLB,SEA
Jesus Montero,23,29,110,101,6,21,1,1,3,9,0,1,8,21,.208,.264,.327,.590,33,2,0,0,1,0,1,2013,MLB,SEA
Henry Blanco,41,35,107,96,8,12,2,0,3,14,0,0,10,26,.125,.215,.240,.455,23,2,1,0,0,0,1,2013,MLB,SEA
Robert Andino,29,29,85,76,5,14,4,0,0,4,0,0,7,27,.184,.253,.237,.490,18,3,0,2,0,0,1,2013,MLB,SEA
Abraham Almonte#,24,25,82,72,10,19,4,0,2,9,1,0,6,21,.264,.313,.403,.715,29,2,0,2,2,0,1,2013,MLB,SEA
Humberto Quintero,33,22,72,67,5,15,1,0,2,4,0,0,3,15,.224,.257,.328,.586,22,3,0,2,0,0,1,2013,MLB,SEA
Carlos Triunfel,23,17,47,44,1,6,1,0,0,2,0,0,0,11,.136,.152,.159,.311,7,1,1,1,1,0,1,2013,MLB,SEA
Jesus Sucre,25,8,29,26,1,5,0,0,0,3,0,0,2,1,.192,.241,.192,.434,5,2,0,0,1,0,1,2013,MLB,SEA
Alex Liddi,24,8,18,17,0,1,1,0,0,0,0,0,1,7,.059,.111,.118,.229,2,0,0,0,0,0,1,2013,MLB,SEA
Carlos Peguero*,26,2,7,6,1,2,0,0,1,1,1,0,1,2,.333,.429,.833,1.262,5,0,0,0,0,1,1,2013,MLB,SEA
Brandon Bantz,26,1,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1,2013,MLB,SEA
