Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Alexis Aguilar,20,45,189,176,35,54,8,2,4,34,14,5,5,26,.307,.346,.443,.789,78,6,6,1,1,0,,0
James Baldwin*,19,50,227,196,47,49,9,3,10,39,22,5,18,74,.250,.348,.480,.828,94,1,12,0,1,0,,0
Justin Boudreaux,21,32,141,113,26,30,7,2,3,21,16,0,16,26,.265,.400,.442,.842,50,3,10,1,1,1,,0
Noel Cuevas,19,60,267,246,38,70,16,5,8,32,13,6,14,55,.285,.326,.488,.814,120,1,3,0,4,0,,1
O'Koyea Dickson,21,48,215,189,33,63,10,1,13,38,1,1,19,44,.333,.402,.603,1.005,114,3,4,1,2,0,,1
Andrew Edge,23,41,168,158,31,40,17,2,8,28,1,0,8,81,.253,.293,.538,.831,85,1,1,1,0,0,,0
Jeffrey Hunt*,20,45,170,151,31,41,9,2,4,17,2,2,19,55,.272,.353,.437,.790,66,2,0,0,0,1,,0
David Iden,24,5,24,21,6,10,3,0,0,3,1,0,2,2,.476,.542,.619,1.161,13,0,1,0,0,0,,0
Matt Kirkland,20,39,174,161,28,47,7,0,4,30,0,0,11,37,.292,.345,.410,.755,66,6,2,0,0,0,,0
Pratt Maynard*,21,25,104,88,16,21,3,0,2,11,0,0,13,24,.239,.346,.341,.687,30,2,2,0,1,0,,0
Charlie Mirabal#,24,34,157,146,28,46,8,0,3,25,11,2,7,26,.315,.355,.432,.786,63,3,2,2,0,0,,0
Enlly Morales,21,25,86,77,12,20,4,0,0,7,1,1,4,19,.260,.326,.312,.637,24,0,4,0,1,0,,0
Chris O'Brien#,21,4,15,15,2,4,1,0,1,2,0,0,0,2,.267,.267,.533,.800,8,0,0,0,0,0,,0
Joc Pederson*,19,68,310,266,54,94,20,2,11,64,24,5,36,54,.353,.429,.568,.997,151,2,3,0,5,3,,1
Angelo Ponte,24,2,2,1,0,0,0,0,0,0,0,0,1,1,.000,.500,.000,.500,0,0,0,0,0,0,,0
Jeff Schaus*,22,8,36,33,5,9,1,1,0,3,0,0,3,6,.273,.333,.364,.697,12,0,0,0,0,0,,0
Scott Schebler*,20,70,315,295,44,84,17,8,13,58,1,1,13,97,.285,.324,.529,.853,156,4,5,0,2,2,,1
Devin Shines,22,1,6,5,1,2,1,0,0,2,0,0,1,1,.400,.500,.600,1.100,3,0,0,0,0,0,,0
Kevin Thompson,22,11,33,29,6,7,1,0,0,5,2,2,3,6,.241,.333,.276,.609,8,1,1,0,0,0,,0
Jan Vazquez#,20,27,103,91,10,23,5,0,1,10,1,1,9,23,.253,.333,.341,.674,31,0,2,1,0,0,,0
Scott Wingo*,22,32,151,109,37,30,8,0,4,17,7,2,28,30,.275,.464,.459,.922,50,1,12,0,2,0,,0
Joe Winker*,21,4,19,18,1,2,0,0,1,1,0,0,1,5,.111,.158,.278,.436,5,0,0,0,0,0,,0
Scott Woodward*,22,34,123,105,25,23,8,2,4,12,4,1,13,26,.219,.333,.448,.781,47,2,5,0,0,0,,0
23 Players,20.6,76,3035,2689,516,769,163,30,94,459,121,34,244,720,.286,.359,.474,.833,1274,38,75,7,20,7,,0
