Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
John Buck,31,106,398,343,29,66,15,1,12,41,0,0,49,103,.192,.297,.347,.644,119,8,3,1,2,5,1
Carlos Lee,36,81,338,292,29,71,12,0,4,48,3,0,39,32,.243,.328,.325,.654,95,6,1,0,6,2,1
Omar Infante,30,85,347,328,42,94,23,2,8,33,10,1,12,42,.287,.312,.442,.754,145,7,1,4,2,0,1
Jose Reyes#,29,160,716,642,86,184,37,12,11,57,40,11,63,56,.287,.347,.433,.780,278,10,0,5,6,9,1
Hanley Ramirez,28,93,395,353,49,87,18,2,14,48,14,4,37,72,.246,.322,.428,.749,151,11,3,0,2,1,1
Logan Morrison*,24,93,334,296,30,68,15,1,11,36,1,0,31,58,.230,.308,.399,.707,118,9,4,0,3,2,1
Emilio Bonifacio#,27,64,274,244,30,63,3,4,1,11,30,3,25,52,.258,.330,.316,.645,77,3,1,4,0,1,1
Giancarlo Stanton,22,123,501,449,75,130,30,1,37,86,6,2,46,143,.290,.361,.608,.969,273,5,5,0,1,9,1
Greg Dobbs*,33,120,342,319,26,91,13,2,5,39,4,2,14,53,.285,.313,.386,.698,123,8,2,0,7,5,1
Justin Ruggiano,30,91,320,288,38,90,23,1,13,36,14,8,29,84,.313,.374,.535,.909,154,6,0,1,1,0,1
Donovan Solano,24,93,316,285,29,84,11,3,2,28,7,0,21,58,.295,.342,.375,.717,107,5,2,3,5,1,1
Bryan Petersen*,26,84,273,241,29,47,9,3,0,17,8,2,25,58,.195,.272,.257,.530,62,3,1,5,1,0,1
Gaby Sanchez,28,55,196,183,12,37,10,0,3,17,1,0,12,36,.202,.250,.306,.556,56,7,0,0,1,1,1
Austin Kearns,32,87,175,147,21,36,6,0,4,16,2,1,22,44,.245,.366,.367,.733,54,8,6,0,0,1,1
Gorkys Hernandez,24,45,147,132,16,28,2,3,3,11,5,2,12,37,.212,.288,.341,.629,45,1,2,1,0,0,1
Donnie Murphy,29,52,129,116,13,25,6,2,3,12,1,1,9,35,.216,.281,.379,.661,44,4,2,1,1,1,1
Brett Hayes,28,39,118,114,7,23,6,0,0,3,1,0,4,49,.202,.229,.254,.483,29,1,0,0,0,3,1
Rob Brantly*,22,31,113,100,14,29,8,0,3,8,1,1,13,16,.290,.372,.460,.832,46,1,0,0,0,2,1
Chris Coghlan*,27,39,105,93,10,13,1,0,1,10,0,2,9,12,.140,.212,.183,.394,17,4,0,1,2,1,1
Scott Cousins*,27,53,92,86,7,14,4,1,1,3,1,1,4,24,.163,.200,.267,.467,23,2,0,2,0,2,1
Gil Velazquez,32,19,57,56,2,13,1,0,0,2,0,0,1,11,.232,.246,.250,.496,14,0,0,0,0,0,1
Nick Green,33,7,24,23,1,4,3,0,0,1,0,0,0,6,.174,.208,.304,.513,7,0,1,0,0,0,1
Kevin Mattison*,26,3,5,5,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,1
Adam Greenberg*,31,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1
