Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Miguel Montero*,28,141,573,486,65,139,25,2,15,88,0,0,73,130,.286,.391,.438,.829,213,15,12,0,2,6,1
Paul Goldschmidt,24,145,587,514,82,147,43,1,20,82,18,3,60,130,.286,.359,.490,.850,252,9,4,0,9,4,1
Aaron Hill,30,156,668,609,93,184,44,6,26,85,14,5,52,86,.302,.360,.522,.882,318,15,4,1,2,7,1
Willie Bloomquist,34,80,338,324,47,98,21,5,0,23,7,10,12,55,.302,.325,.398,.724,129,5,0,0,2,0,1
Ryan Roberts,31,83,280,252,28,63,9,0,6,34,6,3,22,45,.250,.306,.357,.663,90,10,0,2,4,1,1
Jason Kubel*,30,141,571,506,75,128,30,4,30,90,1,1,57,151,.253,.327,.506,.833,256,11,2,0,6,7,1
Chris Young,28,101,363,325,36,75,24,0,14,41,8,3,36,79,.231,.311,.434,.745,141,4,2,0,0,0,1
Justin Upton,24,150,628,554,107,155,24,4,17,67,18,8,63,121,.280,.355,.430,.785,238,7,5,0,6,5,1
Gerardo Parra*,25,133,430,385,58,105,21,2,7,36,15,9,33,77,.273,.335,.392,.727,151,4,4,6,2,4,1
John McDonald,37,70,213,197,16,49,9,0,6,22,0,1,12,33,.249,.295,.386,.681,76,3,1,2,0,5,1
Chris Johnson,27,44,160,147,12,42,7,2,7,35,1,0,8,40,.286,.321,.503,.824,74,6,1,1,3,1,1
Stephen Drew*,29,40,155,135,17,26,8,1,2,12,0,1,19,35,.193,.290,.311,.601,42,1,0,0,1,1,1
Ryan Wheeler*,23,50,119,109,11,26,6,1,1,10,1,0,9,22,.239,.294,.339,.634,37,4,0,0,1,0,1
Lyle Overbay*,35,45,110,96,11,28,9,0,2,10,0,0,12,26,.292,.367,.448,.815,43,3,0,0,1,2,1
Adam Eaton*,23,22,103,85,19,22,3,2,2,5,2,3,14,15,.259,.382,.412,.794,35,0,3,1,0,0,1
AJ Pollock,24,31,93,81,8,20,4,1,2,8,1,2,9,11,.247,.315,.395,.710,32,2,0,1,2,1,1
Cody Ransom,36,26,88,78,11,21,7,0,5,16,0,0,7,30,.269,.352,.551,.904,43,1,3,0,0,0,1
Jake Elmore,25,30,73,68,1,13,4,0,0,7,0,0,5,6,.191,.247,.250,.497,17,1,0,0,0,0,1
Henry Blanco,40,21,67,64,6,12,3,0,1,7,1,0,3,18,.188,.224,.281,.505,18,1,0,0,0,0,1
Josh Bell#,25,21,56,52,3,9,2,0,1,4,0,0,4,14,.173,.232,.269,.501,14,3,0,0,0,1,1
Wil Nieves,34,16,38,36,4,11,1,0,1,3,0,1,1,8,.306,.324,.417,.741,15,0,0,1,0,1,1
Geoff Blum#,39,17,31,28,1,4,0,0,0,1,0,0,2,7,.143,.194,.143,.336,4,0,0,0,1,0,1
Mike Jacobs*,31,13,23,19,4,4,1,0,0,2,0,0,4,6,.211,.348,.263,.611,5,0,0,0,0,1,1
Konrad Schmidt,27,4,8,7,1,0,0,0,0,2,0,0,1,2,.000,.125,.000,.125,0,0,0,0,0,0,1
Tyler Graham,28,10,2,2,1,0,0,0,0,0,0,1,0,2,.000,.000,.000,.000,0,0,0,0,0,0,1
