Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Carlos Santana#,26,143,609,507,72,128,27,2,18,76,3,5,91,101,.252,.365,.420,.785,213,21,3,0,8,4,1,2012,MLB,CLE
Casey Kotchman*,29,142,500,463,46,106,12,0,12,55,3,0,26,49,.229,.280,.333,.612,154,15,7,3,1,1,1,2012,MLB,CLE
Jason Kipnis*,25,152,672,591,86,152,22,4,14,76,31,7,67,109,.257,.335,.379,.714,224,12,5,3,6,2,1,2012,MLB,CLE
Asdrubal Cabrera#,26,143,616,555,70,150,35,1,16,68,9,4,52,99,.270,.338,.423,.762,235,18,6,1,2,3,1,2012,MLB,CLE
Jack Hannahan*,32,105,318,287,23,70,16,0,4,29,0,2,27,63,.244,.312,.341,.654,98,9,2,1,1,0,1,2012,MLB,CLE
Shelley Duncan,32,81,264,232,29,47,10,0,11,31,1,2,28,59,.203,.288,.388,.676,90,9,1,0,3,1,1,2012,MLB,CLE
Michael Brantley*,25,149,609,552,63,159,37,4,6,60,12,9,53,56,.288,.348,.402,.750,222,7,0,0,4,12,1,2012,MLB,CLE
Shin-Soo Choo*,29,155,686,598,88,169,43,2,16,67,21,7,73,150,.283,.373,.441,.815,264,10,14,0,1,0,1,2012,MLB,CLE
Travis Hafner*,35,66,263,219,23,50,6,2,12,34,0,0,32,47,.228,.346,.438,.784,96,9,9,0,3,2,1,2012,MLB,CLE
Lou Marson,26,70,235,195,27,44,8,2,0,13,4,2,36,44,.226,.348,.287,.635,56,10,1,2,1,0,1,2012,MLB,CLE
Johnny Damon*,38,64,224,207,25,46,6,2,4,19,4,0,17,27,.222,.281,.329,.610,68,0,0,0,0,0,1,2012,MLB,CLE
Jose Lopez,28,66,224,213,16,53,13,0,4,28,0,1,8,35,.249,.272,.366,.639,78,8,0,0,3,0,1,2012,MLB,CLE
Ezequiel Carrera*,25,48,158,147,20,40,6,3,2,11,8,1,8,35,.272,.312,.395,.707,58,3,1,1,1,1,1,2012,MLB,CLE
Lonnie Chisenhall*,23,43,151,142,16,38,6,1,5,16,2,1,8,27,.268,.311,.430,.741,61,2,1,0,0,0,1,2012,MLB,CLE
Jason Donald,27,43,135,124,18,25,2,1,2,11,4,0,5,40,.202,.246,.282,.529,35,0,3,1,2,0,1,2012,MLB,CLE
Brent Lillibridge,28,43,123,111,15,24,5,0,3,8,6,0,7,40,.216,.276,.342,.619,38,2,3,0,2,0,1,2012,MLB,CLE
Aaron Cunningham,26,72,109,97,5,17,4,0,1,7,0,3,9,25,.175,.245,.247,.493,24,0,0,3,0,1,1,2012,MLB,CLE
Russ Canzler,26,26,97,93,9,25,3,0,3,11,0,0,4,22,.269,.299,.398,.697,37,0,0,0,0,1,1,2012,MLB,CLE
Matt LaPorta,27,22,60,58,2,14,2,0,1,5,0,0,1,17,.241,.267,.328,.594,19,1,1,0,0,0,1,2012,MLB,CLE
Cord Phelps#,25,14,34,33,2,7,0,0,1,5,0,0,1,10,.212,.235,.303,.538,10,0,0,0,0,0,1,2012,MLB,CLE
Vinny Rottino,32,18,32,28,4,3,1,0,1,2,1,0,1,8,.107,.133,.250,.383,7,0,0,2,1,0,1,2012,MLB,CLE
Thomas Neal,24,9,24,23,2,5,1,0,0,2,0,0,0,6,.217,.250,.261,.511,6,1,1,0,0,0,1,2012,MLB,CLE
Juan Diaz#,23,5,17,15,4,4,0,0,0,0,0,0,1,5,.267,.353,.267,.620,4,3,1,0,0,0,1,2012,MLB,CLE
Luke Carlin#,31,4,14,14,2,3,1,0,0,1,1,0,0,3,.214,.214,.286,.500,4,1,0,0,0,0,1,2012,MLB,CLE
