Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Aaron Cook,27,9,15,.375,4.23,32,32,0,0,0,0,212.2,242,107,100,17,55,11,92,7,0,2,915,1.397,10.2,0.7,2.3,3.9,1.67,1,2006,MLB,COL
Jason Jennings,27,9,13,.409,3.78,32,32,0,3,2,0,212.0,206,94,89,17,85,7,142,3,0,10,902,1.373,8.7,0.7,3.6,6.0,1.67,1,2006,MLB,COL
Jeff Francis*,25,13,11,.542,4.16,32,32,0,1,1,0,199.0,187,101,92,18,69,15,117,13,0,0,843,1.286,8.5,0.8,3.1,5.3,1.70,1,2006,MLB,COL
Josh Fogg,29,11,9,.550,5.49,31,31,0,1,1,0,172.0,206,115,105,24,60,13,93,6,0,3,765,1.547,10.8,1.3,3.1,4.9,1.55,1,2006,MLB,COL
Byung-Hyun Kim,27,8,12,.400,5.57,27,27,0,0,0,0,155.0,179,103,96,18,61,8,129,8,1,5,689,1.548,10.4,1.0,3.5,7.5,2.11,1,2006,MLB,COL
Brian Fuentes*,30,3,4,.429,3.44,66,0,58,0,0,30,65.1,50,25,25,8,26,4,73,6,0,6,274,1.163,6.9,1.1,3.6,10.1,2.81,1,2006,MLB,COL
Jose Mesa,40,1,5,.167,3.86,79,0,26,0,0,1,72.1,73,32,31,9,36,6,39,5,1,4,315,1.507,9.1,1.1,4.5,4.9,1.08,1,2006,MLB,COL
Ramon Ramirez,24,4,3,.571,3.46,61,0,14,0,0,0,67.2,58,28,26,5,27,3,61,1,0,2,285,1.256,7.7,0.7,3.6,8.1,2.26,1,2006,MLB,COL
Tom Martin*,36,2,0,1.000,5.07,68,0,9,0,0,0,60.1,62,37,34,4,25,5,46,4,0,1,266,1.442,9.2,0.6,3.7,6.9,1.84,1,2006,MLB,COL
Ray King*,32,1,4,.200,4.43,67,0,7,0,0,1,44.2,56,26,22,6,20,0,23,2,0,3,199,1.701,11.3,1.2,4.0,4.6,1.15,1,2006,MLB,COL
Manny Corpas,23,1,2,.333,3.62,35,0,3,0,0,0,32.1,36,13,13,3,8,1,27,2,0,2,136,1.361,10.0,0.8,2.2,7.5,3.38,1,2006,MLB,COL
David Cortes,32,3,1,.750,4.30,30,0,16,0,0,0,29.1,35,14,14,3,6,1,14,1,0,0,124,1.398,10.7,0.9,1.8,4.3,2.33,1,2006,MLB,COL
Jeremy Affeldt*,27,4,2,.667,6.91,27,0,9,0,0,1,27.1,31,23,21,4,13,3,20,1,0,0,128,1.610,10.2,1.3,4.3,6.6,1.54,1,2006,MLB,COL
Scott Dohmann,28,1,1,.500,6.20,27,0,9,0,0,1,24.2,26,18,17,4,15,2,22,2,0,2,114,1.662,9.5,1.5,5.5,8.0,1.47,1,2006,MLB,COL
Zach Day,28,1,2,.333,10.80,3,3,0,0,0,0,13.1,22,17,16,3,10,1,6,1,0,0,71,2.400,14.9,2.0,6.8,4.1,0.60,1,2006,MLB,COL
Justin Hampson*,26,1,0,1.000,7.50,5,1,0,0,0,0,12.0,19,10,10,3,5,0,9,1,0,1,60,2.000,14.3,2.3,3.8,6.8,1.80,1,2006,MLB,COL
Nate Field,30,1,1,.500,4.00,14,0,1,0,0,0,9.0,9,4,4,2,5,1,14,0,0,1,40,1.556,9.0,2.0,5.0,14.0,2.80,1,2006,MLB,COL
Miguel Asencio,25,1,0,1.000,4.70,3,1,0,0,0,0,7.2,9,8,4,1,4,0,7,1,0,0,37,1.696,10.6,1.2,4.7,8.2,1.75,1,2006,MLB,COL
Ubaldo Jimenez,22,0,0,,3.52,2,1,0,0,0,0,7.2,5,4,3,1,3,0,3,0,0,0,30,1.043,5.9,1.2,3.5,3.5,1.00,1,2006,MLB,COL
Sun-Woo Kim,28,0,0,,19.29,6,0,1,0,0,0,7.0,17,15,15,2,8,0,4,1,0,1,45,3.571,21.9,2.6,10.3,5.1,0.50,1,2006,MLB,COL
Denny Bautista,25,0,1,.000,5.40,4,1,3,0,0,0,6.2,9,10,4,0,4,0,5,0,0,0,33,1.950,12.2,0.0,5.4,6.8,1.25,1,2006,MLB,COL
Juan Morillo,22,0,0,,15.75,1,1,0,0,0,0,4.0,8,7,7,3,3,0,4,1,0,0,24,2.750,18.0,6.8,6.8,9.0,1.33,1,2006,MLB,COL
Mike Venafro*,32,1,0,1.000,2.45,7,0,0,0,0,0,3.2,3,1,1,0,3,0,2,0,0,0,15,1.636,7.4,0.0,7.4,4.9,0.67,1,2006,MLB,COL
Mike DeJean,35,1,0,1.000,0.00,2,0,1,0,0,0,1.2,1,0,0,0,2,0,0,0,0,0,8,1.800,5.4,0.0,10.8,0.0,0.00,1,2006,MLB,COL
