Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
John Smoltz,39,16,9,.640,3.49,35,35,0,3,1,0,232.0,221,93,90,23,55,4,211,9,0,5,960,1.190,8.6,0.9,2.1,8.2,3.84,1
Tim Hudson,30,13,12,.520,4.86,35,35,0,2,1,0,218.1,235,129,118,25,79,10,141,9,0,7,959,1.438,9.7,1.0,3.3,5.8,1.78,1
Chuck James*,24,11,4,.733,3.78,25,18,0,0,0,0,119.0,101,54,50,20,47,2,91,6,0,2,504,1.244,7.6,1.5,3.6,6.9,1.94,1
John Thomson,32,2,7,.222,4.82,18,15,1,0,0,0,80.1,93,55,43,11,32,4,46,2,0,1,361,1.556,10.4,1.2,3.6,5.2,1.44,1
Horacio Ramirez*,26,5,5,.500,4.48,14,14,0,0,0,0,76.1,85,42,38,6,31,2,37,4,1,0,337,1.520,10.0,0.7,3.7,4.4,1.19,1
Kyle Davies,22,3,7,.300,8.38,14,14,0,1,0,0,63.1,90,60,59,14,33,0,51,3,0,3,312,1.942,12.8,2.0,4.7,7.2,1.55,1
Bob Wickman,37,0,2,.000,1.04,28,0,26,0,0,18,26.0,24,7,3,1,2,0,25,0,0,0,107,1.000,8.3,0.3,0.7,8.7,12.50,1
Oscar Villarreal,24,9,1,.900,3.61,58,4,11,0,0,0,92.1,93,41,37,13,27,3,55,5,0,4,397,1.300,9.1,1.3,2.6,5.4,2.04,1
Ken Ray,31,1,1,.500,4.52,69,0,29,0,0,5,67.2,66,36,34,9,38,4,50,0,0,0,299,1.537,8.8,1.2,5.1,6.7,1.32,1
Chad Paronto,30,2,3,.400,3.18,65,0,11,0,0,0,56.2,53,23,20,5,19,3,41,3,0,3,237,1.271,8.4,0.8,3.0,6.5,2.16,1
Macay McBride*,23,4,1,.800,3.65,71,0,13,0,0,1,56.2,53,28,23,2,32,4,46,1,0,3,249,1.500,8.4,0.3,5.1,7.3,1.44,1
Jorge Sosa,28,3,10,.231,5.46,26,13,8,0,0,3,87.1,105,61,53,20,32,5,58,1,0,2,394,1.569,10.8,2.1,3.3,6.0,1.81,1
Lance Cormier,25,4,5,.444,4.89,29,9,5,0,0,0,73.2,90,44,40,8,39,7,43,2,0,2,333,1.751,11.0,1.0,4.8,5.3,1.10,1
Tyler Yates,28,2,5,.286,3.96,56,0,11,0,0,1,50.0,42,23,22,6,31,8,46,0,0,1,217,1.460,7.6,1.1,5.6,8.3,1.48,1
Chris Reitsma,28,1,2,.333,8.68,27,0,16,0,0,8,28.0,46,27,27,7,8,3,13,3,0,0,142,1.929,14.8,2.3,2.6,4.2,1.63,1
Kevin Barry,27,1,1,.500,5.61,19,1,7,0,0,0,25.2,24,16,16,2,14,0,19,1,0,0,115,1.481,8.4,0.7,4.9,6.7,1.36,1
Mike Remlinger*,40,2,4,.333,4.03,36,0,7,0,0,2,22.1,27,11,10,2,9,2,19,2,0,1,104,1.612,10.9,0.8,3.6,7.7,2.11,1
Jason Shiell,29,0,2,.000,8.62,4,3,0,0,0,0,15.2,23,15,15,5,9,1,14,1,0,0,80,2.043,13.2,2.9,5.2,8.0,1.56,1
Peter Moylan,27,0,0,,4.80,15,0,5,0,0,0,15.0,18,8,8,1,5,1,14,0,0,0,68,1.533,10.8,0.6,3.0,8.4,2.80,1
Danys Báez,28,0,1,.000,5.40,11,0,1,0,0,0,10.0,7,6,6,0,6,1,10,1,0,0,44,1.300,6.3,0.0,5.4,9.0,1.67,1
Wayne Franklin*,32,0,0,,7.04,11,0,3,0,0,0,7.2,8,6,6,2,6,2,3,0,0,0,35,1.826,9.4,2.3,7.0,3.5,0.50,1
Joey Devine,22,0,0,,9.95,10,0,1,0,0,0,6.1,8,7,7,1,9,1,10,1,1,4,36,2.684,11.4,1.4,12.8,14.2,1.11,1
Travis Smith,33,0,1,.000,4.15,1,1,0,0,0,0,4.1,5,4,2,0,1,0,1,0,0,1,19,1.385,10.4,0.0,2.1,2.1,1.00,1
Phil Stockman,26,0,0,,2.25,4,0,1,0,0,0,4.0,3,1,1,0,4,2,4,0,0,0,19,1.750,6.8,0.0,9.0,9.0,1.00,1
Anthony Lerew,23,0,0,,22.50,1,0,0,0,0,0,2.0,5,5,5,0,3,0,1,1,0,0,15,4.000,22.5,0.0,13.5,4.5,0.33,1
Blaine Boyer,24,0,0,,40.50,2,0,0,0,0,0,0.2,4,3,3,0,1,0,0,0,0,0,7,7.500,54.0,0.0,13.5,0.0,0.00,1
