Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Dan Haren,25,14,13,.519,4.12,34,34,0,2,0,0,223.0,224,109,102,31,45,6,176,10,0,10,930,1.206,9.0,1.3,1.8,7.1,3.91,1,2006,MLB,OAK
Barry Zito*,28,16,10,.615,3.83,34,34,0,0,0,0,221.0,211,99,94,27,99,5,151,13,2,4,945,1.403,8.6,1.1,4.0,6.1,1.53,1,2006,MLB,OAK
Joe Blanton,25,16,12,.571,4.82,32,31,0,1,1,0,194.1,241,111,104,17,58,4,107,5,0,3,856,1.539,11.2,0.8,2.7,5.0,1.84,1,2006,MLB,OAK
Esteban Loaiza,34,11,9,.550,4.89,26,26,0,2,1,0,154.2,179,92,84,17,40,3,97,5,0,2,679,1.416,10.4,1.0,2.3,5.6,2.43,1,2006,MLB,OAK
Huston Street,22,4,4,.500,3.31,69,0,55,0,0,37,70.2,64,28,26,4,13,3,67,2,0,4,290,1.090,8.2,0.5,1.7,8.5,5.15,1,2006,MLB,OAK
Brad Halsey*,25,5,4,.556,4.67,52,7,7,0,0,0,94.1,108,53,49,11,46,7,53,5,0,7,431,1.633,10.3,1.0,4.4,5.1,1.15,1,2006,MLB,OAK
Chad Gaudin,23,4,2,.667,3.09,55,0,13,0,0,2,64.0,51,24,22,3,42,2,36,1,2,2,276,1.453,7.2,0.4,5.9,5.1,0.86,1,2006,MLB,OAK
Kiko Calero,31,3,2,.600,3.41,70,0,17,0,0,2,58.0,50,22,22,4,24,3,67,0,0,1,241,1.276,7.8,0.6,3.7,10.4,2.79,1,2006,MLB,OAK
Justin Duchscherer,28,2,1,.667,2.91,53,0,17,0,0,9,55.2,52,18,18,4,9,0,51,1,0,3,224,1.096,8.4,0.6,1.5,8.2,5.67,1,2006,MLB,OAK
Kirk Saarloos,27,7,7,.500,4.75,35,16,7,0,0,2,121.1,149,70,64,19,53,3,52,3,0,3,548,1.665,11.1,1.4,3.9,3.9,0.98,1,2006,MLB,OAK
Rich Harden,24,4,0,1.000,4.24,9,9,0,0,0,0,46.2,31,22,22,5,26,0,49,1,0,0,191,1.221,6.0,1.0,5.0,9.5,1.88,1,2006,MLB,OAK
Joe Kennedy*,27,4,1,.800,2.31,39,0,8,0,0,1,35.0,34,10,9,1,13,3,29,1,0,2,148,1.343,8.7,0.3,3.3,7.5,2.23,1,2006,MLB,OAK
Ron Flores*,26,1,2,.333,3.34,25,0,11,0,0,1,29.2,28,11,11,3,10,2,20,0,0,1,122,1.281,8.5,0.9,3.0,6.1,2.00,1,2006,MLB,OAK
Jay Witasick,33,1,0,1.000,6.75,20,0,8,0,0,0,22.2,25,17,17,3,21,2,23,1,0,1,111,2.029,9.9,1.2,8.3,9.1,1.10,1,2006,MLB,OAK
Jason Windsor,23,0,1,.000,6.59,4,3,1,0,0,0,13.2,21,12,10,2,5,0,6,0,0,0,65,1.902,13.8,1.3,3.3,4.0,1.20,1,2006,MLB,OAK
Scott Sauerbeck*,34,0,0,,3.65,22,0,3,0,0,0,12.1,13,8,5,1,9,0,6,6,0,0,64,1.784,9.5,0.7,6.6,4.4,0.67,1,2006,MLB,OAK
Randy Keisler*,30,0,0,,4.50,11,0,2,0,0,0,10.0,14,5,5,3,2,1,5,0,0,0,42,1.600,12.6,2.7,1.8,4.5,2.50,1,2006,MLB,OAK
Steve Karsay,34,1,0,1.000,5.79,9,0,5,0,0,0,9.1,13,6,6,4,3,1,5,1,0,0,43,1.714,12.5,3.9,2.9,4.8,1.67,1,2006,MLB,OAK
Shane Komine,25,0,0,,5.00,2,2,0,0,0,0,9.0,10,5,5,3,8,1,1,0,0,0,45,2.000,10.0,3.0,8.0,1.0,0.13,1,2006,MLB,OAK
Matt Roney,26,0,1,.000,4.50,3,0,2,0,0,0,4.0,5,2,2,0,1,1,0,0,0,0,18,1.500,11.3,0.0,2.3,0.0,0.00,1,2006,MLB,OAK
Santiago Casilla,25,0,0,,11.57,2,0,1,0,0,0,2.1,2,3,3,0,2,0,2,0,0,0,10,1.714,7.7,0.0,7.7,7.7,1.00,1,2006,MLB,OAK
