Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Jamie Moyer*,41,7,13,.350,5.21,34,33,1,1,0,0,202.0,217,127,117,44,63,3,125,11,0,1,888,86,5.74,1.386,9.7,2.0,2.8,5.6,1.98,1
SP,Ryan Franklin,31,4,16,.200,4.90,32,32,0,2,1,0,200.1,224,116,109,33,61,1,104,10,3,0,870,92,5.22,1.423,10.1,1.5,2.7,4.7,1.70,1
SP,Joel Pineiro,25,6,11,.353,4.67,21,21,0,1,0,0,140.2,144,77,73,21,43,1,111,4,0,4,596,97,4.41,1.329,9.2,1.3,2.8,7.1,2.58,1
SP,Gil Meche,25,7,7,.500,5.01,23,23,0,1,1,0,127.2,139,73,71,21,47,0,99,5,0,4,565,90,4.86,1.457,9.8,1.5,3.3,7.0,2.11,1
SP,Freddy Garcia,27,4,7,.364,3.20,15,15,0,1,0,0,107.0,96,39,38,8,32,1,82,2,0,5,446,141,3.44,1.196,8.1,0.7,2.7,6.9,2.56,1
SP,Bobby Madritsch*,28,6,3,.667,3.27,15,11,4,1,0,0,88.0,74,33,32,3,33,2,60,4,1,2,359,138,3.39,1.216,7.6,0.3,3.4,6.1,1.82,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Eddie Guardado*,33,2,2,.500,2.78,41,0,35,0,0,18,45.1,31,14,14,8,14,0,45,1,0,0,176,163,4.35,0.993,6.2,1.6,2.8,8.9,3.21,1
RP,Ron Villone*,34,8,6,.571,4.08,56,10,14,0,0,0,117.0,102,64,53,12,64,3,86,12,0,6,523,111,4.86,1.419,7.8,0.9,4.9,6.6,1.34,1
RP,Shigetoshi Hasegawa,35,4,6,.400,5.16,68,0,19,0,0,0,68.0,67,42,39,5,31,4,46,2,1,1,300,88,4.11,1.441,8.9,0.7,4.1,6.1,1.48,1
RP,J.J. Putz,27,0,3,.000,4.71,54,0,30,0,0,9,63.0,66,35,33,10,24,4,47,5,0,1,275,96,5.00,1.429,9.4,1.4,3.4,6.7,1.96,1
RP,Mike Myers*,35,4,1,.800,4.88,50,0,10,0,0,0,27.2,29,15,15,3,17,4,23,2,0,1,126,93,4.86,1.663,9.4,1.0,5.5,7.5,1.35,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Julio Mateo,26,1,2,.333,4.68,45,0,9,0,0,1,57.2,56,30,30,11,16,3,43,5,0,2,248,97,5.13,1.249,8.7,1.7,2.5,6.7,2.69,1
,Clint Nageotte,23,1,6,.143,7.36,12,5,4,0,0,0,36.2,48,31,30,3,27,1,24,4,0,3,185,62,5.34,2.045,11.8,0.7,6.6,5.9,0.89,1
,Matt Thornton*,27,1,2,.333,4.13,19,1,8,0,0,0,32.2,30,15,15,2,25,1,30,0,0,2,148,110,4.30,1.684,8.3,0.6,6.9,8.3,1.20,1
,Cha-Seung Baek,24,2,4,.333,5.52,7,5,2,0,0,0,31.0,35,23,19,5,11,1,20,2,0,2,139,82,5.11,1.484,10.2,1.5,3.2,5.8,1.82,1
,Scott Atchison,28,2,3,.400,3.52,25,0,8,0,0,0,30.2,29,12,12,4,14,2,36,0,0,2,133,129,3.77,1.402,8.5,1.2,4.1,10.6,2.57,1
,Travis Blackley*,21,1,3,.250,10.04,6,6,0,0,0,0,26.0,35,31,29,9,22,0,16,1,1,3,134,45,8.97,2.192,12.1,3.1,7.6,5.5,0.73,1
,George Sherrill*,27,2,1,.667,3.80,21,0,4,0,0,0,23.2,24,12,10,3,9,1,16,1,1,4,104,120,4.61,1.394,9.1,1.1,3.4,6.1,1.78,1
,Kevin Jarvis,34,1,0,1.000,8.31,8,0,2,0,0,0,13.0,20,12,12,4,5,0,7,0,0,2,63,56,7.13,1.923,13.8,2.8,3.5,4.8,1.40,1
,Masao Kida,35,0,0,,8.38,7,0,0,0,0,0,9.2,15,9,9,1,5,0,5,1,0,0,47,56,5.22,2.069,14.0,0.9,4.7,4.7,1.00,1
,Randy Williams*,28,0,0,,5.79,6,0,1,0,0,0,4.2,3,3,3,0,6,0,4,0,0,0,22,83,5.19,1.929,5.8,0.0,11.6,7.7,0.67,1
,Aaron Taylor,26,0,0,,9.82,5,0,4,0,0,0,3.2,5,4,4,2,3,0,4,0,0,0,19,50,10.41,2.182,12.3,4.9,7.4,9.8,1.33,1
,Rafael Soriano,24,0,3,.000,13.50,6,0,0,0,0,0,3.1,9,6,5,0,3,0,3,0,0,0,23,37,3.95,3.600,24.3,0.0,8.1,8.1,1.00,1
,Team Totals,30.3,63,99,.389,4.76,162,162,155,7,2,28,1459.1,1498,823,772,212,575,32,1036,72,7,45,6389,95,4.85,1.421,9.2,1.3,3.5,6.4,1.80,1
,Rank in 14 AL teams,,13,2,,8,,,,5,11,12,4 ,6,7,9,13,10,,7,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
