Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Scott Servais,31,113,360,325,35,72,15,1,7,36,1,0,26,51,.222,.289,.338,.627,110,12,5,3,1,6,1,1998,MLB,CHC
Mark Grace*,34,158,698,595,92,184,39,3,17,89,4,7,93,56,.309,.401,.471,.872,280,17,3,0,7,8,1,1998,MLB,CHC
Mickey Morandini*,32,154,669,582,93,172,20,4,8,53,13,1,72,84,.296,.380,.385,.765,224,14,9,4,2,4,1,1998,MLB,CHC
Jeff Blauser,32,119,435,361,49,79,11,3,4,26,2,2,60,93,.219,.340,.299,.639,108,5,8,3,3,1,1,1998,MLB,CHC
Jose Hernandez,28,149,533,488,76,124,23,7,23,75,4,6,40,140,.254,.311,.471,.782,230,12,1,2,2,3,1,1998,MLB,CHC
Henry Rodriguez*,30,128,473,415,56,104,21,1,31,85,1,3,54,113,.251,.334,.530,.864,220,6,0,0,4,7,1,1998,MLB,CHC
Lance Johnson*,34,85,332,304,51,85,8,4,2,21,10,6,26,22,.280,.335,.352,.687,107,5,0,1,1,1,1,1998,MLB,CHC
Sammy Sosa,29,159,722,643,134,198,20,0,66,158,18,9,73,171,.308,.377,.647,1.024,416,20,1,0,5,14,1,1998,MLB,CHC
Brant Brown*,27,124,380,347,56,101,17,7,14,48,4,5,30,95,.291,.348,.501,.850,174,1,1,1,1,2,1,1998,MLB,CHC
Manny Alexander,27,108,289,264,34,60,10,1,5,25,4,1,18,66,.227,.278,.330,.608,87,6,1,5,1,1,1,1998,MLB,CHC
Tyler Houston*,27,95,271,255,26,65,7,1,9,33,2,2,13,53,.255,.290,.396,.686,101,6,0,1,1,1,1,1998,MLB,CHC
Kevin Orie,25,64,230,204,24,37,14,0,2,21,1,1,18,35,.181,.253,.279,.533,57,4,3,1,4,0,1,1998,MLB,CHC
Gary Gaetti,39,37,147,128,21,41,11,0,8,27,0,0,12,23,.320,.397,.594,.991,76,2,5,1,1,1,1,1998,MLB,CHC
Glenallen Hill,33,48,145,131,26,46,5,0,8,23,0,0,14,34,.351,.414,.573,.986,75,3,0,0,0,1,1,1998,MLB,CHC
Matt Mieske,30,77,111,97,16,29,7,0,1,12,0,0,11,17,.299,.373,.402,.775,39,0,1,1,1,1,1,1998,MLB,CHC
Sandy Martinez*,27,45,102,87,7,23,9,1,0,7,1,0,13,21,.264,.363,.391,.754,34,3,1,0,1,0,1,1998,MLB,CHC
Pedro Valdes*,25,14,24,23,1,5,1,1,0,2,0,1,1,3,.217,.250,.348,.598,8,1,0,0,0,0,1,1998,MLB,CHC
Jason Hardtke#,26,18,23,21,2,5,0,0,0,2,0,0,2,6,.238,.304,.238,.542,5,0,0,0,0,0,1,1998,MLB,CHC
Terrell Lowery,27,24,18,15,2,3,1,0,0,1,0,0,3,7,.200,.333,.267,.600,4,0,0,0,0,0,1,1998,MLB,CHC
Orlando Merced#,31,12,12,10,2,3,0,0,1,5,0,0,1,2,.300,.333,.600,.933,6,2,0,0,1,0,1,1998,MLB,CHC
Derrick White,28,11,10,10,1,1,0,0,1,2,0,0,0,5,.100,.100,.400,.500,4,0,0,0,0,0,1,1998,MLB,CHC
Jason Maxwell,26,7,4,3,2,1,0,0,1,2,0,0,0,2,.333,.333,1.333,1.667,4,0,0,1,0,0,1,1998,MLB,CHC
Jose Nieves,23,2,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,1,0,0,1,1998,MLB,CHC
