Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Ivan Rodriguez,26,145,617,579,88,186,40,4,21,91,9,0,32,88,.321,.358,.513,.871,297,18,3,0,3,4,1,1998,MLB,TEX
Will Clark*,34,149,636,554,98,169,41,1,23,102,1,0,72,97,.305,.384,.507,.891,281,15,3,0,7,5,1,1998,MLB,TEX
Mark McLemore#,33,126,567,461,79,114,15,1,5,53,12,4,89,64,.247,.369,.317,.686,146,15,2,12,3,1,1,1998,MLB,TEX
Kevin Elster,33,84,336,297,33,69,10,1,8,37,0,2,33,66,.232,.311,.354,.665,105,7,2,2,2,0,1,1998,MLB,TEX
Fernando Tatis,23,95,350,330,41,89,17,2,3,32,6,2,12,66,.270,.303,.361,.664,119,10,4,4,0,2,1,1998,MLB,TEX
Rusty Greer*,29,155,691,598,107,183,31,5,16,108,2,4,80,93,.306,.386,.455,.841,272,18,4,0,9,1,1,1998,MLB,TEX
Tom Goodwin*,29,154,608,520,102,151,13,3,2,33,38,20,73,90,.290,.378,.338,.716,176,2,2,10,3,0,1,1998,MLB,TEX
Juan Gonzalez,28,154,669,606,110,193,50,2,45,157,2,1,46,126,.318,.366,.630,.997,382,20,6,0,11,9,1,1998,MLB,TEX
Lee Stevens*,30,120,376,344,52,91,17,4,20,59,0,2,31,93,.265,.324,.512,.836,176,6,0,0,1,4,1,1998,MLB,TEX
Luis Alicea#,32,101,308,259,51,71,15,3,6,33,4,3,37,40,.274,.372,.425,.796,110,1,5,4,3,0,1,1998,MLB,TEX
Roberto Kelly,33,75,270,257,48,83,7,3,16,46,0,2,8,46,.323,.349,.560,.910,144,4,3,1,1,0,1,1998,MLB,TEX
Mike Simms,31,86,215,186,36,55,11,0,16,46,0,1,24,47,.296,.381,.613,.994,114,4,3,0,2,0,1,1998,MLB,TEX
Todd Zeile,32,52,213,180,26,47,14,1,6,28,1,0,28,32,.261,.358,.450,.808,81,3,1,1,3,0,1,1998,MLB,TEX
Royce Clayton,28,52,206,186,30,53,12,1,5,24,5,5,13,32,.285,.330,.441,.771,82,6,1,3,3,0,1,1998,MLB,TEX
Domingo Cedeno#,29,61,153,141,19,37,9,1,2,21,2,1,10,32,.262,.309,.383,.692,54,4,0,1,1,0,1,1998,MLB,TEX
Bill Haselman,32,40,110,105,11,33,6,0,6,17,0,0,3,17,.314,.327,.543,.870,57,2,0,0,2,0,1,1998,MLB,TEX
Warren Newson*,33,10,22,21,1,4,1,0,0,2,0,0,1,5,.190,.227,.238,.465,5,1,0,0,0,1,1,1998,MLB,TEX
Scott Sheldon,29,7,17,16,0,2,0,0,0,1,0,0,1,6,.125,.176,.125,.301,2,1,0,0,0,0,1,1998,MLB,TEX
Milt Cuyler#,29,7,7,6,3,3,2,0,1,3,0,0,1,0,.500,.571,1.333,1.905,8,0,0,0,0,0,1,1998,MLB,TEX
Chris Tremie,28,2,4,3,2,1,1,0,0,0,0,0,1,1,.333,.500,.667,1.167,2,0,0,0,0,0,1,1998,MLB,TEX
Rob Sasser,23,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,1,1998,MLB,TEX
