Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Clayton Kershaw*,30,9,5,.643,2.73,26,26,0,0,0,0,161.1,139,55,49,17,29,0,155,2,0,10,650,1.041,7.8,0.9,1.6,8.6,5.34,1
Alex Wood*,27,9,7,.563,3.68,33,27,0,0,0,0,151.2,143,70,62,14,40,5,135,8,1,2,637,1.207,8.5,0.8,2.4,8.0,3.38,1
Walker Buehler,23,8,5,.615,2.62,24,23,0,0,0,0,137.1,95,43,40,12,37,1,151,6,0,4,541,0.961,6.2,0.8,2.4,9.9,4.08,1
Rich Hill*,38,11,5,.688,3.66,25,24,0,0,0,0,132.2,108,57,54,20,41,3,150,8,1,2,547,1.123,7.3,1.4,2.8,10.2,3.66,1
Kenta Maeda,30,8,10,.444,3.81,39,20,4,0,0,2,125.1,115,58,53,13,43,4,153,5,2,2,532,1.261,8.3,0.9,3.1,11.0,3.56,1
Ross Stripling,28,8,6,.571,3.02,33,21,2,0,0,0,122.0,123,42,41,18,22,2,136,1,0,3,503,1.189,9.1,1.3,1.6,10.0,6.18,1
Kenley Jansen,30,1,5,.167,3.01,69,0,59,0,0,38,71.2,54,28,24,13,17,1,82,2,2,0,289,0.991,6.8,1.6,2.1,10.3,4.82,1
Scott Alexander*,28,2,1,.667,3.68,73,1,8,0,0,3,66.0,57,28,27,4,27,2,56,2,0,2,268,1.273,7.8,0.5,3.7,7.6,2.07,1
Pedro Baez,30,4,3,.571,2.88,55,0,8,0,0,0,56.1,46,19,18,4,23,2,62,1,1,0,237,1.225,7.3,0.6,3.7,9.9,2.70,1
Daniel Hudson,31,3,2,.600,4.11,40,1,11,0,0,0,46.0,38,25,21,6,18,1,44,4,0,3,197,1.217,7.4,1.2,3.5,8.6,2.44,1
Josh Fields,32,2,2,.500,2.20,45,0,10,0,0,2,41.0,28,10,10,4,11,1,33,0,0,0,154,0.951,6.1,0.9,2.4,7.2,3.00,1
Hyun Jin Ryu*,31,7,3,.700,1.97,15,15,0,0,0,0,82.1,68,23,18,9,15,1,89,1,0,0,324,1.008,7.4,1.0,1.6,9.7,5.93,1
Caleb Ferguson*,21,7,2,.778,3.49,29,3,7,0,0,2,49.0,43,21,19,8,12,1,59,3,0,1,202,1.122,7.9,1.5,2.2,10.8,4.92,1
JT Chargois,27,2,4,.333,3.34,39,0,4,0,0,0,32.1,26,13,12,4,15,3,40,2,0,3,135,1.268,7.2,1.1,4.2,11.1,2.67,1
Erik Goeddel,29,1,0,1.000,3.38,26,0,4,0,0,0,29.1,22,11,11,4,15,2,35,1,0,1,126,1.261,6.8,1.2,4.6,10.7,2.33,1
Dylan Floro,27,3,1,.750,1.63,29,0,7,0,0,0,27.2,18,5,5,1,11,3,31,1,1,1,112,1.048,5.9,0.3,3.6,10.1,2.82,1
Tony Cingrani*,28,1,2,.333,4.76,30,0,2,0,0,0,22.2,19,12,12,2,6,1,36,3,2,1,95,1.103,7.5,0.8,2.4,14.3,6.00,1
Yimi Garcia,27,1,2,.333,5.64,25,0,3,0,0,0,22.1,29,18,14,7,4,1,19,2,0,0,101,1.478,11.7,2.8,1.6,7.7,4.75,1
Brock Stewart,26,0,1,.000,6.11,9,2,3,0,0,0,17.2,23,15,12,4,9,3,14,2,0,1,90,1.811,11.7,2.0,4.6,7.1,1.56,1
Pat Venditte#,33,0,0,,2.57,15,0,6,0,0,0,14.0,11,4,4,1,3,1,9,2,0,0,57,1.000,7.1,0.6,1.9,5.8,3.00,1
Adam Liberatore*,31,2,1,.667,2.77,17,0,4,0,0,0,13.0,10,4,4,1,8,0,12,1,0,0,54,1.385,6.9,0.7,5.5,8.3,1.50,1
Zac Rosscup*,30,0,1,.000,4.76,17,0,5,0,0,0,11.1,9,6,6,3,4,0,20,0,0,0,47,1.147,7.1,2.4,3.2,15.9,5.00,1
Wilmer Font,28,0,2,.000,11.32,6,0,6,0,0,0,10.1,18,13,13,5,1,1,7,0,0,0,48,1.839,15.7,4.4,0.9,6.1,7.00,1
Ryan Madson,37,0,0,,6.48,9,0,1,0,0,0,8.1,10,6,6,1,1,0,13,0,0,1,36,1.320,10.8,1.1,1.1,14.0,13.00,1
Edward Paredes*,31,2,0,1.000,5.87,15,0,1,0,0,0,7.2,7,5,5,2,2,0,8,1,0,0,33,1.174,8.2,2.3,2.3,9.4,4.00,1
Julio Urias*,21,0,0,,0.00,3,0,3,0,0,0,4.0,1,0,0,0,0,0,7,0,0,0,13,0.250,2.3,0.0,0.0,15.8,,1
Daniel Corcino,27,0,0,,2.25,2,0,2,0,0,1,4.0,2,2,1,0,3,0,1,1,0,1,18,1.250,4.5,0.0,6.8,2.3,0.33,1
John Axford,35,0,0,,17.18,5,0,1,0,0,0,3.2,8,8,7,0,2,0,4,1,0,0,22,2.727,19.6,0.0,4.9,9.8,2.00,1
Dennis Santana,22,1,0,1.000,12.27,1,0,0,0,0,0,3.2,6,5,5,0,1,0,4,1,0,1,19,1.909,14.7,0.0,2.5,9.8,4.00,1
Zach Neal,29,0,0,,9.00,1,0,1,0,0,0,1.0,2,1,1,1,0,0,0,0,0,0,5,2.000,18.0,9.0,0.0,0.0,,1
Enrique Hernandez,26,0,1,.000,81.00,1,0,1,0,0,0,0.1,1,3,3,1,2,0,0,0,0,0,4,9.000,27.0,27.0,54.0,0.0,0.00,1
